sig,ex,side,ent,stop,tgt,risk_pct,pct,R,why,sid,skey,dow,rng,ts
593,612,-1,4836.0,4864.3,4813.36,0.58519437551696,-0.3664185277088503,-0.6261484098939889,session flat,2,201611232,2,24.800000000000182,2016-11-23 11:15:00-05:00
623,625,-1,4846.0,4850.3,4842.5599999999995,0.08873297565002439,0.035493190260018764,0.40000000000010155,target,0,201611240,3,3.0,2016-11-23 20:00:00-05:00
679,682,1,4854.0,4851.5,4856.0,0.05150391429748661,0.005768438401318501,0.11200000000000002,target,2,201611242,3,2.0,2016-11-24 10:00:00-05:00
697,698,1,4861.5,4859.5,4863.1,0.04113956597757894,-0.002468373958647252,-0.05999999999981809,target,0,201611250,4,1.5,2016-11-24 19:30:00-05:00
728,730,-1,4859.7,4863.5,4856.66,0.07819412720950228,0.027162170504351373,0.3473684210526054,target,1,201611251,4,3.5,2016-11-25 03:15:00-05:00
754,768,1,4865.0,4854.5,4873.4,0.2158273381294964,-0.092908530318606,-0.4304761904762078,session flat,2,201611252,4,9.199999999999818,2016-11-25 09:45:00-05:00
831,855,1,4870.9,4855.9,4882.9,0.30795130263401016,-0.34326305200271,-1.1146666666666667,stop,2,201611282,0,9.0,2016-11-28 09:45:00-05:00
867,871,1,4861.2,4858.2,4863.599999999999,0.06171315724512466,0.013988315642220773,0.22666666666654542,target,0,201611290,1,2.0,2016-11-28 20:00:00-05:00
896,898,1,4866.2,4860.4,4870.84,0.11918951132300731,0.06000575397641543,0.5034482758621097,target,1,201611291,1,5.300000000000182,2016-11-29 03:15:00-05:00
922,924,-1,4855.5,4868.2,4845.34,0.26155905673977586,-0.29698280300689567,-1.1354330708661438,stop,2,201611292,1,8.300000000000182,2016-11-29 09:45:00-05:00
955,958,1,4877.0,4874.7,4878.84,0.04716013942998117,-0.08242772196022517,-1.7478260869564626,stop,0,201611300,2,2.0,2016-11-29 19:15:00-05:00
1013,1015,-1,4866.8,4882.7,4854.080000000001,0.3267033779896366,0.22602120489848246,0.6918238993710438,target,2,201611302,2,13.5,2016-11-30 09:45:00-05:00
1046,1050,-1,4818.2,4822.5,4814.759999999999,0.08924494624548965,-0.12494292474368399,-1.399999999999983,stop,0,201612010,3,1.300000000000182,2016-11-30 19:15:00-05:00
1083,1097,-1,4808.6,4817.8,4801.240000000001,0.19132387805182002,-0.08152060890903419,-0.42608695652172773,session flat,1,201612011,3,7.800000000000182,2016-12-01 04:30:00-05:00
1104,1107,-1,4786.7,4815.2,4763.9,0.5953997534836108,0.44038690538367103,0.739649122807024,target,2,201612012,3,22.599999999999454,2016-12-01 09:45:00-05:00
1137,1141,1,4736.4,4733.8,4738.48,0.05489401233002818,-0.09120851279451597,-1.6615384615386002,stop,0,201612020,4,1.5,2016-12-01 19:15:00-05:00
1169,1171,-1,4723.1,4729.4,4718.060000000001,0.13338697042195322,0.07029281615885867,0.5269841269840377,target,1,201612021,4,5.299999999999272,2016-12-02 03:15:00-05:00
1196,1220,-1,4724.3,4760.8,4695.1,0.7726012319285397,-0.37508202273352664,-0.4854794520547945,session flat,2,201612022,4,33.5,2016-12-02 10:00:00-05:00
1231,1235,1,4723.7,4713.9,4731.54,0.20746448758388938,0.1295594555115724,0.6244897959183706,target,0,201612050,0,9.0,2016-12-04 20:00:00-05:00
1260,1279,1,4768.1,4739.6,4790.900000000001,0.5977223632054697,-0.17239571317715652,-0.28842105263157897,session flat,1,201612051,0,22.0,2016-12-05 03:15:00-05:00
1286,1311,1,4776.1,4744.1,4801.700000000001,0.6700027218860576,0.11473796612298355,0.17124999999999432,session flat,2,201612052,0,23.5,2016-12-05 09:45:00-05:00
1320,1323,-1,4783.1,4786.1,4780.700000000001,0.06272082958750601,-0.09868077188434278,-1.5733333333333333,stop,0,201612060,1,2.300000000000182,2016-12-05 19:30:00-05:00
1353,1370,1,4785.6,4775.8,4793.4400000000005,0.20478100969575772,0.09361417586091228,0.4571428571428301,session flat,1,201612061,1,5.800000000000182,2016-12-06 03:45:00-05:00
1410,1411,-1,4789.9,4791.6,4788.539999999999,0.035491346374678545,-0.07140023800080852,-2.01176470588192,stop,0,201612070,2,1.2000000000007276,2016-12-06 19:15:00-05:00
1445,1461,-1,4791.2,4796.7,4786.8,0.11479378861245618,0.1477709133411292,1.2872727272727604,session flat,1,201612071,2,4.599999999999454,2016-12-07 04:00:00-05:00
1468,1470,-1,4766.0,4786.6,4749.5199999999995,0.43222828367604627,-0.46831724716744366,-1.0834951456310664,stop,2,201612072,2,11.900000000000546,2016-12-07 09:45:00-05:00
1509,1521,1,4850.2,4845.7,4853.8,0.09277967918848708,0.03876128819430877,0.4177777777778586,target,0,201612080,3,4.0,2016-12-07 21:15:00-05:00
1535,1544,-1,4847.4,4852.9,4843.0,0.1134628873210381,-0.14894582662870817,-1.3127272727272727,stop,1,201612081,3,4.5,2016-12-08 03:45:00-05:00
1563,1584,1,4865.7,4845.6,4881.78,0.41309575189591335,-0.014797459769406253,-0.03582089552238903,session flat,2,201612082,3,19.799999999999272,2016-12-08 10:45:00-05:00
1592,1595,1,4866.3,4864.5,4867.740000000001,0.03698908821897914,-0.005753858167385707,-0.15555555555525688,target,0,201612090,4,1.300000000000182,2016-12-08 19:15:00-05:00
1628,1634,1,4864.8,4859.5,4869.04,0.10894589705640893,0.051800690675871196,0.4754716981131501,target,1,201612091,4,5.0,2016-12-09 04:15:00-05:00
1650,1675,1,4896.4,4880.3,4909.279999999999,0.3288130054733979,-0.012662364185925094,-0.038509316770165045,session flat,2,201612092,4,11.199999999999818,2016-12-09 09:45:00-05:00
1683,1684,1,4908.3,4905.6,4910.46,0.0550088625389609,-0.09005154534156058,-1.63703703703708,stop,0,201612120,0,2.399999999999636,2016-12-11 19:15:00-05:00
1741,1743,1,4884.5,4869.2,4896.74,0.3132357457262807,-0.3484491759647903,-1.1124183006535933,stop,2,201612122,0,12.800000000000182,2016-12-12 09:45:00-05:00
1774,1776,1,4871.5,4866.9,4875.18,0.09442676793596148,0.04023401416402116,0.4260869565217687,target,0,201612130,1,4.100000000000364,2016-12-12 19:15:00-05:00
1808,1825,1,4887.3,4879.5,4893.54,0.15959732367565285,0.06302048165654209,0.394871794871809,session flat,1,201612131,1,6.699999999999818,2016-12-13 03:45:00-05:00
1832,1857,1,4938.4,4891.8,4975.679999999999,0.9436254657378799,0.044143852259852304,0.04678111587984059,session flat,2,201612132,1,41.0,2016-12-13 09:45:00-05:00
1865,1868,-1,4943.1,4945.1,4941.5,0.04046043980498068,-0.00242762638829148,-0.05999999999981809,target,0,201612140,2,1.800000000000182,2016-12-13 19:15:00-05:00
1897,1916,1,4945.7,4939.4,4950.74,0.12738338354530565,-0.048931394949144065,-0.3841269841269441,session flat,1,201612141,2,5.200000000000728,2016-12-14 03:15:00-05:00
1928,1936,-1,4940.0,4955.0,4928.0,0.30364372469635625,-0.3384615384615385,-1.1146666666666667,stop,2,201612142,2,11.5,2016-12-14 11:00:00-05:00
1958,1979,-1,4934.0,4943.9,4926.08,0.20064856100526218,-0.17673287393595463,-0.8808080808081132,session flat,0,201612150,3,9.0,2016-12-14 19:45:00-05:00
1989,1996,-1,4932.9,4941.4,4926.099999999999,0.17231243284883133,-0.20718036043706545,-1.2023529411764706,stop,1,201612151,3,7.0,2016-12-15 03:30:00-05:00
2014,2030,1,4951.3,4928.9,4969.22,0.4524064387130763,-0.4871447902571152,-1.0767857142857125,stop,2,201612152,3,19.900000000000546,2016-12-15 09:45:00-05:00
2049,2070,-1,4940.4,4945.7,4936.16,0.10727876285321396,-0.07124929155534333,-0.6641509433962379,session flat,0,201612160,4,2.300000000000182,2016-12-15 19:45:00-05:00
2079,2089,-1,4937.2,4944.2,4931.599999999999,0.14178076642631451,-0.1766183261767804,-1.2457142857142858,stop,1,201612161,4,4.5,2016-12-16 03:15:00-05:00
2107,2111,-1,4938.9,4956.7,4924.66,0.3604041385733702,0.25349774241227363,0.7033707865168345,target,2,201612162,4,16.0,2016-12-16 10:15:00-05:00
2175,2189,1,4928.2,4924.2,4931.4,0.08116553711294185,-0.04910514995332612,-0.6049999999999545,session flat,1,201612191,0,3.5,2016-12-19 04:30:00-05:00
2196,2200,1,4944.2,4918.4,4964.84,0.5218235508272356,0.3826706039399767,0.7333333333333409,target,2,201612192,0,15.200000000000728,2016-12-19 09:45:00-05:00
2236,2252,-1,4947.0,4953.2,4942.04,0.12532848190822354,-0.054982817869415807,-0.43870967741936767,session flat,0,201612200,1,5.699999999999818,2016-12-19 21:00:00-05:00
2278,2280,1,4954.5,4944.5,4962.5,0.20183671409829448,-0.010495509133114984,-0.052000000000018184,session flat,1,201612201,1,7.699999999999818,2016-12-20 07:30:00-05:00
2321,2327,1,4963.0,4960.5,4965.0,0.050372758412250654,-0.0850292161998791,-1.688,stop,0,201612210,2,2.0,2016-12-20 19:30:00-05:00
2353,2354,-1,4963.7,4965.9,4961.94,0.04432177609444201,0.0008058504744488648,0.018181818181918916,target,1,201612211,2,2.0,2016-12-21 03:30:00-05:00
2379,2403,-1,4953.2,4965.7,4943.2,0.25236210934345477,-0.08519744811435032,-0.33759999999999996,session flat,2,201612212,2,12.099999999999454,2016-12-21 10:00:00-05:00
2411,2415,-1,4952.6,4954.8,4950.84,0.04442111214311307,-0.07915034527318617,-1.7818181818182464,stop,0,201612220,3,1.300000000000182,2016-12-21 19:15:00-05:00
2445,2447,-1,4948.3,4951.8,4945.5,0.07073136228603763,-0.10549077460946184,-1.4914285714285713,stop,1,201612221,3,3.300000000000182,2016-12-22 03:45:00-05:00
2476,2494,-1,4931.7,4958.5,4910.259999999999,0.543423160370667,-0.24778473954214572,-0.45597014925372825,session flat,2,201612222,3,24.5,2016-12-22 11:30:00-05:00
2504,2506,-1,4937.8,4940.1,4935.96,0.0465794483373199,-0.08141277492000853,-1.7478260869564626,stop,0,201612230,4,1.800000000000182,2016-12-22 19:45:00-05:00
2550,2553,-1,4935.8,4944.3,4929.0,0.17221119170144658,-0.0551075813444629,-0.31999999999999995,session flat,1,201612231,4,7.0,2016-12-23 07:15:00-05:00
2565,2582,-1,4933.1,4942.8,4925.34,0.19663092173278096,-0.23149743568952216,-1.1773195876288693,stop,2,201612232,4,8.0,2016-12-23 11:00:00-05:00
2588,2592,-1,4947.7,4949.5,4946.259999999999,0.03638054045314352,-0.07114416799725493,-1.955555555555459,stop,0,201612270,1,1.0,2016-12-26 19:30:00-05:00
2623,2631,-1,4946.7,4950.2,4943.9,0.07075424020053774,-0.10552489538480199,-1.4914285714285713,stop,1,201612271,1,2.300000000000182,2016-12-27 04:15:00-05:00
2645,2670,1,4996.7,4954.4,5030.54,0.8465587287609859,-0.620809734424724,-0.7333333333333345,session flat,2,201612272,1,17.600000000000364,2016-12-27 09:45:00-05:00
2678,2682,1,4970.7,4968.2,4972.7,0.05029472710081075,0.005633009435290805,0.11200000000000002,target,0,201612280,2,1.5,2016-12-27 19:15:00-05:00
2715,2729,1,4982.7,4978.2,4986.3,0.09031248118489976,-0.04455415738455054,-0.4933333333333333,session flat,1,201612281,2,4.199999999999818,2016-12-28 04:30:00-05:00
2736,2754,-1,4953.8,4984.9,4928.920000000001,0.6278008801324125,0.4675198837256086,0.7446945337620452,target,2,201612282,2,19.0,2016-12-28 09:45:00-05:00
2770,2773,-1,4929.0,4932.0,4926.6,0.06086427267194157,0.01379590180563271,0.22666666666654542,target,0,201612290,3,2.699999999999818,2016-12-28 19:30:00-05:00
2805,2820,1,4928.0,4920.5,4934.0,0.15219155844155843,0.056412337662337664,0.3706666666666667,session flat,1,201612291,3,5.5,2016-12-29 04:15:00-05:00
2827,2833,-1,4925.3,4939.5,4913.9400000000005,0.2883073112297691,0.19572411832781092,0.6788732394366053,target,2,201612292,3,11.699999999999818,2016-12-29 09:45:00-05:00
2860,2861,1,4925.1,4923.1,4926.700000000001,0.04060831252157316,-0.07553146129012608,-1.8599999999999999,stop,0,201612300,4,1.7999999999992724,2016-12-29 19:15:00-05:00
2903,2911,-1,4933.6,4939.4,4928.960000000001,0.11756121290739566,-0.06526674233825198,-0.5551724137931731,session flat,1,201612301,4,5.5,2016-12-30 06:00:00-05:00
2918,2943,-1,4887.1,4931.9,4851.260000000001,0.9166990648850907,0.2921978269321274,0.31875000000000514,session flat,2,201612302,4,19.0,2016-12-30 09:45:00-05:00
2945,2952,-1,4887.8,4894.5,4882.4400000000005,0.13707598510576982,-0.17226564098366992,-1.2567164179104549,stop,0,201701030,1,5.800000000000182,2017-01-02 19:15:00-05:00
2977,2981,1,4910.3,4900.7,4917.9800000000005,0.19550740280635326,-0.23053581247582355,-1.17916666666666,stop,1,201701031,1,4.600000000000364,2017-01-03 03:15:00-05:00
3004,3010,1,4924.8,4891.9,4951.120000000001,0.6680474333983216,-0.702972709551668,-1.0522796352583577,stop,2,201701032,1,22.0,2017-01-03 10:00:00-05:00
3038,3040,1,4913.2,4909.1,4916.48,0.0834486688919534,0.03175120084669351,0.3804878048780373,target,0,201701040,2,1.5999999999994543,2017-01-03 19:45:00-05:00
3103,3119,1,4938.9,4917.1,4956.339999999999,0.44139383263478255,-0.04899876490716188,-0.11100917431192195,session flat,2,201701042,2,21.599999999999454,2017-01-04 12:00:00-05:00
3159,3165,1,4932.8,4926.7,4937.68,0.12366201751541445,0.06406097956536062,0.5180327868852329,target,1,201701051,3,5.0,2017-01-05 03:15:00-05:00
3186,3210,1,4960.1,4934.7,4980.420000000001,0.5120864498699733,0.08628858289147395,0.16850393700787042,session flat,2,201701052,3,23.699999999999818,2017-01-05 10:00:00-05:00
3219,3220,-1,4964.3,4966.6,4962.46,0.04633080192575351,-0.08097818423544471,-1.7478260869564626,stop,0,201701060,4,1.9000000000005457,2017-01-05 19:30:00-05:00
3253,3265,1,4966.8,4963.2,4969.68,0.07248127567045912,0.023355077716036666,0.32222222222221997,target,1,201701061,4,2.4000000000005457,2017-01-06 04:00:00-05:00
3276,3283,1,4982.3,4957.6,5002.06,0.495754972603011,0.3620817694639066,0.7303643724696499,target,2,201701062,4,18.899999999999636,2017-01-06 09:45:00-05:00
3307,3312,1,5015.7,5013.4,5017.54,0.045856012121940744,-0.08014833423051981,-1.7478260869564626,stop,0,201701090,0,1.800000000000182,2017-01-08 19:15:00-05:00
3367,3387,1,5022.7,5009.9,5032.94,0.25484301272224463,0.1696298803432373,0.6656249999999735,target,2,201701092,0,12.5,2017-01-09 10:15:00-05:00
3400,3404,-1,5020.7,5023.4,5018.54,0.053777361722465354,-0.08803553289381597,-1.63703703703708,stop,0,201701100,1,2.5,2017-01-09 19:45:00-05:00
3438,3449,1,5030.4,5023.2,5036.16,0.14312977099236282,-0.07395038167938932,-0.5166666666666797,session flat,1,201701101,1,5.699999999999818,2017-01-10 05:15:00-05:00
3461,3481,1,5041.4,5020.2,5058.36,0.4205181100487924,-0.13726345856309397,-0.32641509433961685,session flat,2,201701102,1,12.0,2017-01-10 11:00:00-05:00
3492,3493,-1,5036.0,5040.0,5032.8,0.07942811755361398,0.02938840349483356,0.36999999999995453,target,0,201701110,2,3.800000000000182,2017-01-10 20:00:00-05:00
3521,3527,-1,5031.5,5039.8,5024.86,0.16496074729206364,-0.19914538408029778,-1.2072289156626461,stop,1,201701111,2,5.400000000000546,2017-01-11 03:15:00-05:00
3549,3553,1,5044.0,5034.2,5051.84,0.1942902458366412,-0.22839016653450003,-1.1755102040816294,stop,2,201701112,2,8.600000000000364,2017-01-11 10:15:00-05:00
3580,3593,-1,5045.5,5049.3,5042.46,0.07531463680507744,0.026161926469130188,0.3473684210526054,target,0,201701120,3,2.9000000000005457,2017-01-11 19:15:00-05:00
3613,3614,-1,5036.3,5038.3,5034.7,0.03971169310803566,-0.07386374918094633,-1.8599999999999999,stop,1,201701121,3,1.5,2017-01-12 03:30:00-05:00
3639,3654,-1,5005.6,5034.3,4982.64,0.5733578392200699,-0.6077193543231544,-1.0599303135888505,stop,2,201701122,3,14.800000000000182,2017-01-12 10:00:00-05:00
3675,3694,1,5045.9,5041.6,5049.339999999999,0.08521770150021349,-0.04795972968152001,-0.5627906976744714,session flat,0,201701130,4,2.399999999999636,2017-01-12 20:15:00-05:00
3713,3722,1,5049.5,5042.0,5055.5,0.148529557381919,-0.06574908406773668,-0.4426666666667151,session flat,1,201701131,4,5.5,2017-01-13 05:45:00-05:00
3730,3754,1,5060.2,5045.6,5071.879999999999,0.28852614521164094,0.09643887593376475,0.3342465753425032,session flat,2,201701132,4,14.299999999999272,2017-01-13 10:00:00-05:00
3835,3837,-1,5053.7,5057.0,5051.0599999999995,0.06529869204741441,-0.09933316184182246,-1.5212121212120924,stop,0,201701170,1,1.800000000000182,2017-01-16 19:30:00-05:00
3866,3874,-1,5048.5,5054.7,5043.54,0.12280875507576147,0.06417747845894892,0.5225806451613115,target,1,201701171,1,4.399999999999636,2017-01-17 03:15:00-05:00
3895,3913,1,5052.0,5033.7,5066.64,0.36223277909739077,-0.3962787015043583,-1.0939890710382503,stop,2,201701172,1,15.0,2017-01-17 10:30:00-05:00
3925,3927,-1,5046.0,5049.4,5043.280000000001,0.06738010305191511,0.01981767736819947,0.2941176470586624,target,0,201701180,2,3.2999999999992724,2017-01-17 19:15:00-05:00
3957,3976,-1,5052.5,5057.3,5048.66,0.09500247402276461,-0.09143988124690026,-0.9624999999998877,session flat,1,201701181,2,4.699999999999818,2017-01-18 03:15:00-05:00
3984,3991,1,5057.9,5043.2,5069.66,0.29063445303386426,-0.32464066114394946,-1.1170068027210898,stop,2,201701182,2,14.600000000000364,2017-01-18 10:00:00-05:00
4020,4029,-1,5060.5,5064.5,5057.3,0.07904357276948919,0.0292461219247074,0.36999999999995453,target,0,201701190,3,3.800000000000182,2017-01-18 20:15:00-05:00
4054,4058,-1,5053.9,5059.5,5049.419999999999,0.11080551653179455,0.054611290290675976,0.49285714285719534,target,1,201701191,3,4.5,2017-01-19 04:45:00-05:00
4074,4076,1,5079.6,5061.9,5093.760000000001,0.34845263406568877,-0.3823135679974944,-1.0971751412429338,stop,2,201701192,3,13.5,2017-01-19 09:45:00-05:00
4126,4130,1,5069.7,5062.4,5075.54,0.14399274118784508,-0.033927056827820185,-0.2356164383561585,session flat,0,201701200,4,7.0,2017-01-20 00:00:00-05:00
4139,4140,1,5068.7,5064.7,5071.9,0.07891569830528539,-0.1128494485765581,-1.43,stop,1,201701201,4,3.699999999999818,2017-01-20 03:15:00-05:00
4167,4174,-1,5062.8,5081.6,5047.76,0.37133601959390417,0.263095520265465,0.7085106382978635,target,2,201701202,4,16.800000000000182,2017-01-20 10:15:00-05:00
4231,4235,1,5040.8,5036.3,5044.400000000001,0.08927154419933343,0.037295667354395406,0.4177777777778586,target,1,201701231,0,4.300000000000182,2017-01-23 03:30:00-05:00
4296,4303,-1,5061.8,5064.8,5059.400000000001,0.05926745426528112,0.013433956300123201,0.22666666666654542,target,0,201701240,1,2.699999999999818,2017-01-23 21:00:00-05:00
4323,4325,-1,5059.3,5063.1,5056.26,0.0751092048307114,-0.10910600280671598,-1.4526315789473467,stop,1,201701241,1,3.5,2017-01-24 03:45:00-05:00
4347,4360,-1,5063.6,5077.6,5052.400000000001,0.27648313452879375,-0.3104510624851884,-1.122857142857143,stop,2,201701242,1,9.300000000000182,2017-01-24 09:45:00-05:00
4382,4384,-1,5101.3,5103.3,5099.7,0.039205692666575184,-0.002352341559987379,-0.05999999999981809,target,0,201701250,2,1.699999999999818,2017-01-24 19:45:00-05:00
4412,4413,1,5110.3,5106.6,5113.26,0.07240279435649215,0.0242647202708263,0.33513513513516147,target,1,201701251,2,2.0,2017-01-25 03:15:00-05:00
4439,4442,1,5129.6,5122.3,5135.4400000000005,0.1423112913287621,0.0803181534622611,0.5643835616438415,target,2,201701252,2,6.800000000000182,2017-01-25 10:00:00-05:00
4468,4471,1,5154.8,5152.0,5157.04,0.05431830526887914,0.010087685264215522,0.1857142857141957,target,0,201701260,3,1.699999999999818,2017-01-25 19:30:00-05:00
4502,4508,-1,5168.2,5172.3,5164.919999999999,0.07933129522851987,0.030184590379641944,0.38048780487817474,target,1,201701261,3,3.100000000000364,2017-01-26 04:00:00-05:00
4527,4550,-1,5154.3,5169.6,5142.06,0.29683953204121183,-0.004268280852880118,-0.014379084967320089,session flat,2,201701262,3,12.100000000000364,2017-01-26 10:15:00-05:00
4555,4556,-1,5147.3,5150.3,5144.900000000001,0.05828298331163911,-0.0916985604103122,-1.5733333333333333,stop,0,201701270,4,2.0,2017-01-26 19:30:00-05:00
4589,4602,-1,5154.8,5159.6,5150.96,0.09311709474664744,-0.12648405369752816,-1.3583333333333196,stop,1,201701271,4,3.300000000000182,2017-01-27 04:00:00-05:00
4612,4637,-1,5158.1,5173.3,5145.9400000000005,0.2946821504042151,-0.22721544754851591,-0.7710526315789566,session flat,2,201701272,4,13.5,2017-01-27 09:45:00-05:00
4730,4734,1,5130.0,5126.7,5132.64,0.06432748538012051,-0.09785575048733298,-1.5212121212120924,stop,0,201701310,1,2.699999999999818,2017-01-30 20:15:00-05:00
4758,4760,1,5120.8,5115.7,5124.88,0.09959381346665294,0.04608654897672097,0.46274509803916847,target,1,201701311,1,4.800000000000182,2017-01-31 03:15:00-05:00
4785,4791,-1,5102.9,5118.0,5090.82,0.2959101687275934,0.2030218111270048,0.6860927152317667,target,2,201701312,1,13.199999999999818,2017-01-31 10:00:00-05:00
4814,4815,1,5134.4,5132.7,5135.759999999999,0.033110003116232044,-0.007011530071679796,-0.21176470588256818,target,0,201702010,2,1.5,2017-01-31 19:30:00-05:00
4852,4864,1,5145.7,5140.1,5150.179999999999,0.10882873078491662,0.04430884039100609,0.4071428571428969,session flat,1,201702011,2,4.799999999999272,2017-02-01 05:00:00-05:00
4871,4872,-1,5151.6,5163.9,5141.760000000001,0.23876077335195417,0.15762093330226015,0.6601626016259932,target,2,201702012,2,10.099999999999454,2017-02-01 09:45:00-05:00
4900,4912,-1,5142.2,5147.4,5138.04,0.10112403251526231,0.04745050756485269,0.4692307692307577,target,0,201702020,3,1.699999999999818,2017-02-01 19:15:00-05:00
4932,4939,1,5136.5,5130.5,5141.3,0.11681105811350141,-0.15029689477270514,-1.2866666666666666,stop,1,201702021,3,5.899999999999636,2017-02-02 03:15:00-05:00
4958,4983,1,5158.8,5129.8,5182.0,0.5621462355586571,-0.4539815460959878,-0.8075862068965454,session flat,2,201702022,3,18.300000000000182,2017-02-02 09:45:00-05:00
4992,4996,1,5134.7,5131.7,5137.099999999999,0.05842600346660954,-0.09192357878746568,-1.5733333333333333,stop,0,201702030,4,2.300000000000182,2017-02-02 19:30:00-05:00
5024,5042,1,5146.4,5136.5,5154.32,0.19236748018031316,-0.1830405720503618,-0.9515151515151682,session flat,1,201702031,4,7.600000000000364,2017-02-03 03:30:00-05:00
5051,5056,1,5161.7,5150.5,5170.66,0.21698277699207275,-0.2503051320301416,-1.1535714285714311,stop,2,201702032,4,10.199999999999818,2017-02-03 10:15:00-05:00
5140,5144,1,5159.6,5148.1,5168.8,0.22288549499961235,0.14497247848670086,0.6504347826086798,target,2,201702062,0,9.0,2017-02-06 10:15:00-05:00
5172,5190,-1,5161.1,5165.0,5157.9800000000005,0.07556528646993152,-0.10889151537462238,-1.441025641025682,stop,0,201702070,1,1.800000000000182,2017-02-06 19:30:00-05:00
5203,5204,-1,5163.3,5167.3,5160.1,0.07746983518292565,-0.11078186431158367,-1.43,stop,1,201702071,1,3.100000000000364,2017-02-07 03:15:00-05:00
5229,5232,1,5184.1,5173.7,5192.420000000001,0.20061341409310285,0.12731235894370513,0.6346153846154108,target,2,201702072,1,9.600000000000364,2017-02-07 09:45:00-05:00
5262,5265,1,5182.7,5180.2,5184.7,0.04823740521349876,0.005402589383911862,0.11200000000000002,target,0,201702080,2,1.5,2017-02-07 19:15:00-05:00
5294,5312,-1,5186.5,5192.2,5181.9400000000005,0.109900703750117,0.05475754362285724,0.49824561403501433,target,1,201702081,2,4.5,2017-02-08 03:15:00-05:00
5321,5338,1,5187.2,5174.0,5197.759999999999,0.25447254780999035,0.17041949413941027,0.6696969696969403,target,2,201702082,2,6.199999999999818,2017-02-08 10:00:00-05:00
5357,5360,-1,5189.7,5193.4,5186.74,0.0712950652253467,-0.10443763608686087,-1.4648648648648877,stop,0,201702090,3,3.2999999999992724,2017-02-08 20:15:00-05:00
5396,5397,1,5198.4,5194.6,5201.439999999999,0.07309941520466437,0.02539242843950166,0.3473684210524492,target,1,201702091,3,3.2999999999992724,2017-02-09 06:00:00-05:00
5413,5417,1,5206.9,5194.6,5216.739999999999,0.23622500912249655,0.15594691659143128,0.6601626016259932,target,2,201702092,3,10.5,2017-02-09 10:15:00-05:00
5446,5447,1,5215.9,5212.6,5218.539999999999,0.0632680841273658,0.0176383749688341,0.2787878787877639,target,0,201702100,4,2.7999999999992724,2017-02-09 19:45:00-05:00
5476,5482,-1,5224.9,5228.6,5221.939999999999,0.07081475243546724,0.02373251162703489,0.3351351351353249,target,1,201702101,4,3.2000000000007276,2017-02-10 03:15:00-05:00
5502,5505,-1,5216.1,5224.4,5209.460000000001,0.15912271620558024,-0.19209754414216124,-1.2072289156626688,stop,2,201702102,4,7.299999999999272,2017-02-10 09:45:00-05:00
5592,5602,1,5248.9,5240.6,5255.539999999999,0.15812836975364883,0.09373392520336486,0.5927710843373313,target,2,201702132,0,7.0,2017-02-13 10:00:00-05:00
5624,5625,-1,5257.3,5258.5,5256.34,0.022825404675400264,-0.055541818043478935,-2.4333333333335503,stop,0,201702140,1,1.0,2017-02-13 19:15:00-05:00
5658,5666,1,5256.3,5253.0,5258.9400000000005,0.0627818046915165,0.017502806156428047,0.27878787878796263,target,1,201702141,1,2.5,2017-02-14 03:45:00-05:00
5685,5690,-1,5244.3,5256.1,5234.86,0.22500619720458748,-0.2578037106954252,-1.1457627118644045,stop,2,201702142,1,7.100000000000364,2017-02-14 10:30:00-05:00
5720,5722,1,5274.5,5271.3,5277.0599999999995,0.06066925774954627,0.015925680159247144,0.2624999999998558,target,0,201702150,2,2.0,2017-02-14 20:30:00-05:00
5747,5751,1,5280.3,5276.5,5283.34,0.07196560801469958,-0.10453951480029888,-1.4526315789473467,stop,1,201702151,2,3.300000000000182,2017-02-15 03:15:00-05:00
5773,5779,1,5276.5,5265.8,5285.0599999999995,0.20278593764805872,0.12963138444043382,0.6392523364485614,target,2,201702152,2,9.0,2017-02-15 09:45:00-05:00
5807,5808,-1,5307.1,5309.1,5305.5,0.03768536488854553,-0.07009477869269469,-1.8599999999999999,stop,0,201702160,3,1.300000000000182,2017-02-15 19:30:00-05:00
5842,5857,-1,5308.6,5313.4,5304.760000000001,0.09041931959460633,0.0033907244848085318,0.037500000000119375,session flat,1,201702161,3,4.399999999999636,2017-02-16 04:15:00-05:00
5865,5868,-1,5302.0,5316.7,5290.24,0.2772538664654813,0.1893625047152059,0.6829931972789348,target,2,201702162,3,13.5,2017-02-16 10:00:00-05:00
5897,5899,-1,5294.6,5297.6,5292.200000000001,0.05666150417406414,-0.08914743323386091,-1.5733333333333333,stop,0,201702170,4,2.2000000000007276,2017-02-16 19:15:00-05:00
5929,5933,-1,5295.4,5299.9,5291.799999999999,0.08497941609698985,0.03550251161386041,0.4177777777778586,target,1,201702171,4,3.5,2017-02-17 03:15:00-05:00
5956,5975,1,5305.6,5293.4,5315.360000000001,0.22994571773222117,0.15153799758745884,0.6590163934426014,target,2,201702172,4,11.0,2017-02-17 10:00:00-05:00
5987,5994,1,5324.5,5321.1,5327.219999999999,0.06385576110432221,0.0187811062071433,0.2941176470586624,target,0,201702200,0,1.8999999999996362,2017-02-19 19:30:00-05:00
6048,6053,1,5335.0,5327.2,5341.24,0.14620431115276816,0.08472352389877753,0.579487179487138,target,2,201702202,0,7.0,2017-02-20 10:45:00-05:00
