ok,n,nl,rr,sess,r_tot,r_pf,r_pct,r_win,l_tot,l_pf,l_pct,rng_min,rng_max,pen,cloc,pmax,plook,d_Mon,d_Tue,d_Wed,d_Thu,d_Fri
1,541,459.0,0.3893474113921195,asia+london+ny,9.201739769681353,1.1156838467239,0.017008761126952588,0.6765249537892791,-1.6583566386374304,0.9725554473896201,-0.0036129774262253452,19.97839528525217,171.3625245780364,38.3244658098743,73.35844412932558,77.21613262231249,30.0,Long,Off,Long,Both,Short
0,25,,,,,,,,,,,,,,,,,,,,,
0,14,,,,,,,,,,,,,,,,,,,,,
1,573,526.0,0.8840979900290102,london+ny,23.560876467396938,1.1873569194540978,0.041118458058284374,0.5497382198952879,13.316985244030821,1.1270931597191323,0.025317462441123255,24.9370382755644,163.75332829069967,22.22299019521827,79.10931651503262,77.81596038631376,45.0,Long,Off,Both,Both,Both
1,585,531.0,0.9539775694328999,london+ny,32.33410104496817,1.268804103757107,0.05527196759823619,0.5521367521367522,7.422308523383859,1.0681244572868271,0.013977982153265286,23.82535769193789,165.56603427635622,26.59520047845679,76.71048441035438,76.79388019235091,44.0,Long,Off,Both,Both,Both
1,774,698.0,1.0759149956684586,london+ny,15.272908875212774,1.087061350035903,0.01973244040725165,0.5271317829457365,6.197521427998519,1.0450666484821642,0.008878970527218522,21.452238574635572,169.20606192816103,30.920983398071044,71.93289928666658,79.70996751301904,41.0,Long,Long,Both,Both,Both
1,330,357.0,1.4471891312584013,london+ny,10.250620291280224,1.1113648572412094,0.031062485731152154,0.5060606060606061,7.102671511956468,1.081067036298608,0.019895438408841632,32.07405710169176,176.27340321150447,26.282895847471284,74.42723265580624,73.87854758460665,33.0,Long,Short,Both,Both,Off
1,387,294.0,0.967625869684872,london+ny,16.145787518665728,1.273116067315167,0.041720381185182794,0.5478036175710594,-6.602499611526116,0.8481476103246935,-0.022457481671857533,15.39908057860993,57.276487493231954,31.438317078840548,73.24989377258437,82.06465405934927,49.0,Long,Off,Short,Off,Both
1,461,425.0,1.9560506694996649,asia+london+ny,21.681677408110925,1.2156366307376913,0.0470318381954684,0.5032537960954447,5.373770910035856,1.0644377835307406,0.012644166847143184,20.83115385349401,174.6275748375822,19.649281556285356,89.15408067703125,64.91184830348145,25.0,Long,Off,Both,Short,Both
1,1013,852.0,4.257120550182883,london+ny,40.37330988340886,1.1890925383109232,0.039855192382437156,0.4698914116485686,16.274970196250806,1.1039651256397127,0.019102077695130077,12.750623368343568,143.9229666912661,21.993698710730698,63.02219690031386,81.86644964319788,92.0,Long,Short,Long,Both,Both
