tf,ent,exi,stop,tgt,hold,sess,n,tot,mu,pf,med_hold,cost_risk
60,10,20,1.0,2.0,16,0,4007,-36.54235508823421,-0.009119629420572551,0.9484100990938261,120.0,0.03269109195572799
60,10,20,1.0,2.0,26,1,1574,4.772686845345729,0.0030322025701052914,1.0180076116839516,60.0,0.02647587755928355
60,10,20,1.0,2.0,26,0,3851,-26.431736381662397,-0.00686360331905022,0.9628253545272136,120.0,0.03279438053327357
60,10,20,1.0,3.0,8,1,1539,11.357362461626916,0.007379702704111057,1.0431876420389865,120.0,0.026593267063566742
60,10,20,1.0,3.0,8,0,4189,-6.265071407496146,-0.0014956007179508584,0.9907947421973997,180.0,0.034103762371602606
60,10,20,1.0,3.0,16,1,1539,11.357362461626916,0.007379702704111057,1.0431876420389865,120.0,0.026593267063566742
60,10,20,1.0,3.0,16,0,3652,-20.28590782387753,-0.005554739272693738,0.9702975638946578,180.0,0.0327409892660064
60,10,20,1.0,3.0,26,1,1539,11.357362461626916,0.007379702704111057,1.0431876420389865,120.0,0.026593267063566742
60,10,20,1.0,3.0,26,0,3393,-2.9585161138530527,-0.0008719469831573983,0.9956464867946647,180.0,0.03271777318757647
60,10,20,1.5,0.0,8,1,1481,6.634010773883659,0.004479413081622997,1.0230801826996014,180.0,0.017809992034556375
60,10,20,1.5,0.0,8,0,3675,-28.909563126429116,-0.007866547789504522,0.960656903999881,480.0,0.02334257333330489
60,10,20,1.5,0.0,16,1,1481,4.955203667809885,0.0033458498769816914,1.0171867935296675,180.0,0.017809992034556375
60,10,20,1.5,0.0,16,0,2946,-1.0181718833926148,-0.0003456116372683689,0.9985053341535589,600.0,0.022536378295731716
60,10,20,1.5,0.0,26,1,1481,4.955203667809885,0.0033458498769816914,1.0171867935296675,180.0,0.017809992034556375
60,10,20,1.5,0.0,26,0,2337,-20.752433924820345,-0.008879946052554705,0.9676100540810727,600.0,0.022648807339653895
60,10,20,1.5,1.5,8,1,1572,-5.888137347282285,-0.0037456344448360593,0.9793688523398525,120.0,0.017722605896276042
60,10,20,1.5,1.5,8,0,4410,-54.41453811227328,-0.012338897531127727,0.9283637178418773,180.0,0.022367781350570583
60,10,20,1.5,1.5,16,1,1572,-5.791709130225143,-0.003684293339837877,0.9797067223091439,120.0,0.017722605896276042
60,10,20,1.5,1.5,16,0,3870,-34.722682252754694,-0.008972269315957286,0.9541677061849944,180.0,0.02160038040850503
60,10,20,1.5,1.5,26,1,1572,-5.791709130225143,-0.003684293339837877,0.9797067223091439,120.0,0.017722605896276042
60,10,20,1.5,1.5,26,0,3703,-38.894477350647634,-0.010503504550539463,0.9497487413116781,180.0,0.02152522080731151
60,10,20,1.5,2.0,8,1,1532,2.0319144940178377,0.0013263149438758732,1.0069979760561814,120.0,0.017731829102465773
60,10,20,1.5,2.0,8,0,4173,-56.29375121375062,-0.01348999549814297,0.927328031610977,240.0,0.022467561293054484
60,10,20,1.5,2.0,16,1,1532,1.497765275657109,0.0009776535741887135,1.005152337869614,120.0,0.017731829102465773
60,10,20,1.5,2.0,16,0,3569,-28.521601405958457,-0.007991482601837617,0.962338396895168,240.0,0.02161793151087769
60,10,20,1.5,2.0,26,1,1532,1.497765275657109,0.0009776535741887135,1.005152337869614,120.0,0.017731829102465773
60,10,20,1.5,2.0,26,0,3314,-13.880802466067474,-0.0041885342384029795,0.9818533308473635,240.0,0.02163589551293829
60,10,20,1.5,3.0,8,1,1495,6.10288788956467,0.004082199257233893,1.0211321046693997,180.0,0.01776839471639759
60,10,20,1.5,3.0,8,0,3900,-34.01360671177987,-0.008721437618405095,0.9552015059598999,300.0,0.02281665622976274
60,10,20,1.5,3.0,16,1,1495,5.568738671203941,0.0037249088101698603,1.0192599438670078,180.0,0.01776839471639759
60,10,20,1.5,3.0,16,0,3232,-20.441982374532746,-0.006324870784199488,0.9720495126932768,300.0,0.02184477293735279
60,10,20,1.5,3.0,26,1,1495,5.568738671203941,0.0037249088101698603,1.0192599438670078,180.0,0.01776839471639759
60,10,20,1.5,3.0,26,0,2886,-32.45289587187652,-0.01124493966454488,0.9565627236690843,300.0,0.021871190880534123
60,10,20,2.5,0.0,8,1,1460,0.06879409032243444,4.7119239946872905e-05,1.0002298960408256,240.0,0.010713948010174279
60,10,20,2.5,0.0,8,0,3352,-34.60187292781756,-0.010322754453406193,0.9541264122341399,480.0,0.014061543797009985
60,10,20,2.5,0.0,16,1,1459,-0.03165923233970602,-2.1699268224610024e-05,0.9998940349297396,240.0,0.01072967129338532
60,10,20,2.5,0.0,16,0,2587,-38.815618992178145,-0.015004104751518418,0.9462478896226048,960.0,0.013687811278808163
60,10,20,2.5,0.0,26,1,1459,-0.08016956099718087,-5.4948294035079416e-05,0.9997317119390442,240.0,0.01072967129338532
60,10,20,2.5,0.0,26,0,1954,-23.0352239020341,-0.011788753276373643,0.964870563976507,1320.0,0.013628605674684687
60,10,20,2.5,1.5,8,1,1551,-7.580834062231086,-0.004887707325745381,0.9742040650774899,120.0,0.010640888097532232
60,10,20,2.5,1.5,8,0,4097,-67.08744243293108,-0.0163747723780647,0.9145366104681253,300.0,0.01347639447534757
60,10,20,2.5,1.5,16,1,1551,-7.013752979732493,-0.004522084448570273,0.9761224536702197,120.0,0.010640888097532232
60,10,20,2.5,1.5,16,0,3423,-47.85795612661627,-0.013981290133396515,0.9380298000889875,300.0,0.012970758906526615
60,10,20,2.5,1.5,26,1,1551,-7.013752979732493,-0.004522084448570273,0.9761224536702197,120.0,0.010640888097532232
60,10,20,2.5,1.5,26,0,3102,-16.268141109823915,-0.005244403968350714,0.978559239985477,300.0,0.012855582170343117
60,10,20,2.5,2.0,8,1,1511,-2.6569481812121802,-0.0017584038260835078,0.9911989218623676,180.0,0.01066004443191196
60,10,20,2.5,2.0,8,0,3848,-72.44229101247892,-0.01882595920282716,0.909872778137956,360.0,0.01357289441756868
60,10,20,2.5,2.0,16,1,1511,-2.805099229245223,-0.0018564521702483276,0.9907137180756366,180.0,0.01066004443191196
60,10,20,2.5,2.0,16,0,3137,-51.94608176168425,-0.01655915899320505,0.9331037554544411,420.0,0.013034910748176672
60,10,20,2.5,2.0,26,1,1511,-2.8536095579026997,-0.001888556954270483,0.9905546414793996,180.0,0.01066004443191196
60,10,20,2.5,2.0,26,0,2741,-1.9595919018676566,-0.000714918607029426,0.9973990070937309,420.0,0.012900588251006897
60,10,20,2.5,3.0,8,1,1474,-0.11099833475810073,-7.530416197971555e-05,0.9996308409326045,240.0,0.010693331753245081
60,10,20,2.5,3.0,8,0,3586,-39.634055646957506,-0.011052441619341189,0.9494332445211765,480.0,0.013753114277904356
60,10,20,2.5,3.0,16,1,1474,-0.25914938279114264,-0.00017581369253130436,0.9991386353270437,240.0,0.010693331753245081
60,10,20,2.5,3.0,16,0,2857,-32.986321469934474,-0.011545789803967265,0.9564256332404558,660.0,0.013127676843331522
60,10,20,2.5,3.0,26,1,1474,-0.30765971144861926,-0.00020872436326229256,0.9989775608138698,240.0,0.010693331753245081
60,10,20,2.5,3.0,26,0,2389,-5.464193212219136,-0.0022872303106819323,0.9926068704636615,720.0,0.013104578140345463
60,15,5,0.75,0.0,8,1,1484,15.81821879117383,0.010659177083001233,1.0725026615039692,60.0,0.035163161679957644
60,15,5,0.75,0.0,8,0,3504,-2.835378938644796,-0.0008091834870561633,0.9943277429325751,120.0,0.04326808316984266
60,15,5,0.75,0.0,16,1,1484,15.81821879117383,0.010659177083001233,1.0725026615039692,60.0,0.035163161679957644
60,15,5,0.75,0.0,16,0,3167,19.869977293346658,0.006274069243241761,1.0416263427911472,120.0,0.04263915446470507
60,15,5,0.75,0.0,26,1,1484,15.81821879117383,0.010659177083001233,1.0725026615039692,60.0,0.035163161679957644
60,15,5,0.75,0.0,26,0,2940,38.36733889509845,0.01305011527044165,1.0858944350646993,120.0,0.042799929180732915
60,15,5,0.75,1.5,8,1,1554,6.998858454753602,0.004503769919403862,1.0322290501983955,60.0,0.03497093549100783
60,15,5,0.75,1.5,8,0,4004,-22.06760284292526,-0.005511389321409905,0.9573048781664029,60.0,0.042344198996548024
60,15,5,0.75,1.5,16,1,1554,6.998858454753602,0.004503769919403862,1.0322290501983955,60.0,0.03497093549100783
60,15,5,0.75,1.5,16,0,3867,-16.91050367196229,-0.0043730291367887995,0.9676617703675001,60.0,0.04176331162250799
60,15,5,0.75,1.5,26,1,1554,6.998858454753602,0.004503769919403862,1.0322290501983955,60.0,0.03497093549100783
60,15,5,0.75,1.5,26,0,3849,-11.34274838159631,-0.0029469338481673967,0.9782843854071089,60.0,0.04178631682073061
60,15,5,0.75,2.0,8,1,1525,14.25130057806756,0.009345115133159056,1.0647331917632148,60.0,0.03496730503539499
60,15,5,0.75,2.0,8,0,3846,-15.730429114727794,-0.00409007517283614,0.9698299967828953,60.0,0.042435868788178024
60,15,5,0.75,2.0,16,1,1525,14.25130057806756,0.009345115133159056,1.0647331917632148,60.0,0.03496730503539499
60,15,5,0.75,2.0,16,0,3663,-13.201987318328529,-0.0036041461420498306,0.9748166403155748,60.0,0.0419459747075702
60,15,5,0.75,2.0,26,1,1525,14.25130057806756,0.009345115133159056,1.0647331917632148,60.0,0.03496730503539499
60,15,5,0.75,2.0,26,0,3634,-8.779520636246593,-0.0024159385350155734,0.9832261691130139,60.0,0.042038009102612905
60,15,5,0.75,3.0,8,1,1495,17.502760848789418,0.01170753234032737,1.079937166599624,60.0,0.03509672834746421
60,15,5,0.75,3.0,8,0,3653,-14.029045717053751,-0.003840417661388927,0.9727134948767328,120.0,0.04279241444606804
60,15,5,0.75,3.0,16,1,1495,17.502760848789418,0.01170753234032737,1.079937166599624,60.0,0.03509672834746421
60,15,5,0.75,3.0,16,0,3395,-6.016970985514834,-0.0017723036776185078,0.9881519474761459,120.0,0.04220347032643665
60,15,5,0.75,3.0,26,1,1495,17.502760848789418,0.01170753234032737,1.079937166599624,60.0,0.03509672834746421
60,15,5,0.75,3.0,26,0,3332,-1.0987450215778387,-0.00032975540863680635,0.9978200474019149,120.0,0.04227017688619653
60,15,5,1.0,0.0,8,1,1440,10.754018792871342,0.007468068606160654,1.0440207254681573,120.0,0.026583908844414063
60,15,5,1.0,0.0,8,0,3307,1.601178577378933,0.00048417858402749714,1.002885783521188,240.0,0.032753983512849486
60,15,5,1.0,0.0,16,1,1440,10.754018792871342,0.007468068606160654,1.0440207254681573,120.0,0.026583908844414063
60,15,5,1.0,0.0,16,0,2956,17.590804145905427,0.005950880969521457,1.0332830479472126,240.0,0.03230925247477309
60,15,5,1.0,0.0,26,1,1440,10.754018792871342,0.007468068606160654,1.0440207254681573,120.0,0.026583908844414063
60,15,5,1.0,0.0,26,0,2705,37.03191204112512,0.01369017081002777,1.0756816729090273,240.0,0.03234727438531621
60,15,5,1.0,1.5,8,1,1517,-0.0029480936583117234,-1.9433709019853154e-06,0.9999878595513308,60.0,0.02632751164989602
60,15,5,1.0,1.5,8,0,3851,-30.87647270623144,-0.008017780500189935,0.9463880641402195,60.0,0.03188756288457267
60,15,5,1.0,1.5,16,1,1517,-0.0029480936583117234,-1.9433709019853154e-06,0.9999878595513308,60.0,0.02632751164989602
60,15,5,1.0,1.5,16,0,3690,-25.162165169851026,-0.00681901495117914,0.956866089306482,60.0,0.03144606489239149
60,15,5,1.0,1.5,26,1,1517,-0.0029480936583117234,-1.9433709019853154e-06,0.9999878595513308,60.0,0.02632751164989602
60,15,5,1.0,1.5,26,0,3661,-17.91113561993394,-0.0048924161758901775,0.9692285377484581,60.0,0.03141496416924357
60,15,5,1.0,2.0,8,1,1484,7.098711673549274,0.004783498432310832,1.0287157823702047,60.0,0.026334503719140305
60,15,5,1.0,2.0,8,0,3678,-23.799349307961126,-0.006470731187591388,0.9590814534620317,120.0,0.03195696334172577
60,15,5,1.0,2.0,16,1,1484,7.098711673549274,0.004783498432310832,1.0287157823702047,60.0,0.026334503719140305
60,15,5,1.0,2.0,16,0,3473,-19.78743607252803,-0.00569750534769019,0.9661769476513284,120.0,0.03156118180956914
60,15,5,1.0,2.0,26,1,1484,7.098711673549274,0.004783498432310832,1.0287157823702047,60.0,0.026334503719140305
60,15,5,1.0,2.0,26,0,3428,-12.180625640673037,-0.0035532746909781323,0.9791000461653872,120.0,0.031496871438897206
60,15,5,1.0,3.0,8,1,1451,10.827346585670071,0.007461989376754012,1.0441622341656411,120.0,0.02649232602159705
60,15,5,1.0,3.0,8,0,3462,-7.268232513729154,-0.002099431690851864,0.9872228809684506,180.0,0.032403592576390285
60,15,5,1.0,3.0,16,1,1451,10.827346585670071,0.007461989376754012,1.0441622341656411,120.0,0.02649232602159705
60,15,5,1.0,3.0,16,0,3194,1.3277923464093764,0.0004157145730774503,1.002360042451208,180.0,0.0317026326646474
60,15,5,1.0,3.0,26,1,1451,10.827346585670071,0.007461989376754012,1.0441622341656411,120.0,0.02649232602159705
60,15,5,1.0,3.0,26,0,3110,15.042124048897026,0.004836695835658208,1.0271806284554883,180.0,0.031706057167549
60,15,5,1.5,0.0,8,1,1398,6.324437927473192,0.004523918403056647,1.0236602175098615,180.0,0.017752164333958327
60,15,5,1.5,0.0,8,0,3122,-46.24345630608443,-0.014812125658579254,0.9275932359734155,420.0,0.022122071517072253
60,15,5,1.5,0.0,16,1,1398,5.844668815998902,0.004180735919884765,1.0218421233429285,180.0,0.017752164333958327
60,15,5,1.5,0.0,16,0,2744,-5.9083960202697074,-0.00215320554674552,0.9900970988774263,420.0,0.02169126160855752
60,15,5,1.5,0.0,26,1,1398,5.844668815998902,0.004180735919884765,1.0218421233429285,180.0,0.017752164333958327
60,15,5,1.5,0.0,26,0,2478,6.504723637042925,0.002624989361195692,1.0116798628651504,420.0,0.021628022589941235
60,15,5,1.5,1.5,8,1,1482,-1.2498419211243013,-0.0008433481249151831,0.9952754095154334,120.0,0.017605423233666827
60,15,5,1.5,1.5,8,0,3688,-41.19907344471049,-0.011171115359194819,0.9353617776673138,180.0,0.021395816934685438
60,15,5,1.5,1.5,16,1,1482,-1.1534137040671584,-0.0007782818515972729,0.9956399226823004,120.0,0.017605423233666827
60,15,5,1.5,1.5,16,0,3485,-23.315512568455834,-0.006690247508882592,0.96358833177583,180.0,0.02098594664265662
60,15,5,1.5,1.5,26,1,1482,-1.1534137040671584,-0.0007782818515972729,0.9956399226823004,120.0,0.017605423233666827
60,15,5,1.5,1.5,26,0,3443,-25.36424588072571,-0.007366902666490187,0.9608924224246855,180.0,0.02090238089264462
60,15,5,1.5,2.0,8,1,1445,3.9420804436385737,0.002728083351999013,1.0145894551650871,120.0,0.0176615506810647
60,15,5,1.5,2.0,8,0,3514,-60.48040031331881,-0.01721126929804178,0.908597086280754,180.0,0.02150906944167575
60,15,5,1.5,2.0,16,1,1445,3.462311332164284,0.002396063205650024,1.0128003784262143,120.0,0.0176615506810647
60,15,5,1.5,2.0,16,0,3263,-24.275864208174504,-0.007439737728524212,0.9625634246532969,180.0,0.02111285463742251
60,15,5,1.5,2.0,26,1,1445,3.462311332164284,0.002396063205650024,1.0128003784262143,120.0,0.0176615506810647
60,15,5,1.5,2.0,26,0,3199,-23.8104575132038,-0.007443093939732354,0.9635769906285633,240.0,0.021024291550243802
60,15,5,1.5,3.0,8,1,1410,4.899895879070781,0.0034751034603338875,1.0182378449333183,180.0,0.017728600773272395
60,15,5,1.5,3.0,8,0,3290,-64.2477183498444,-0.01952818186925362,0.9024312047173896,300.0,0.02169126160855752
60,15,5,1.5,3.0,16,1,1410,4.420126767596493,0.003134841679146449,1.0164347039432549,180.0,0.017728600773272395
60,15,5,1.5,3.0,16,0,2988,-29.371261099146672,-0.009829739323676931,0.9536419292052122,300.0,0.021322026678425074
60,15,5,1.5,3.0,26,1,1410,4.420126767596493,0.003134841679146449,1.0164347039432549,180.0,0.017728600773272395
60,15,5,1.5,3.0,26,0,2869,-13.93816208067923,-0.004858195218082687,0.9777158871625652,300.0,0.02122534218746145
60,15,5,2.5,0.0,8,1,1380,0.9556263717275755,0.0006924828780634605,1.0034090245091911,240.0,0.010660465224530867
60,15,5,2.5,0.0,8,0,2955,-68.07587952141691,-0.02303752268068254,0.9026847992984349,480.0,0.013402940900645005
60,15,5,2.5,0.0,16,1,1380,0.9060002632684689,0.0006565219299046876,1.0032310509248936,240.0,0.010660465224530867
60,15,5,2.5,0.0,16,0,2564,-33.216853369088135,-0.012955091017585076,0.9495079806249325,600.0,0.013250557791007016
60,15,5,2.5,0.0,26,1,1380,0.9060002632684689,0.0006565219299046876,1.0032310509248936,240.0,0.010660465224530867
60,15,5,2.5,0.0,26,0,2284,-2.501124399468935,-0.0010950632221842973,0.9958309802348805,600.0,0.013197598403972038
60,15,5,2.5,1.5,8,1,1464,-2.2465030649771354,-0.0015344966290827427,0.9918004580511066,120.0,0.010585961945427247
60,15,5,2.5,1.5,8,0,3553,-70.06614766006331,-0.019720277979190348,0.8987776498357463,240.0,0.012938909754126485
60,15,5,2.5,1.5,16,1,1464,-1.6794219824785444,-0.0011471461628951806,0.9938671513592997,120.0,0.010585961945427247
60,15,5,2.5,1.5,16,0,3335,-55.30880684692178,-0.016584349879136966,0.9209182468221241,240.0,0.012710450975157581
60,15,5,2.5,1.5,26,1,1464,-1.6794219824785444,-0.0011471461628951806,0.9938671513592997,120.0,0.010585961945427247
60,15,5,2.5,1.5,26,0,3263,-47.52213146551287,-0.014563938542909246,0.9322616621505624,240.0,0.012662794968778214
60,15,5,2.5,2.0,8,1,1427,-0.14078948170651806,-9.866116447548568e-05,0.9995024144462332,180.0,0.01063043711541599
60,15,5,2.5,2.0,8,0,3360,-86.6726149628053,-0.02579542111988253,0.8796636107976996,300.0,0.012966669870371834
60,15,5,2.5,2.0,16,1,1427,-0.19041559016562548,-0.00013343769457997581,0.9993272174627398,180.0,0.01063043711541599
60,15,5,2.5,2.0,16,0,3098,-50.72346532217428,-0.01637297137578253,0.9285135559990555,300.0,0.012755336023762456
60,15,5,2.5,2.0,26,1,1427,-0.19041559016562548,-0.00013343769457997581,0.9993272174627398,180.0,0.01063043711541599
60,15,5,2.5,2.0,26,0,3001,-41.60767414278573,-0.013864603179868621,0.9412548741277657,300.0,0.012694580151799438
60,15,5,2.5,3.0,8,1,1392,-0.26325523388003447,-0.00018912013928163395,0.9990656803162846,240.0,0.010651298600374995
60,15,5,2.5,3.0,8,0,3140,-83.90480965120899,-0.026721276958983756,0.8832581843115168,360.0,0.013065006983570968
60,15,5,2.5,3.0,16,1,1392,-0.3128813423391419,-0.00022477107926662491,0.998889873990552,240.0,0.010651298600374995
60,15,5,2.5,3.0,16,0,2828,-49.84974861671945,-0.01762720955329542,0.9282517082682151,360.0,0.012934740151340773
60,15,5,2.5,3.0,26,1,1392,-0.3128813423391419,-0.00022477107926662491,0.998889873990552,240.0,0.010651298600374995
60,15,5,2.5,3.0,26,0,2687,-24.16524614744766,-0.008993392686061653,0.9643927592340016,420.0,0.012785371541274553
60,15,10,0.75,0.0,8,1,1484,15.81821879117383,0.010659177083001233,1.0725026615039692,60.0,0.035163161679957644
60,15,10,0.75,0.0,8,0,3501,-0.42437541711527516,-0.00012121548617974155,0.9991542823845587,120.0,0.043258507345431504
60,15,10,0.75,0.0,16,1,1484,15.81821879117383,0.010659177083001233,1.0725026615039692,60.0,0.035163161679957644
60,15,10,0.75,0.0,16,0,3107,35.07013705736722,0.01128745962580213,1.0720503098362522,120.0,0.04252268357294099
60,15,10,0.75,0.0,26,1,1484,15.81821879117383,0.010659177083001233,1.0725026615039692,60.0,0.035163161679957644
60,15,10,0.75,0.0,26,0,2778,34.38067900594724,0.012376054357792383,1.0758715863074162,120.0,0.0429256084007469
60,15,10,0.75,1.5,8,1,1554,6.998858454753602,0.004503769919403862,1.0322290501983955,60.0,0.03497093549100783
60,15,10,0.75,1.5,8,0,4001,-20.37059490875926,-0.00509137588321901,0.9606995964157165,60.0,0.042317120121150284
60,15,10,0.75,1.5,16,1,1554,6.998858454753602,0.004503769919403862,1.0322290501983955,60.0,0.03497093549100783
60,15,10,0.75,1.5,16,0,3818,-4.291099272603631,-0.001123912852960616,0.9918918931373182,60.0,0.04164797841802473
60,15,10,0.75,1.5,26,1,1554,6.998858454753602,0.004503769919403862,1.0322290501983955,60.0,0.03497093549100783
60,15,10,0.75,1.5,26,0,3783,-5.323004408395379,-0.0014070854899274066,0.9900286677654864,60.0,0.04165369484944295
60,15,10,0.75,2.0,8,1,1525,14.25130057806756,0.009345115133159056,1.0647331917632148,60.0,0.03496730503539499
60,15,10,0.75,2.0,8,0,3843,-13.615379153227561,-0.0035429037609231227,0.9739341093902235,60.0,0.04242572434580504
60,15,10,0.75,2.0,16,1,1525,14.25130057806756,0.009345115133159056,1.0647331917632148,60.0,0.03496730503539499
60,15,10,0.75,2.0,16,0,3607,2.4362284322318724,0.0006754168096012954,1.0045793022136893,60.0,0.0417260842982456
60,15,10,0.75,2.0,26,1,1525,14.25130057806756,0.009345115133159056,1.0647331917632148,60.0,0.03496730503539499
60,15,10,0.75,2.0,26,0,3547,4.311648071484041,0.0012155759998545364,1.0080406099953179,60.0,0.0417260842982456
60,15,10,0.75,3.0,8,1,1495,17.502760848789418,0.01170753234032737,1.079937166599624,60.0,0.03509672834746421
60,15,10,0.75,3.0,8,0,3651,-11.673340151472301,-0.003197299411523501,0.9773641326578865,120.0,0.04273515888198612
60,15,10,0.75,3.0,16,1,1495,17.502760848789418,0.01170753234032737,1.079937166599624,60.0,0.03509672834746421
60,15,10,0.75,3.0,16,0,3338,6.44929554764445,0.0019320837470474686,1.0124299999391733,120.0,0.04195509838661228
60,15,10,0.75,3.0,26,1,1495,17.502760848789418,0.01170753234032737,1.079937166599624,60.0,0.03509672834746421
60,15,10,0.75,3.0,26,0,3230,6.190539283104234,0.001916575629444035,1.0118832788722052,120.0,0.04193995051279628
60,15,10,1.0,0.0,8,1,1440,10.720504804697626,0.00744479500326224,1.0438775191888654,120.0,0.026583908844414063
60,15,10,1.0,0.0,8,0,3302,2.6664522227976573,0.0008075264151416285,1.0047742906314645,240.0,0.03274979303379481
60,15,10,1.0,0.0,16,1,1440,10.720504804697626,0.00744479500326224,1.0438775191888654,120.0,0.026583908844414063
60,15,10,1.0,0.0,16,0,2887,25.791304499838844,0.008933600450238601,1.0473745995817716,240.0,0.031994436104845314
60,15,10,1.0,0.0,26,1,1440,10.720504804697626,0.00744479500326224,1.0438775191888654,120.0,0.026583908844414063
60,15,10,1.0,0.0,26,0,2543,27.95746186410085,0.010993889840385705,1.0556365546387958,240.0,0.032301512891639086
60,15,10,1.0,1.5,8,1,1517,-0.06266295519447684,-4.130715569840267e-05,0.9997420131625177,60.0,0.02632751164989602
60,15,10,1.0,1.5,8,0,3847,-29.884921087575435,-0.007768370441272533,0.9483322502660556,60.0,0.031870404365080984
60,15,10,1.0,1.5,16,1,1517,-0.06266295519447684,-4.130715569840267e-05,0.9997420131625177,60.0,0.02632751164989602
60,15,10,1.0,1.5,16,0,3630,-22.080437728540502,-0.006082765214473968,0.963030241181568,60.0,0.031208122081734978
60,15,10,1.0,1.5,26,1,1517,-0.06266295519447684,-4.130715569840267e-05,0.9997420131625177,60.0,0.02632751164989602
60,15,10,1.0,1.5,26,0,3572,-13.432849615106754,-0.003760596196838397,0.9775804669684369,60.0,0.031150694065071337
60,15,10,1.0,2.0,8,1,1484,7.038996812013109,0.004743259307286462,1.0284673466416958,60.0,0.026334503719140305
60,15,10,1.0,2.0,8,0,3672,-23.1514548166896,-0.006304862422845752,0.9603724060533817,120.0,0.031919647320188996
60,15,10,1.0,2.0,16,1,1484,7.038996812013109,0.004743259307286462,1.0284673466416958,60.0,0.026334503719140305
60,15,10,1.0,2.0,16,0,3406,-13.3105483131054,-0.003907970731974574,0.9777945576115947,120.0,0.03125954142618469
60,15,10,1.0,2.0,26,1,1484,7.038996812013109,0.004743259307286462,1.0284673466416958,60.0,0.026334503719140305
60,15,10,1.0,2.0,26,0,3306,0.723415512443399,0.00021881896928112492,1.0012088212160313,120.0,0.031220756240102523
60,15,10,1.0,3.0,8,1,1451,10.793832597496351,0.007438892210541937,1.0440195211022234,120.0,0.02649232602159705
60,15,10,1.0,3.0,8,0,3457,-5.924677891789106,-0.0017138206224440572,0.9896373726255797,180.0,0.03240110565276746
60,15,10,1.0,3.0,16,1,1451,10.793832597496351,0.007438892210541937,1.0440195211022234,120.0,0.02649232602159705
60,15,10,1.0,3.0,16,0,3125,6.818637160099587,0.0021819638912318677,1.0117630507129014,180.0,0.031441685046266224
60,15,10,1.0,3.0,26,1,1451,10.793832597496351,0.007438892210541937,1.0440195211022234,120.0,0.02649232602159705
60,15,10,1.0,3.0,26,0,2991,16.296249202553923,0.005448428352575701,1.0283326692540373,180.0,0.03147316654924077
60,15,10,1.5,0.0,8,1,1398,6.486681342488536,0.004639972347988939,1.024281921113611,180.0,0.017752164333958327
60,15,10,1.5,0.0,8,0,3109,-41.794263820050844,-0.013442992544242794,0.9348257827526494,480.0,0.022085109443363067
60,15,10,1.5,0.0,16,1,1398,5.952532124127808,0.004257891362037059,1.0222541901032132,180.0,0.017752164333958327
60,15,10,1.5,0.0,16,0,2661,-0.5047793227615394,-0.00018969534865146163,0.9991836086833887,600.0,0.021504604671230623
60,15,10,1.5,0.0,26,1,1398,5.952532124127808,0.004257891362037059,1.0222541901032132,180.0,0.017752164333958327
60,15,10,1.5,0.0,26,0,2275,-5.974910884610327,-0.00262633445477377,0.9897050609022028,600.0,0.02155095091425844
60,15,10,1.5,1.5,8,1,1482,-1.1137993794713994,-0.0007515515381048579,0.9957875044654226,120.0,0.017605423233666827
60,15,10,1.5,1.5,8,0,3676,-39.79075763825486,-0.010824471609971398,0.9378112033290291,180.0,0.021373602620124332
60,15,10,1.5,1.5,16,1,1482,-1.0173711624142565,-0.0006864852647869477,0.9961522051837456,120.0,0.017605423233666827
60,15,10,1.5,1.5,16,0,3395,-26.598575036708635,-0.00783463182230004,0.9599245945083781,180.0,0.02080428544881319
60,15,10,1.5,1.5,26,1,1482,-1.0173711624142565,-0.0006864852647869477,0.9961522051837456,120.0,0.017605423233666827
60,15,10,1.5,1.5,26,0,3302,-24.282399998369044,-0.007353846153352224,0.9640522024876785,180.0,0.020703778452325516
60,15,10,1.5,2.0,8,1,1445,4.0781229852914755,0.00282223043964808,1.015100545171984,120.0,0.0176615506810647
60,15,10,1.5,2.0,8,0,3502,-59.17977006104695,-0.01689884924644402,0.9109305302805614,210.0,0.02147398765571433
60,15,10,1.5,2.0,16,1,1445,3.5439737669307467,0.002452577001336157,1.0131062464022393,120.0,0.0176615506810647
60,15,10,1.5,2.0,16,0,3173,-27.04551169902583,-0.008523640623708108,0.9598950864534643,240.0,0.020888834383829283
60,15,10,1.5,2.0,26,1,1445,3.5439737669307467,0.002452577001336157,1.0131062464022393,120.0,0.0176615506810647
60,15,10,1.5,2.0,26,0,3038,-20.701196499188203,-0.006814087063590587,0.9697339022023941,240.0,0.020802201307690275
60,15,10,1.5,3.0,8,1,1410,5.062139294086128,0.003590169712117821,1.0188531143437844,180.0,0.017728600773272395
60,15,10,1.5,3.0,8,0,3278,-59.60561365372525,-0.018183530705834425,0.9097294071625656,300.0,0.02166080154591718
60,15,10,1.5,3.0,16,1,1410,4.5279900757254,0.0032113404792378725,1.016842510862622,180.0,0.017728600773272395
60,15,10,1.5,3.0,16,0,2905,-32.15170642714285,-0.011067713055815094,0.9514755168462966,300.0,0.021121224334918382
60,15,10,1.5,3.0,26,1,1410,4.5279900757254,0.0032113404792378725,1.016842510862622,180.0,0.017728600773272395
60,15,10,1.5,3.0,26,0,2702,-26.91131211601888,-0.009959775024433338,0.9594074503145296,300.0,0.02099791429259814
60,15,10,2.5,0.0,8,1,1380,3.2771471830075267,0.0023747443355127003,1.01178825646981,240.0,0.010660465224530867
