date,As published,Optuna totR,Optuna PF,Optuna retDD,Sweep top row,Sweep nbhd
2015-05,-1.2238900891723827,0.4569546951702318,-0.016482639166916092,-0.027009987151266287,-0.03600838077647373,-0.13093956645993968
2015-06,-1.1126207518208668,-1.12741752534662,0.0,0.0,-1.2030818662943512,-1.2030818662943512
2015-07,-1.481807201142843,-1.8472977968971556,0.0,-1.1231787996664104,0.0,-1.1828073988115186
2015-08,0.0,0.0,0.0,0.0,0.0,0.0
2015-09,0.0,-0.741855586464575,0.0,0.0,0.0,0.0
2015-10,0.11381872831389775,-0.780299761314845,0.0,0.0,0.0,0.0
2015-11,0.0,0.0,0.0,0.0,0.0,0.0
2015-12,-1.2773243138053285,-1.076388718369129,1.0898416999680616,0.8088300152994021,-0.26445506447467104,-0.3678732461128167
2016-01,0.030549745981018228,-2.99974120703549,2.2495281628534496,2.9073905788431844,0.0,0.0
2016-02,9.015201133633047,15.126507830385437,2.5616991241322946,7.202631403959689,7.879985530482245,8.109979836504175
2016-03,1.8407991246637492,-1.093111240768632,4.369912233924054,3.5386199003048686,3.1493494028200715,0.0
2016-04,0.66053383886221,-1.10541275634458,-0.596411530260365,-1.08220335131958,-1.1122552708738083,-1.1122552708738083
2016-05,0.0,-0.5440944692178341,0.0,0.0,0.0,0.0
2016-06,-1.7729854268986593,-0.9017584708230477,-0.19967787602554252,-0.7251732493575549,-0.3260803579569173,-0.4721371849584445
2016-07,-2.0785721202049507,0.0,0.0,0.0,0.0,0.0
2016-08,1.3521562004330572,-0.447193339817301,-0.4703258082693496,-1.5657070791677419,-1.7848048333682167,-0.6740922347899395
2016-09,0.2556731582306163,-0.20310353842291057,0.20133398500553387,0.24536409035891796,0.267356493324327,0.18025735243962818
2016-10,1.6941238722535459,-1.1417685111806513,0.0,2.199909948063471,0.0,0.0
2016-11,-0.5168459246565228,-0.655222965770443,0.0,0.0,0.0,0.0
2016-12,-0.6329940264354517,6.032834383194385,0.0,0.0,0.0,0.0
2017-01,-1.383492381908269,-0.6822560010351518,-2.3997378341411415,-1.9268783523434787,-1.0569572841334156,-0.8820390057216101
2017-02,0.42246116355755703,2.8801205999217894,-0.3487419010317864,2.3922570829803984,-0.16354842546294013,-2.9052361512336207
2017-03,0.6586919093562047,0.8018972646513052,1.0910585860507116,1.3680817321977714,1.5052279061386449,1.4064772855448384
2017-04,-1.3060490479512694,5.537679214444588,-0.0293480519756755,-0.5913005399378051,-0.1465100865244936,0.6604321744824844
2017-05,1.4869265273260044,0.0,4.532640528569066,2.140470934679538,0.0,0.0
2017-06,-2.072214560149595,-1.2250625036504732,0.0,0.0,0.0,0.0
2017-07,1.6513587752365606,0.13466677793375736,1.2085697259603128,2.7490288368216023,2.4932191097388317,1.9662930985778964
2017-08,-1.8011519958810682,6.065074118393762,3.947658925493315,1.1470444668698998,1.6457872997959537,1.6457872997959537
2017-09,0.7658224867635884,0.5291902068095359,0.4559069924518766,0.565609320460943,0.8537539000231261,0.7044779113688004
2017-10,2.100459522064572,0.0,0.0,0.0,0.0,0.0
2017-11,-2.928630640579822,-1.833985276548272,-0.6988425422714013,-0.7046097498376315,0.0,0.0
2017-12,-1.2421463872270535,-1.0431164399561332,-1.0038330551983474,0.5408978387251994,-1.0437022572560752,-1.0437022572560752
2018-01,-1.6219479404201902,-1.2872608337433107,-0.8147964099969243,-1.7139862491822933,-0.5200180058232312,-0.6344219671043511
2018-02,2.9089787960702864,6.901315339203702,1.7300007125852623,1.6549089354985678,5.889507259961385,5.066881364628612
2018-03,-1.1605491628023568,0.0,0.0,0.0,0.0,0.0
2018-04,0.0,-0.8180120315827842,0.0,0.0,0.0,-0.876153185540701
2018-05,-1.974121334230314,0.10956000975687752,0.0,0.0,0.0,0.0
2018-06,-0.8081276762392597,-1.2425836619057096,0.0,-0.7351062967435802,-1.2600397008920932,-1.2600397008920932
2018-07,-1.1652327199857064,0.0,0.0,0.0,0.0,0.0
2018-08,0.7793693140021933,2.0215584352682505,-0.8884124032000171,-1.853349132506764,-3.1385740297372284,-3.1385740297372284
2018-09,-1.192465863194637,-1.223444523190042,0.0,0.0,0.0,0.0
2018-10,1.019227567448056,0.0,-0.3898859953826246,0.0,-1.2526071987584824,-1.2526071987584824
2018-11,2.4833813642904357,-1.2515298775549544,0.0,0.0,0.0,0.0
2018-12,-1.7466507673073601,-1.2512164715858853,0.8725646522477715,1.7660473044829512,-1.2025805764978972,-1.829892424344868
2019-01,0.2013253269864959,3.530221599897024,0.0,0.17934582877211902,0.0,0.0
2019-02,-0.5307613402340837,0.0,-0.7667277586935974,-1.4166925865530966,0.0,0.0
2019-03,0.0,0.0,0.0,0.0,0.0,0.0
2019-04,0.0,0.0,0.0,0.0,0.0,0.0
2019-05,-0.4796607218388271,0.0,0.0,0.0,0.0,0.0
2019-06,-0.18487057481146002,-3.447501199055041,5.8511865475325475,3.342622758788867,2.947274609746204,-1.8112142979579022
2019-07,1.7829817129418835,5.780297904839628,0.0,0.0,0.0,0.0
2019-08,-0.05607627314554642,-0.03137680678640453,0.13472064950254253,2.2062873654993256,0.5538915112555071,-0.012834073730295326
2019-09,1.791767507883962,-0.16453042666919082,-0.47803861760182764,-1.0779176408102666,-1.1021215746942583,-1.1021215746942583
2019-10,-1.4970756825469271,5.679389897799588,0.0,0.0,0.0,0.0
2019-11,-3.0491847278673,-0.6400115729061481,0.0,-0.545689568155299,0.0,0.0
2019-12,-3.3597117357700412,-1.7781805402340103,-0.3632187390727132,-0.5577758632848766,-0.40096943958053305,-0.49481335097170764
2020-01,2.7270533666694172,0.0,0.86341655140864,1.536970269737437,5.674766823401641,4.636895860645741
2020-02,-1.7993659281030348,-0.5476031680832819,-0.09351816159966768,-0.13769111970428116,-0.24196436993224224,-0.1443231013519349
2020-03,-3.191636620878473,-0.44834627802364063,-0.12734047444300828,-0.45346599114951563,-1.0731526325937422,-2.2435192867026803
2020-04,0.5248446470748869,-2.449452288876205,0.95204043631893,1.8096018791407673,2.5472847469480056,0.0
2020-05,-4.240640356735115,0.15042445666501636,-0.5413128220956264,-1.654443562433714,-1.827197896669008,-0.8879024821388593
2020-06,-0.3118747485261093,-1.6888326127361835,0.9692997623949619,-0.7320182892273879,2.6656347128301903,2.6656347128301903
2020-07,8.569971640227962,6.357968037849487,-0.14090538268043495,-0.2907421491883126,0.8955356275285176,-1.0230227391679894
2020-08,2.720826402360686,6.134864089199326,4.616438421828364,3.012445616607738,5.9354354548190615,5.74587799208151
2020-09,-0.9763668552678535,-1.086598828986583,0.0,0.0,0.0,0.0
2020-10,-0.5197127899856564,-1.6600816830369505,0.0,0.0,0.0,0.0
2020-11,-1.5233007178569995,1.4833612649703538,0.0,0.0,0.0,0.0
2020-12,2.1118963570006644,0.40752154758018055,0.38391720250089845,1.3307169256791558,1.0308580736688095,1.0308580736688095
2021-01,0.7981737350943228,-2.258649076814886,0.0,-1.0702016305913036,0.0,0.0
2021-02,-3.6521327248800963,-1.9588485411807826,-1.1613293353127134,-1.4464999418389697,-2.1199537339497256,0.0
2021-03,2.9344012620686044,-0.520311654102521,0.0,0.0,0.0,0.0
2021-04,-0.8985164718304968,-3.1731441523376733,0.3080376929104127,-0.6604115162479214,0.7028503745714589,0.21917202907222788
2021-05,4.702121473185204,6.840803380484525,3.184448182055334,4.005212510284477,5.334123021426018,6.202914649405186
2021-06,-0.6784495942242829,-0.871326925981525,0.0,-0.6191199904413395,0.0,-0.9019409347942366
2021-07,-0.45444036951440403,0.0,-0.713081476292261,0.0,-0.912307523290506,-1.0689890108138598
2021-08,0.8127993225453606,1.1121771762941877,0.3362015273445326,0.8734450401811176,2.3299460895032635,2.31839681865903
2021-09,-0.49497451958389743,-1.1423685266028383,0.0,0.0,0.0,0.0
2021-10,0.39953865393503846,0.13294639406205636,0.28463272678162027,0.42359412522936074,0.5192974400882144,0.18021700279045824
2021-11,-1.055239668785654,0.04640047103001442,-1.3539001318772383,-1.2873023138072661,0.0,0.0
2021-12,-0.6640116347165684,-1.461384627595086,-0.14854002206627498,-0.24140257057326125,0.0,0.0
2022-01,5.059232021786201,3.191554070682613,1.8052633533298503,3.5275613775123245,5.296020718202648,5.169163663784813
2022-02,1.0995773055544622,0.4042443298762601,1.4748527987236901,3.7428722539998693,0.0,0.4951306218638086
2022-03,-0.00020345203502281084,-0.31912799110806683,0.0,2.0755755309823547,-0.3117412685003158,0.0
2022-04,-1.3377097391195716,-1.4183206436196423,-0.27774054884797555,-0.6739761054247022,0.0,0.0
2022-05,-3.1496380072728103,-3.5520781184814934,0.29115463427362354,-0.7741010488685803,0.48025166438895156,0.9428798869166698
2022-06,2.946566867570625,-1.082961934864973,0.0,0.0,0.0,0.0
2022-07,-0.7611263859321532,1.10707020423295,0.26327489191024295,0.3339568371603424,0.3714169553152558,1.70261376928243
2022-08,2.3339894103156826,-1.3931394180381989,0.3445820396314895,0.46343211902148285,1.0834646069165081,-0.8244059626087121
2022-09,0.818321373110819,1.6349161617944679,0.0,-1.8720544962967733,-1.0335654392716715,-1.0335654392716715
2022-10,-0.4821135737611256,0.0,0.0,0.0,0.0,0.0
2022-11,0.1859929525877293,4.840794096402192,-0.31572170607406275,-1.5539002593839275,-1.2046133856157313,-1.1033609883507214
2022-12,0.9674141710247421,0.31784412576320586,-0.32275496963567973,1.1971514242325303,-0.31098539099691147,0.3291428166702689
2023-01,-1.920116796371723,-2.788724682664097,0.27972223878333824,0.580629110284923,0.0,-1.1424480862880277
2023-02,1.8942786788858503,-1.1046912174705903,-0.42476604612290236,-1.067113772738389,0.0,0.0
2023-03,-1.158734603308865,-0.9270072923953874,0.71771139657465,1.8749124309163805,-0.7183980269489956,-0.7183980269489956
2023-04,2.912413239864737,0.0,0.0,0.0,0.0,0.0
2023-05,4.9529206629319855,0.23153613251147703,0.08854376870664578,-0.9043406537876091,-0.23047089452753164,-0.298085917213608
2023-06,-0.8171621997507056,-1.1496139291022234,-0.40491582586751396,-0.7462503684982851,-0.5800530931396334,-0.7555835660265577
2023-07,-4.041908154672625,-2.4936071871106766,-1.8304453011318076,-2.8008538132249425,-3.3467257050045207,-4.584029457018367
2023-08,-1.034954231430868,-2.4213460619244978,-1.0259683937254598,-1.0332521686920457,-1.0371095009824063,-2.5289525656983276
2023-09,-2.246062203521123,-1.1356336757283603,-0.5847560283985176,-2.0460553748198187,-2.290282922108621,-2.290282922108621
2023-10,-3.192594871527305,-0.8116937153784478,-1.1408165315196244,-1.9223931515275376,-2.164044373254864,-1.1377505532438965
2023-11,-2.6372752483984057,-0.6187571120966953,-1.0432837594376878,1.159337516648859,-1.0942243720107518,-1.0942243720107518
2023-12,-0.22043065481521995,-0.685194671566913,1.32658597727601,-1.4703111373409947,0.4696185024705646,0.3138155400781686
2024-01,0.31591960473291736,-0.48029618169351096,0.0,0.0,-1.0640472195008321,0.0
2024-02,-0.09395921468263535,1.1207178400211806,-0.986183422116365,-0.702091122005151,-1.1173758874581619,-1.1173758874581619
2024-03,1.2284598613329893,0.0,4.602515442983185,2.2788554105481134,0.09563173076159633,0.0
2024-04,-1.474772148729067,-2.5850284688900547,-0.5465566332911904,-1.035847606760704,-1.050787452536848,-1.050787452536848
2024-05,1.8771470283672602,2.1469809866146035,0.0,0.0,0.0,0.0
2024-06,-2.1857714702757733,-1.273262120346159,0.0,0.0,0.0,0.0
2024-07,0.7029200822242874,-2.469393776475685,0.0,0.0,0.0,0.0
2024-08,0.8742673983563684,0.40718861738307655,-0.002211644264390855,0.0023094215997382372,-0.3809038823363583,-0.07628114639674964
2024-09,0.30821192956852217,7.172446342158579,-0.7245001875034005,-1.0135687244043032,-1.0148591297056777,-1.0148591297056777
2024-10,5.861519945762791,0.21672856845488214,0.0,0.0,0.0,0.0
2024-11,0.9362261189621403,1.021253471674954,0.0,0.0,0.0,0.0
2024-12,2.875623277521859,0.0,0.0,2.251492894416583,0.0,0.0
2025-01,2.825659158275311,4.649316547632701,0.0,0.0,0.0,0.0
2025-02,-0.9560046208262947,0.5084793860564976,0.0,0.0,0.0,0.0
2025-03,-0.7354847357429125,2.3054044415889186,0.0,0.0,0.0,0.0
2025-04,-1.735067278146881,3.804521605824992,0.0,0.0,0.0,0.0
2025-05,-2.601096218596217,-2.8094038731426574,0.0,0.0,0.0,0.0
2025-06,0.0,0.0,0.0,0.0,0.0,0.0
2025-07,-1.401214084003932,6.399552776134129,0.0,0.0,0.0,0.0
2025-08,-2.3299200901346753,-1.170054189325439,0.0,0.0,0.0,0.0
2025-09,2.9716656118429166,0.0,0.0,0.0,0.0,0.0
2025-10,-0.36794728504452506,0.0,0.0,0.0,0.0,0.0
2025-11,2.238211225080269,5.166668821782547,4.631326634331913,2.316677492523792,5.948887830961233,7.849368816663776
2025-12,3.359148590870736,4.362834864624546,-0.761113201672256,3.614542931134684,0.0,0.0
2026-01,5.968142672743451,6.988087852687055,2.3735209213251185,1.3182008262230356,2.5062841047776048,2.5062841047776048
