etf,cfrm,cost,entry,stop_k,tp_r,sig,fill,n,R,usd,net,pf,win,avg_w,avg_l,dd,retdd,sharpe,sortino,p90,p10
1,True,net,edge,1.0,2.0,15058,0.4358480541904635,4038,-0.2770621720540347,-4.817709120188773,-19453.909427322265,0.7268043802618512,0.3328380386329866,38.50804095585078,-26.432337220484673,19491.227856082005,-0.9980853731209092,-6.552988453656135,-10.069666556929874,43.55542833393382,-35.32069579597621
1,True,gross,edge,1.0,2.0,15058,0.4358480541904635,4038,-0.00023972133203188235,-0.01735250800374854,-70.0694273191366,0.9987841703208031,0.3328380386329866,42.82804095585078,-21.392337220483515,1869.9882671740343,-0.03747051708780344,-0.02394256441216203,-0.04270537574850676,47.87542833393382,-30.280695795975042
1,True,net,edge,1.5,1.5,15058,0.3845132155664763,3569,-0.17899521525390402,-4.643483148569431,-16572.5913572443,0.791638429947848,0.4009526478005043,44.000745577613706,-37.201898165953935,16767.689239377134,-0.9883646530331283,-4.594544901937095,-7.2970601437337566,54.07120302864836,-49.206111707007516
1,True,gross,edge,1.5,1.5,15058,0.3845132155664763,3569,0.0029050806428109286,0.10762920783361724,384.1286427581799,1.0055862809134648,0.4009526478005043,48.32074557761371,-32.16223492928299,2081.827686300694,0.1845150995377325,0.10676675468910263,0.18829833240880897,58.39120302864836,-44.16611170700635
1,True,net,edge,1.5,2.0,15058,0.3444016469650684,3216,-0.19343189265811497,-5.051155530516024,-16244.516186139532,0.7976349646562658,0.3308457711442786,60.17746088115186,-37.301735392046986,16849.41131390488,-0.9640999251252084,-3.960045030775019,-6.503064654288201,68.46737792049652,-50.59537156119797
1,True,gross,edge,1.5,2.0,15058,0.3444016469650684,3216,-0.0096363560223607,-0.24958836633614304,-802.676186137036,0.9884387209740536,0.3308457711442786,64.49746088115187,-32.262069964536536,3323.4682479585936,-0.24151763346319666,-0.19696338382581208,-0.35325340387428533,72.78737792049651,-45.55537156119681
1,False,net,close,1.0,1.5,14306,0.6913183279742765,6124,-0.26158294747971456,-4.0960451076742155,-25084.180239396897,0.7261535059483599,0.4093729588504246,26.531807158582414,-25.324694715499867,25267.440578340676,-0.9927471744367781,-8.189892669218295,-11.306842898351437,33.17245675554411,-32.98866370210992
1,False,gross,close,1.0,1.5,14306,0.6913183279742765,6124,0.024996224408372434,0.648736081091982,3972.859760607298,1.05413467348422,0.4100261267145656,30.808964330729868,-20.31233038302115,1618.3527445122854,2.454878748825911,1.2900404393467797,2.19334983076813,37.49245675554411,-27.94866370210875
1,False,net,close,1.0,2.0,14306,0.6306444848315392,5582,-0.25957161776952764,-4.014249601247636,-22407.541274164305,0.7583761646673399,0.34360444285202435,36.6682770019746,-25.31039753382958,22756.036196270958,-0.9846856052125739,-6.7162670759485605,-9.458204361767029,43.06551967793325,-33.71945582294167
1,False,gross,close,1.0,2.0,14306,0.6306444848315392,5582,0.03073416545130056,0.7783551998996695,4344.778725839955,1.0584992007195066,0.34360444285202435,40.9882770019746,-20.27039753382842,1184.8159557472245,3.667049472759544,1.3156074862579887,2.142160384976144,47.38551967793325,-28.679455822940508
1,False,net,close,1.5,1.5,14306,0.5401929260450161,4801,-0.18093487613271741,-4.339259345624529,-20832.784118343367,0.7955353843423576,0.4044990626952718,41.738749044501844,-35.63813737767259,22174.66383727394,-0.9394859047795361,-5.1410012053930245,-8.06134668255894,51.62085611264745,-46.88870708474162
1,False,gross,close,1.5,1.5,14306,0.5401929260450161,4801,0.010461956922219162,0.40950132923556637,1966.0158816599542,1.0224738706155843,0.4044990626952718,46.058749044501845,-30.59813737767143,2087.4516034263434,0.9418258504450764,0.4882229855734691,0.8711758238247007,55.94085611264745,-41.848707084740454
1,False,net,close,1.5,2.0,14306,0.47728225919194744,4246,-0.16194575508857958,-3.7025155391768734,-15720.880979345004,0.8417817513875782,0.3447951012717852,57.13190913944321,-35.71603017954345,17118.818989158626,-0.9183391090998194,-3.371161502973308,-5.484946882073569,66.95854847730851,-48.41299230391662
1,False,gross,close,1.5,2.0,14306,0.47728225919194744,4246,0.03129420055874742,1.0892319879082015,4624.879020658223,1.0541931124980692,0.3447951012717852,61.45190913944322,-30.676030179542284,2426.5671786988314,1.9059348783981187,1.003109022423986,1.8216968963693447,71.2785484773085,-43.37299230391545
1,False,net,edge,1.0,1.5,14306,0.5218789319166783,4568,-0.25786464401219883,-4.201619881665019,-19192.999619445807,0.7197273884377262,0.4091506129597198,26.370655341197857,-25.372269156037277,19592.15603983175,-0.9796267230837464,-7.245349835863956,-10.459094454233552,32.70236353972622,-33.06017704363214
1,False,gross,edge,1.0,1.5,14306,0.5218789319166783,4568,0.029744155885717428,0.5430035859363677,2480.4403805573274,1.0451810280370413,0.4102451838879159,30.61925472157587,-20.378635103071957,1231.1062526456008,2.014806094296861,0.9515134799843286,1.665082768068319,37.02236353972622,-28.020177043630973
1,False,net,edge,1.0,2.0,14306,0.49014399552635257,4295,-0.2851432427412534,-4.599000310366568,-19752.70633302441,0.7274680320961693,0.3345750873108265,36.69157041435879,-25.359864597081177,20008.94911442932,-0.9871935912306297,-6.880716230707829,-10.438265832361097,41.47789409619406,-33.76670152597537
