n,pts,sd,t,mde,pf,win,be,total,R,dd,ret_dd,sharpe,amb,med_min,sh_stop,sh_target,sh_chan,sh_flat,sh_eod,outside_mde,ctl_pts,ctl_pf,pf_ratio,edge,p_pts,p_pf,excess_total,stop,tgt,policy,arm
443,4.48384106736094,49.01325824408373,1.9254777279116222,6.5249898706291445,1.3370106024016972,0.35665914221218964,,1986.3415928408965,0.1494613689120312,610.8589320048998,3.251718995614136,0.7767841078260465,0.0,15.0,0.9142212189616253,0.0,0.0,0.08577878103837472,0.0,False,-0.9003119901775599,0.9361234163133579,1.4282418098962992,5.3841530575385,0.02666666666666667,0.02666666666666667,2385.1798044895554,30,none,+trail1atr,+adx<=20
403,4.449454094292804,63.152418535361136,1.4143902901182177,8.814660606278899,1.1770502972017616,0.45409429280397023,0.3486,1793.13,0.08898908188585607,797.9100000000005,2.2472835282174666,0.5784611944134089,0.01488833746898263,45.0,0.42431761786600497,0.23325062034739455,0.0,0.3424317617866005,0.0,False,-3.2904709095618196,0.8802244559793264,1.3372160807463485,7.739925003854624,0.006666666666666667,0.006666666666666667,3119.189776553413,50,100,flatten,+adx<=20
407,4.1694594594594605,62.6225120658784,1.3432179132963296,8.697639667963571,1.1669876257718519,0.44717444717444715,0.3486,1696.9700000000003,0.08338918918918917,775.910000000001,2.1870706654122234,0.550803045896789,0.014742014742014743,45.0,0.39803439803439805,0.23095823095823095,0.04668304668304668,0.32432432432432434,0.0,False,-2.5712129006727347,0.9002272407691303,1.2963256086038994,6.740672360132195,0.013333333333333334,0.013333333333333334,2743.4536505738033,50,100,+chan10,+adx<=20
404,2.3708910891089103,60.06345986633354,0.7933995347518724,8.373129225190146,1.1004457895382598,0.4034653465346535,0.3486,957.8399999999997,0.04741782178217822,1050.2899999999984,0.9119766921516925,0.3247137080481675,0.024752475247524754,45.0,0.48267326732673266,0.20544554455445543,0.0,0.3118811881188119,0.0,False,-2.661304508499631,0.8892124671502648,1.2375510130497298,5.032195597608542,0.013333333333333334,0.013333333333333334,2033.007021433851,50,100,+be1R,+adx<=20
440,4.39289652504709,44.28317703471774,2.0808392952263555,5.915351604239564,1.3133996350993895,0.3886363636363636,0.3486,1932.8744710207193,0.0878579305009418,313.0201401933764,6.174920469419749,0.8391149663462131,0.031818181818181815,15.0,0.7886363636363637,0.12954545454545455,0.0,0.08181818181818182,0.0,False,-0.9853088448433958,0.9333282691693924,1.4072215301784852,5.378205369890486,0.0,0.0,2366.410362751814,50,100,+trail1atr,+adx<=20
400,6.260000000000002,73.23935080450717,1.7094635414531172,10.260833047711454,1.2362618543724953,0.4275,0.26145,2504.0000000000005,0.12520000000000003,1116.7900000000002,2.2421404203117863,0.7019104852384058,0.005,60.0,0.45,0.135,0.0,0.415,0.0,False,-1.579461398594524,0.9449277650518808,1.3083136088234415,7.839461398594525,0.02,0.02,3135.78455943781,50,150,flatten,+adx<=20
404,5.885742574257429,72.67816343231208,1.6277511157615476,10.131678321936556,1.2236312713606687,0.4207920792079208,0.26145,2377.840000000001,0.11771485148514854,1128.7900000000006,2.10653886019543,0.6698052419123663,0.0049504950495049506,60.0,0.42326732673267325,0.13366336633663367,0.05198019801980198,0.3910891089108911,0.0,False,-1.950009708892388,0.9282312231140282,1.318239723994236,7.835752283149817,0.0,0.0,3165.643922392526,50,150,+chan10,+adx<=20
401,4.308503740648379,68.74151509645108,1.2551035578583911,9.618670432180263,1.1806591191180515,0.3690773067331671,0.26145,1727.71,0.08617007481296761,1090.7899999999993,1.5839070765225214,0.514618491543295,0.007481296758104738,45.0,0.516209476309227,0.12219451371571072,0.0,0.36159600997506236,0.0,False,-1.3071289355322335,0.9464583948744918,1.247449571488683,5.615632676180613,0.04666666666666667,0.05333333333333334,2251.8687031484255,50,150,+be1R,+adx<=20
438,6.089840452761127,50.82601551282881,2.5075921713460363,6.804827811963192,1.4324887965016277,0.3858447488584475,0.26145,2667.3501183093736,0.1217968090552225,416.496297105911,6.404258901805055,1.0235941974420688,0.0136986301369863,15.0,0.8401826484018264,0.0684931506849315,0.0,0.091324200913242,0.0,False,-1.0366689815608248,0.9346868168136866,1.5325869272286625,7.126509434321951,0.0,0.0,3121.4111322330145,50,150,+trail1atr,+adx<=20
399,4.537067669172934,77.55984992750318,1.1684893123955948,10.87974316423922,1.1638904807559118,0.40601503759398494,0.20915999999999998,1810.2900000000009,0.09074135338345868,1296.9999999999998,1.395751734772553,0.4757008694258272,0.005012531328320802,60.0,0.47368421052631576,0.07268170426065163,0.0,0.45363408521303256,0.0,False,-1.840827752214707,0.9360275018189217,1.2434362008532855,6.377895421387642,0.03333333333333333,0.03333333333333333,2544.780273133669,50,200,flatten,+adx<=20
403,4.178982630272955,76.97858399411166,1.089815978340139,10.744483071223794,1.1519948231887929,0.39950372208436724,0.20915999999999998,1684.1300000000008,0.08357965260545908,1309.0000000000005,1.2865775401069521,0.4444598144986052,0.004962779156327543,60.0,0.4466501240694789,0.07196029776674938,0.052109181141439205,0.4292803970223325,0.0,False,-2.344715479506565,0.9179951510466375,1.2549029500595557,6.52369810977952,0.006666666666666667,0.013333333333333334,2629.0503382411466,50,200,+chan10,+adx<=20
400,2.345,70.70881214734285,0.663283664025778,9.906304581842734,1.0980396255680653,0.34,0.20915999999999998,938.0,0.046900000000000004,1405.289999999999,0.667477887126501,0.2680942412032633,0.005,60.0,0.5475,0.06,0.0,0.3925,0.0,False,-2.124309375924282,0.9160806692277229,1.1986276563326437,4.469309375924283,0.16666666666666666,0.16666666666666666,1787.7237503697131,50,200,+be1R,+adx<=20
438,5.898446801544473,51.913009902445054,2.3779269678559265,6.950359771910781,1.418896386238201,0.3858447488584475,0.20915999999999998,2583.5196990764794,0.11796893603088943,454.5658661439463,5.6834881179977605,0.9574296483367324,0.0045662100456621,15.0,0.8789954337899544,0.02511415525114155,0.0,0.0958904109589041,0.0,False,-0.7762726802052913,0.9484939974327322,1.4959466165085877,6.674719481749765,0.0,0.0,2923.527133006397,50,200,+trail1atr,+adx<=20
399,5.336566416040101,91.7375730414077,1.1619866008886306,12.86852971136586,1.1874462452913737,0.39097744360902253,,2129.2900000000004,0.106731328320802,1328.7899999999993,1.6024277726352558,0.47481920449819376,0.0,60.0,0.48872180451127817,0.0,0.0,0.5112781954887218,0.0,False,-1.6294642566357274,0.9441027228761544,1.2577511075001322,6.966030672675829,0.04666666666666667,0.04,2779.4462383976556,50,none,flatten,+adx<=20
403,4.747220843672457,90.92244852613914,1.0481437191293808,12.690733685852758,1.1679079719710161,0.38461538461538464,,1913.13,0.09494441687344911,1340.789999999999,1.426867742152016,0.4289599755217986,0.0,60.0,0.46153846153846156,0.0,0.05459057071960298,0.4838709677419355,0.0,False,-2.2525524438204547,0.9217430733176544,1.2670645495249928,6.9997732874929115,0.04666666666666667,0.04666666666666667,2820.9086348596434,50,none,+chan10,+adx<=20
