stop,tp_mode,tp_val,partial,n,blocks,pos,pct,R,tot,win,amb,bars,tgt_share,stop_share,label
1.0,2,6.0,0.0,1676.0,7.0,6.0,0.0390736410222698,0.1695506374501306,65.48742235332419,0.1730310262529833,0.0005966587112171837,25.247613365155132,0.1724343675417661,0.8269689737470167,1N / 6ATR
1.0,2,6.0,1.0,1676.0,7.0,7.0,0.023458519718568514,0.08090435820100973,39.31647904832083,0.17780429594272076,0.0005966587112171837,25.247613365155132,0.0,0.4904534606205251,1N / 6ATR +half@1R
1.0,2,6.0,2.0,1676.0,7.0,5.0,0.027537602074398877,0.10073079230038033,46.15302107669252,0.3532219570405728,0.0005966587112171837,25.247613365155132,0.0,0.6455847255369929,1N / 6ATR +half@2R
1.0,2,8.0,0.0,1568.0,7.0,5.0,0.05623249088793726,0.23433288225604482,88.17254571228563,0.14221938775510204,0.0006377551020408163,32.05165816326531,0.14094387755102042,0.857780612244898,1N / 8ATR
1.0,2,8.0,1.0,1568.0,7.0,7.0,0.030913162775551735,0.1095443899857163,48.47183923206512,0.14795918367346939,0.0006377551020408163,32.05165816326531,0.0,0.49489795918367346,1N / 8ATR +half@1R
1.0,2,8.0,2.0,1568.0,7.0,5.0,0.03503213899718536,0.12955688265395576,54.930393947586644,0.35012755102040816,0.0006377551020408163,32.05165816326531,0.0,0.6485969387755102,1N / 8ATR +half@2R
1.5,0,0.0,0.0,850.0,7.0,6.0,0.19882938046862833,0.6082342471102307,169.00497339833407,0.14470588235294118,0.0,108.65529411764706,0.0,0.8552941176470589,1.5N / none
1.5,0,0.0,1.0,850.0,7.0,6.0,0.11756162126890582,0.3222239049431072,99.92737807856994,0.15294117647058825,0.0,108.65529411764706,0.0,0.4752941176470588,1.5N / none +half@1R
1.5,0,0.0,2.0,850.0,7.0,6.0,0.10497393344138048,0.3309488937010223,89.2278434251734,0.35411764705882354,0.0,108.65529411764706,0.0,0.6411764705882353,1.5N / none +half@2R
1.5,1,0.5,0.0,2983.0,7.0,6.0,0.014102330296637131,0.02095546617858524,42.06725127486856,0.6905799530673818,0.009721756620851492,6.662085149178679,0.6905799530673818,0.30942004693261815,1.5N / 0.5R
1.5,1,0.5,1.0,2983.0,7.0,6.0,0.021291570965514567,0.045775900261925344,63.51275619012995,0.6905799530673818,0.009721756620851492,6.662085149178679,0.5849815621857191,0.30942004693261815,1.5N / 0.5R +half@1R
1.5,1,0.5,2.0,2983.0,7.0,6.0,0.015614354903582772,0.027185066902666918,46.57762067738741,0.6905799530673818,0.009721756620851492,6.662085149178679,0.6795172644988267,0.30942004693261815,1.5N / 0.5R +half@2R
1.5,1,1.0,0.0,2238.0,7.0,7.0,0.030913972191479844,0.0669614116455363,69.18546976453189,0.5415549597855228,0.00580875781948168,11.742180518319929,0.5415549597855228,0.4584450402144772,1.5N / 1R
1.5,1,1.0,1.0,2238.0,7.0,7.0,0.030913972191479844,0.0669614116455363,69.18546976453189,0.5415549597855228,0.00580875781948168,11.742180518319929,0.0,0.4584450402144772,1.5N / 1R +half@1R
1.5,1,1.0,2.0,2238.0,7.0,7.0,0.03546436127486228,0.08360756602416097,79.36924053314178,0.5415549597855228,0.00580875781948168,11.742180518319929,0.5040214477211796,0.4584450402144772,1.5N / 1R +half@2R
1.5,1,1.5,0.0,1905.0,7.0,6.0,0.02853304362025183,0.06119100848828434,54.355448096579735,0.4325459317585302,0.005249343832020997,16.146456692913386,0.4325459317585302,0.5674540682414698,1.5N / 1.5R
1.5,1,1.5,1.0,1905.0,7.0,7.0,0.02986536816723708,0.059328033562905745,56.89352635858664,0.4325459317585302,0.005249343832020997,16.146456692913386,0.0,0.462992125984252,1.5N / 1.5R +half@1R
