market,side,entry1,exit1,atr_len,atr_mult,pyr_step,max_units,adx_max,ext_max,ao_min,skip_win,res_sharpe,res_pf,res_n,res_R,res_dd,lk_sharpe,lk_pf,lk_n,lk_R,lk_dd
US30,short,17,37,28,1.9,0.5,3,22.0,8.0,-0.5,False,-1.5973717030626393,0.36020622588766527,117,-0.3676924486199662,44.368736309582054,-1.1675570422727484,0.5090934698859236,86,-0.2735787299505939,25.454554912335094
US30,short,36,21,15,3.3000000000000003,1.1,3,26.0,1.5,-999.0,False,-1.1579362431478148,0.40711276056383217,91,-0.20962088337283544,18.318020763426258,-0.8569471999200002,0.571309423293237,79,-0.12639110806983747,12.66296061125091
US30,short,59,28,28,1.3,0.2,4,0.0,1.5,0.0,True,-1.2124116294869134,0.22436759117819738,32,-0.5305056434143317,17.6663375907568,-0.8826112074484456,0.45085489968578324,25,-0.3271065914442247,10.990119796489786
US30,short,39,21,25,2.2,0.5,2,26.0,8.0,-0.5,False,-0.47209208880947773,0.5249622318347329,30,-0.20255702604501763,5.165550563272476,-1.3081021712656447,0.3165532336196334,36,-0.29219927132226864,10.390005061504693
US30,short,20,24,20,4.300000000000001,0.6000000000000001,1,35.0,5.0,-999.0,False,-0.4210726781599847,0.8932672089631393,681,-0.026324167159828292,43.77441367570321,-0.5978219176195161,0.862806600479456,428,-0.038469119280793385,26.235568887486895
US30,short,20,19,30,2.3,1.2000000000000002,1,45.0,0.0,-999.0,False,-0.5669463814533687,0.8731773664886768,815,-0.05737074166552934,94.55928504757274,-0.9179907900369453,0.8183300380843588,526,-0.09036126878793643,53.77909538237554
US30,short,42,35,21,4.6,0.6000000000000001,3,45.0,1.5,0.0,True,-0.9678847320559981,0.38063061725074876,50,-0.11494307425365005,5.77798237874055,-0.7391305771912404,0.5424900439130015,32,-0.0909280046531717,3.6821768137007314
US30,short,13,31,23,2.5,0.5,1,0.0,8.0,1.0,False,-0.693206755868379,0.6498534256866008,120,-0.13400881274112358,19.597921930391028,-0.7393206015770906,0.6400059127171603,62,-0.15010579917009587,14.103372069759047
US30,short,42,13,21,1.5,1.2000000000000002,4,45.0,2.5,0.0,True,-1.2720403959911197,0.30345834789220344,51,-0.39092593666989117,19.68673539454396,-1.522522248002989,0.31823514613251924,36,-0.41998584771544967,16.269583707429064
US30,short,61,12,14,1.2,0.0,3,35.0,0.0,-999.0,False,-0.1863179397038113,0.9218174478530196,234,-0.053646963475049374,23.04858738301709,-0.4169530884592829,0.826117672261999,164,-0.1169386615318535,26.169599806344603
US30,short,11,8,21,2.5,1.3,2,26.0,5.0,0.25,False,-1.6569395191616199,0.4760335561329764,237,-0.1872434311753469,46.922981495913845,-1.8046708096062483,0.47836074907087084,135,-0.2128606868718243,29.51231838340812
US30,short,75,15,17,3.3000000000000003,0.1,1,35.0,8.0,-999.0,True,-0.1819593911775109,0.9041490616935838,149,-0.02955741631278796,10.715763071342126,0.07370407037249259,1.039917627102686,112,0.011524913143836685,10.254572888598386
US30,short,39,32,19,4.9,0.8,2,0.0,3.5,-0.5,False,-1.050490025753113,0.5624253436949641,170,-0.08489182429621543,14.176422927360763,-0.7968891320639023,0.6788890077049307,112,-0.061358065787414505,6.993334359429159
US30,short,16,13,13,1.5,0.2,2,35.0,3.5,0.25,False,-0.7813942912804385,0.6893117467015332,231,-0.17019226997137155,46.227874145046165,-0.9716095346482196,0.6775584090351904,143,-0.1875596316681389,35.128568037496855
US30,short,11,20,13,1.4,1.3,1,30.0,3.5,0.0,True,-0.4825376763108225,0.818800555333027,276,-0.10082639442255027,40.47009894138662,-0.8553245771115566,0.7286184411489618,174,-0.1685971429518236,43.8969712648397
US30,short,14,37,16,5.0,0.0,4,26.0,8.0,0.25,False,-0.8731726815515066,0.6429841089083383,165,-0.07146112287074309,13.187875960495827,-0.6005193406974844,0.7382921616001095,102,-0.06487010829012582,9.7869826827041
US30,short,37,5,24,2.6,0.5,2,26.0,3.5,-999.0,True,-0.5558455916513931,0.6294169997108153,78,-0.10557755637589718,7.498690261581421,-0.375660904827246,0.7773003298024083,81,-0.06884232599883384,8.328160431436569
US30,short,12,35,19,3.2,0.1,4,35.0,8.0,1.0,True,-1.6998022001828879,0.288759063690034,115,-0.19109125320020023,22.440832872359778,-2.0756447249064065,0.2181313805310813,54,-0.28956530629912464,15.48937958848957
US30,short,48,28,30,3.1,0.8,3,45.0,0.0,0.0,True,-1.362740752797415,0.21073411926247376,41,-0.2843056998144236,11.37301123659317,,,0,,
US30,short,19,23,11,3.9000000000000004,1.5,1,18.0,0.0,0.0,False,-1.235015635292136,0.19574140111190197,26,-0.26562995534376077,7.969611422538551,-0.11881701880893043,0.9073217559140971,29,-0.023394977045997755,4.155089823261772
US30,short,11,30,19,2.4000000000000004,1.3,4,30.0,3.5,-999.0,True,-3.109047095373732,0.3908776817343512,534,-0.2687157179871716,146.2382003498893,-3.0757565229579122,0.4272159587589433,320,-0.2664027064756047,85.35878826218733
US30,short,30,24,12,2.9000000000000004,0.30000000000000004,1,35.0,8.0,-999.0,True,-0.20551479558770758,0.9335262065388985,441,-0.021751898130655468,38.050247800974496,-0.38429326842415273,0.8926297092852807,316,-0.04138448361301307,28.49020599876955
US30,short,27,16,10,2.8,0.30000000000000004,1,35.0,8.0,-999.0,True,-0.11728992424534346,0.9645813545778568,508,-0.012124177540499827,44.03190498756978,-0.4699565282558495,0.8778609804803005,354,-0.04844309456779387,30.31393133999616
US30,short,31,24,10,2.9000000000000004,0.30000000000000004,1,35.0,8.0,-999.0,True,0.10172285848383658,1.0359868232782468,417,0.010880450872094811,29.272225507437255,-0.3477533195182515,0.8978777804626116,297,-0.03742956353136325,25.014809210594297
US30,short,32,25,10,2.8,0.30000000000000004,1,35.0,8.0,-999.0,True,-0.0640612603087727,0.977028654137268,385,-0.007348981746180117,24.91501984976493,-0.31328564345941423,0.9048438536185412,289,-0.03520107699983738,28.236642408997742
US30,short,29,25,10,2.8,0.30000000000000004,1,35.0,8.0,-999.0,True,-0.03331993097558519,0.9891741531045521,467,-0.0035687023164593648,40.150277209738725,-0.18926783340406006,0.9470750694388979,328,-0.020381288782303837,26.706134299033828
US30,short,31,25,10,2.8,0.30000000000000004,1,35.0,8.0,-999.0,True,0.12298984958127732,1.0437168818211564,416,0.013617286988982628,29.804048227161935,-0.28067640748616973,0.9167100603702956,297,-0.03129766927765169,26.5869775777283
US30,short,30,25,10,2.8,0.30000000000000004,1,35.0,8.0,-999.0,True,-0.1769003022576791,0.9421851078368558,440,-0.01914983674963414,38.24853516853882,-0.3312371573177784,0.9058369526526847,316,-0.03666351826486638,30.461376817163263
US30,short,30,25,10,2.8,0.30000000000000004,1,35.0,8.0,-999.0,True,-0.1769003022576791,0.9421851078368558,440,-0.01914983674963414,38.24853516853882,-0.3312371573177784,0.9058369526526847,316,-0.03666351826486638,30.461376817163263
US30,short,30,25,10,2.8,0.30000000000000004,1,35.0,8.0,-999.0,True,-0.1769003022576791,0.9421851078368558,440,-0.01914983674963414,38.24853516853882,-0.3312371573177784,0.9058369526526847,316,-0.03666351826486638,30.461376817163263
US30,short,32,26,10,2.8,0.30000000000000004,1,35.0,8.0,-999.0,True,-0.06835278532051389,0.9754969151592014,385,-0.007851323863254232,24.956874948691237,-0.3164722881259343,0.9039364351885527,289,-0.03557243160093016,28.335573384321794
US30,short,33,25,10,3.0,0.30000000000000004,1,35.0,8.0,-999.0,True,-0.09581467237329201,0.9647317309578245,354,-0.010836639580791722,21.265216085618018,-0.25786343753170754,0.918833117079969,277,-0.027297546357153923,22.97061381737523
US30,short,33,26,10,3.0,0.30000000000000004,1,35.0,8.0,-999.0,True,-0.10035263333288358,0.9630732653855817,354,-0.01136576377184277,21.35096786671868,-0.2634183267312367,0.9171764141216325,277,-0.027905032693287563,23.062949394344344
US30,short,34,26,12,3.0,0.4,1,35.0,8.0,-999.0,True,-0.07760820056703756,0.9707281798138792,339,-0.009008339223129394,19.997740024248127,-0.12148983921880388,0.9600688164720145,258,-0.013691291572573506,21.24870014356559
US30,short,34,26,12,3.0,0.4,1,35.0,8.0,-999.0,True,-0.07760820056703756,0.9707281798138792,339,-0.009008339223129394,19.997740024248127,-0.12148983921880388,0.9600688164720145,258,-0.013691291572573506,21.24870014356559
US30,short,34,27,12,3.0,0.4,1,35.0,8.0,-999.0,True,-0.07906816315277068,0.9701904826563924,339,-0.009178898652287113,19.997740024248127,-0.12323761944160108,0.9595085748400274,258,-0.013891489121069505,21.300351111077557
US30,short,35,28,12,3.5,0.4,1,35.0,8.0,-999.0,True,-0.01783637700774072,0.9930687626747576,332,-0.0017997415113708345,16.214073774922642,0.042460356266857895,1.0150811192150209,244,0.004569980290954205,16.475325394821425
US30,short,42,29,12,2.7,0.4,1,35.0,8.0,-999.0,True,0.24216364877797555,1.1217406290519238,234,0.03748128766996767,7.694029143819512,0.24015858111000382,1.1121385325030049,161,0.038508542548140456,15.507434995959102
US30,short,41,29,11,3.5,0.2,1,35.0,8.0,-999.0,True,0.43553967598317855,1.2320048278364994,239,0.05119315892601013,5.472694620235387,0.2268372144232025,1.102723390220153,171,0.02760031841663925,12.917918326343464
US30,short,43,29,11,3.5,0.2,1,35.0,8.0,-999.0,True,0.24897103010883395,1.1288250370126427,218,0.030974748906727242,7.056051626507673,0.16542641279740636,1.0788472276371532,152,0.02149253122081424,11.739997898081157
US30,short,44,29,11,3.5,0.2,1,35.0,8.0,-999.0,True,0.3362295525452394,1.182390532394378,207,0.04373701694299192,6.512011552809236,0.15430219809108228,1.0764029694696262,141,0.020918877958265893,10.402341024198765
US30,short,43,29,11,3.5,0.2,1,35.0,8.0,-999.0,True,0.24897103010883395,1.1288250370126427,218,0.030974748906727242,7.056051626507673,0.16542641279740636,1.0788472276371532,152,0.02149253122081424,11.739997898081157
US30,short,43,29,11,3.6,0.2,1,35.0,8.0,-999.0,True,0.23998897235997785,1.123923922546339,218,0.02909497122302899,6.998939081326853,0.14754973913348393,1.0699930257133587,152,0.018702534008539884,11.469442400912223
US30,short,44,29,11,3.6,0.2,1,35.0,8.0,-999.0,True,0.32582285187663274,1.1762969285751261,207,0.041314370337087895,6.386677898564522,0.13739098389900056,1.0677107438034075,141,0.01817073733728142,10.168942662415454
US30,short,44,32,11,3.5,0.2,1,35.0,8.0,-999.0,True,0.5231433348903591,1.2996463387961263,204,0.0690148738424487,4.960942813137464,0.1895590741069792,1.0949865039866018,140,0.025880964336928537,9.506373451738586
US30,short,44,33,11,3.4000000000000004,0.2,1,35.0,8.0,-999.0,True,0.46117771357024656,1.2589162925568023,204,0.0633739188425563,5.156623994641087,0.24154257344198368,1.1221638478102052,140,0.033831727627593615,9.695960041854798
US30,short,44,33,11,3.5,0.2,1,35.0,8.0,-999.0,True,0.539444599049409,1.3113670702303393,204,0.07107343684717364,5.066434737651365,0.21951209493154392,1.1103209308159567,140,0.029995631452971145,9.506373451738586
US30,short,44,34,11,3.4000000000000004,0.2,1,35.0,8.0,-999.0,True,0.4828012282859108,1.2733404843206195,204,0.06638121183724184,5.18075613423577,0.22387695576812136,1.1124674329735507,140,0.03148773750236256,9.928863843563917
US30,short,45,33,13,3.4000000000000004,0.2,1,35.0,8.0,-999.0,True,0.30699552172324895,1.1613928403513285,197,0.042190108319983814,5.700276940653367,0.22864315162106982,1.1146857194613358,137,0.032485242894528664,8.798676320873533
US30,short,45,33,13,3.8000000000000003,0.2,1,35.0,8.0,-999.0,True,0.3983681445845006,1.218351299790317,196,0.049307127789052586,4.85499630830301,0.1491938093145342,1.073224249158613,137,0.01927476016974237,8.117605212704245
US30,short,45,33,13,3.4000000000000004,0.1,1,35.0,8.0,-999.0,True,0.30699552172324895,1.1613928403513285,197,0.042190108319983814,5.700276940653367,0.22864315162106982,1.1146857194613358,137,0.032485242894528664,8.798676320873533
US30,short,46,34,13,3.8000000000000003,0.1,1,35.0,8.0,-999.0,True,0.4095972733857685,1.22956150965709,192,0.05125991527665439,4.876173620435226,0.10672305615082654,1.052937621418461,131,0.014440010361771656,8.98278119808843
US30,short,47,34,13,3.8000000000000003,0.1,1,35.0,8.0,-999.0,True,0.3831405024870123,1.2138499197562103,191,0.04762133373818416,4.876173620435226,0.04413784149137165,1.0220336779868415,129,0.00602018818791569,10.016176370408576
US30,short,46,35,14,3.9000000000000004,0.1,1,35.0,8.0,-999.0,True,0.47550296729648184,1.2738432857419508,191,0.05809861872948264,3.838591433126235,0.12287022768351363,1.0613072100582273,130,0.01637361215824146,8.271579585828345
US30,short,40,34,14,3.8000000000000003,0.1,1,35.0,8.0,-999.0,True,0.45586169405642063,1.2324095847426844,255,0.04974277398706682,6.049700225385991,0.2573388010183249,1.1106342082474947,178,0.02984806787526131,9.759605377586208
US30,short,40,35,14,3.8000000000000003,0.1,1,35.0,8.0,-999.0,True,0.4896266580216924,1.2529905614796688,254,0.053493052747184994,5.001762709683165,0.2751630127021395,1.1190998012052504,177,0.032069101432278896,9.237003402388423
US30,short,40,36,14,4.0,0.1,1,35.0,8.0,-999.0,True,0.4613554717913932,1.2368587057855782,254,0.04819852307782521,4.851674574198978,0.23302647436563131,1.0999343334512888,177,0.02600854998660761,8.86117457162588
US30,short,40,36,14,4.0,0.1,1,35.0,8.0,-999.0,True,0.4613554717913932,1.2368587057855782,254,0.04819852307782521,4.851674574198978,0.23302647436563131,1.0999343334512888,177,0.02600854998660761,8.86117457162588
US30,short,38,36,14,4.0,0.0,1,35.0,8.0,-999.0,True,0.23456712530862484,1.1075037732816315,281,0.02340079962017392,6.450276172677704,-0.13039794037405178,0.9515925460017401,205,-0.013099711280194881,13.574332330536278
US30,short,40,32,16,4.0,0.1,1,35.0,8.0,-999.0,True,0.3737332473271336,1.1850929678925386,255,0.039287270427776785,5.747883732381775,0.14984081434159396,1.0625311138231481,178,0.016574613900636418,10.210335111330162
US30,short,40,36,14,3.9000000000000004,0.0,1,35.0,1.5,-999.0,True,0.5249175222248713,1.2774677066540239,241,0.05871074538684864,4.336766687537165,0.33466885032456384,1.1553913959690187,162,0.040163504645651917,7.789858674474535
US30,short,40,36,15,4.1,0.0,1,35.0,1.5,-999.0,True,0.5011810771199742,1.2630967010926974,241,0.053753579195196625,4.23925051051174,0.2827627777899546,1.1290966781772982,162,0.03256829828931785,7.783608672946736
US30,short,37,36,15,4.1,0.0,1,35.0,1.5,-999.0,True,0.4569636971767417,1.2243781913566283,265,0.04709139103459843,6.51312190319244,0.1073387414382631,1.0446649939665864,186,0.010995121915050142,8.937205057313767
US30,short,37,36,15,4.2,0.0,1,35.0,1.5,-999.0,True,0.4613243718651785,1.2269086978793937,265,0.04639272965163871,6.405666619783106,0.15783242286989776,1.0668303503910022,185,0.015718996107099953,7.793943416750001
US30,short,38,36,16,4.4,0.0,1,35.0,1.5,-999.0,True,0.49882999169894643,1.2555178666015927,257,0.048097146453447426,5.668228167531081,0.09229372335353593,1.0383768265928912,181,0.009051984509476715,8.679189619020576
US30,short,48,37,16,4.4,0.0,1,35.0,1.5,-999.0,True,0.489201109655276,1.2853333451131936,185,0.05497851419592617,3.4565025188130516,0.14995440607941404,1.078161175822521,124,0.018175588012025283,8.28632904973528
US30,short,48,37,16,4.5,0.0,1,35.0,1.5,-999.0,True,0.5443347126165166,1.324720491634145,184,0.05968095376642422,3.4019135739505506,0.13430611791670027,1.06972972490162,124,0.015979571360862036,8.191077293074477
US30,short,50,39,16,4.4,0.0,1,45.0,1.5,-999.0,True,0.2810503980128218,1.119801072144558,290,0.025745408362734284,7.2648576580827955,0.04040085008113791,1.0166773787881656,174,0.0040474924815803014,7.86582692170694
US30,short,48,37,16,4.4,0.0,1,35.0,1.5,-999.0,True,0.489201109655276,1.2853333451131936,185,0.05497851419592617,3.4565025188130516,0.14995440607941404,1.078161175822521,124,0.018175588012025283,8.28632904973528
US30,short,48,39,16,4.7,0.0,1,0.0,1.5,-999.0,True,0.19245296762301428,1.0772291872928856,315,0.015326694092991366,8.296504175050194,-0.14551798292258436,0.946603946345572,199,-0.01274064430389685,8.133708793945289
US30,short,48,35,18,4.4,0.0,1,35.0,1.5,-999.0,True,0.4720553932115959,1.2738791062392318,185,0.05332980958841821,3.841561655117775,0.07268352086662688,1.0368524329605444,126,0.00879114681067019,9.215623533543464
US30,short,48,35,18,4.4,0.0,1,35.0,1.5,-999.0,True,0.4720553932115959,1.2738791062392318,185,0.05332980958841821,3.841561655117775,0.07268352086662688,1.0368524329605444,126,0.00879114681067019,9.215623533543464
US30,short,54,38,15,4.4,0.0,1,35.0,1.5,-999.0,True,0.7245816856978874,1.482326845508514,171,0.08416676536579594,3.202573793299573,0.11161531874031545,1.0582543438561338,120,0.013979044974497574,8.70408600762099
US30,short,56,37,15,4.6,0.0,1,35.0,1.5,-999.0,True,0.7989772802626501,1.5579664909185929,166,0.09104720226542398,3.1057115491871485,0.08797104427722723,1.046377252725582,117,0.010822900726836178,8.527673052401088
US30,short,56,37,15,4.6,0.0,1,35.0,1.5,-999.0,True,0.7989772802626501,1.5579664909185929,166,0.09104720226542398,3.1057115491871485,0.08797104427722723,1.046377252725582,117,0.010822900726836178,8.527673052401088
US30,short,57,40,15,4.6,0.0,1,35.0,1.5,-999.0,True,0.8456017630713045,1.605265118712486,163,0.09740788282687586,3.282639358477681,0.07999239144994498,1.042128670036897,117,0.009871504581270655,8.611246540523169
US30,short,55,40,15,4.800000000000001,0.0,1,35.0,1.5,-999.0,True,0.7974019204923218,1.5543368241522901,168,0.0859572520743247,3.0179735679710094,0.016249156646299723,1.0083491196463996,119,0.0019050755453593451,8.763152430911688
US30,short,55,40,15,4.800000000000001,0.1,1,35.0,1.5,-999.0,True,0.7974019204923218,1.5543368241522901,168,0.0859572520743247,3.0179735679710094,0.016249156646299723,1.0083491196463996,119,0.0019050755453593451,8.763152430911688
US30,short,55,40,15,4.7,0.1,1,35.0,1.5,-999.0,True,0.8004272211819438,1.5568268910056384,168,0.08803942258451804,3.0609091758001843,0.02719922467433691,1.0140122103597284,119,0.0032470523037735352,8.922390311996766
US30,short,56,40,15,4.800000000000001,0.1,1,35.0,1.5,-999.0,True,0.8140304432552072,1.5726732656832456,166,0.08871592789287837,3.0179735679710094,0.05663368022528125,1.0296537989613637,117,0.006739577214473655,8.32075651841622
US30,short,55,40,15,4.800000000000001,0.1,1,35.0,1.5,-999.0,True,0.7974019204923218,1.5543368241522901,168,0.0859572520743247,3.0179735679710094,0.016249156646299723,1.0083491196463996,119,0.0019050755453593451,8.763152430911688
US30,short,55,40,15,4.800000000000001,0.1,1,35.0,1.5,-999.0,True,0.7974019204923218,1.5543368241522901,168,0.0859572520743247,3.0179735679710094,0.016249156646299723,1.0083491196463996,119,0.0019050755453593451,8.763152430911688
US30,short,55,40,15,4.800000000000001,0.1,1,35.0,1.5,-999.0,True,0.7974019204923218,1.5543368241522901,168,0.0859572520743247,3.0179735679710094,0.016249156646299723,1.0083491196463996,119,0.0019050755453593451,8.763152430911688
US30,short,54,40,15,4.7,0.1,1,35.0,1.5,-999.0,True,0.7887434378195024,1.5404317511747552,170,0.08545620032381622,3.0619839767059593,0.12346629108202337,1.0650868524140344,120,0.014527882259146764,7.565443665048205
US30,short,55,39,15,4.7,0.1,1,45.0,1.5,-999.0,True,0.4660525655959977,1.2134028258493423,278,0.04057298183312412,6.459057234488938,-0.04027846663524834,0.9834354644095349,172,-0.0038349922292839093,6.784710063462239
US30,short,53,40,17,4.800000000000001,0.1,1,26.0,1.5,-999.0,True,0.009865105604931191,1.011837675525662,33,0.0021633277452005823,1.3809481092077118,-0.4761086676658771,0.608980175090673,33,-0.09204403434010633,3.7211236611013936
US30,short,59,39,17,4.9,0.1,1,35.0,1.5,-999.0,True,0.8429579156287773,1.6049054166906498,160,0.09298069407958785,3.041893936113879,0.010311964548062465,1.0053380411613766,115,0.0012257628737823484,8.1666997941254
US30,short,55,38,16,5.0,0.1,1,35.0,1.5,-999.0,True,0.8147974894001387,1.5680355870432503,168,0.08404695180699245,2.811480252091349,-0.0021629508053078754,0.9988960105331908,119,-0.00024467818483846676,8.359685595900109
US30,short,55,38,15,5.0,0.1,1,35.0,1.5,-999.0,True,0.8166822986232487,1.5705215082396118,168,0.08405301499464755,2.805376768425141,-0.0015317014330715637,0.9992155122939925,119,-0.0001734125994583151,8.339141977894604
US30,short,56,39,15,5.0,0.1,1,35.0,1.5,-999.0,True,0.8334275557559013,1.589264234453178,166,0.08671982634676387,2.805376768425141,0.030023926543029593,1.0156247301329955,117,0.0034561615267402293,8.003267714326281
US30,short,59,39,16,5.0,0.1,1,35.0,1.5,-999.0,True,0.8557299294279,1.61699428090899,160,0.09205394989101712,2.9755557623202464,0.0017973119848192238,1.0009311523622784,115,0.00021015920395526293,8.015941551014045
US30,short,59,39,16,5.0,0.1,1,35.0,1.5,-999.0,True,0.8557299294279,1.61699428090899,160,0.09205394989101712,2.9755557623202464,0.0017973119848192238,1.0009311523622784,115,0.00021015920395526293,8.015941551014045
US30,short,65,39,17,5.0,0.1,1,35.0,1.5,-999.0,True,0.677706090707971,1.4612362389496762,159,0.07168511626501851,2.8958623742699148,0.06725955957010095,1.0353643315463859,113,0.007864197065951808,8.023365798242871
US30,short,60,38,17,4.9,0.1,1,35.0,1.5,-999.0,True,0.8039860349463537,1.5689730410388165,159,0.08947336392365413,3.267363118856645,0.018784483011401315,1.0097503153834866,115,0.0022291604401381815,8.077169552525085
US30,short,63,38,17,4.9,0.0,1,35.0,1.5,-999.0,True,0.7521871760647302,1.5221017105942187,159,0.08239762963631228,2.662881318919568,0.037248154222215876,1.0192794587826735,114,0.004404850936660701,8.077169552525083
US30,short,52,38,16,4.9,0.1,1,35.0,1.5,-999.0,True,0.708195812392846,1.4623923028509471,174,0.07357987623364226,2.9354321614242505,0.10211953510993614,1.0534204690060134,120,0.011593440849315495,7.211408416351829
US30,short,59,39,16,5.0,0.1,1,35.0,1.5,-999.0,True,0.8557299294279,1.61699428090899,160,0.09205394989101712,2.9755557623202464,0.0017973119848192238,1.0009311523622784,115,0.00021015920395526293,8.015941551014045
US30,short,59,39,16,5.0,0.1,1,35.0,1.5,-999.0,True,0.8557299294279,1.61699428090899,160,0.09205394989101712,2.9755557623202464,0.0017973119848192238,1.0009311523622784,115,0.00021015920395526293,8.015941551014045
US30,short,60,39,16,5.0,0.0,1,35.0,1.5,-999.0,True,0.8250616987230541,1.5881316760075823,159,0.08935141479207277,3.1977792785408052,0.0017973119848192238,1.0009311523622784,115,0.00021015920395526293,8.015941551014045
US30,short,60,39,16,5.0,0.2,1,35.0,1.5,-999.0,True,0.8250616987230541,1.5881316760075823,159,0.08935141479207277,3.1977792785408052,0.0017973119848192238,1.0009311523622784,115,0.00021015920395526293,8.015941551014045
US30,short,60,39,17,5.0,0.2,1,35.0,1.5,-999.0,True,0.8244300729433197,1.5868075418283982,159,0.08941596430830391,3.2020158564795125,0.0013509186245960674,1.0006978512836509,115,0.00015776935543728913,8.023365798242871
US30,short,59,39,17,5.0,0.2,1,35.0,1.5,-999.0,True,0.8544351801808102,1.614988734040605,160,0.09206159432824881,2.9810560573916014,0.0013509186245960674,1.0006978512836509,115,0.00015776935543728913,8.023365798242871
US30,short,63,39,17,4.9,0.2,1,35.0,1.5,-999.0,True,0.7613073109155688,1.5298729873063865,159,0.08319930142168065,2.662881318919568,0.02864104657664818,1.014783698601395,114,0.0033926516372666596,8.1666997941254
US30,short,65,38,16,5.0,0.2,1,35.0,1.5,-999.0,True,0.6684950730528503,1.4542612219771336,159,0.07075515769796649,2.888279176055048,0.07581091143361449,1.0400854962252792,113,0.008860729779072252,7.9276475181548545
US30,short,58,39,16,5.0,0.1,1,35.0,1.5,-999.0,True,0.8557299294279,1.61699428090899,160,0.09205394989101712,2.9755557623202464,0.016137421259046447,1.008363370038827,116,0.001871323317592439,8.015941551014045
US30,short,58,39,16,4.9,0.2,1,35.0,1.5,-999.0,True,0.8557299294279003,1.6169942809089894,160,0.0939326019296093,3.0362813901227006,0.025121829102330982,1.0130470298990166,116,0.0029651082410332803,8.159124031647007
US30,short,58,39,16,5.0,0.2,1,35.0,1.5,-999.0,True,0.8557299294279,1.61699428090899,160,0.09205394989101712,2.9755557623202464,0.016137421259046447,1.008363370038827,116,0.001871323317592439,8.015941551014045
US30,short,58,39,16,5.0,0.2,1,35.0,1.5,-999.0,True,0.8557299294279,1.61699428090899,160,0.09205394989101712,2.9755557623202464,0.016137421259046447,1.008363370038827,116,0.001871323317592439,8.015941551014045
US30,short,58,39,16,4.9,0.2,1,35.0,1.5,-999.0,True,0.8557299294279003,1.6169942809089894,160,0.0939326019296093,3.0362813901227006,0.025121829102330982,1.0130470298990166,116,0.0029651082410332803,8.159124031647007
US30,short,58,39,16,4.9,0.2,1,35.0,1.5,-999.0,True,0.8557299294279003,1.6169942809089894,160,0.0939326019296093,3.0362813901227006,0.025121829102330982,1.0130470298990166,116,0.0029651082410332803,8.159124031647007
US30,short,58,39,16,4.9,0.2,1,35.0,1.5,-999.0,True,0.8557299294279003,1.6169942809089894,160,0.0939326019296093,3.0362813901227006,0.025121829102330982,1.0130470298990166,116,0.0029651082410332803,8.159124031647007
US30,short,58,39,16,4.9,0.30000000000000004,1,26.0,1.5,-999.0,True,-0.0003484583105944792,0.9995741967811457,30,-8.160667839962748e-05,1.3468431531159106,-0.4508091600535966,0.6213573978964804,32,-0.08822574562781926,3.6177898651416056
US30,short,58,39,16,4.9,0.2,1,35.0,1.5,-999.0,True,0.8557299294279003,1.6169942809089894,160,0.0939326019296093,3.0362813901227006,0.025121829102330982,1.0130470298990166,116,0.0029651082410332803,8.159124031647007
US30,short,58,39,16,5.0,0.2,1,35.0,1.5,-999.0,True,0.8557299294279,1.61699428090899,160,0.09205394989101712,2.9755557623202464,0.016137421259046447,1.008363370038827,116,0.001871323317592439,8.015941551014045
US30,short,58,39,16,4.9,0.2,1,35.0,1.5,-999.0,True,0.8557299294279003,1.6169942809089894,160,0.0939326019296093,3.0362813901227006,0.025121829102330982,1.0130470298990166,116,0.0029651082410332803,8.159124031647007
US30,short,58,37,16,4.9,0.30000000000000004,1,35.0,2.5,-999.0,True,0.8611077229179868,1.6215588527977607,161,0.09432018148852049,3.0362813901227006,0.032880547092864566,1.0170921169733862,116,0.003868958487104598,8.080245057181608
US30,short,58,37,16,4.9,0.30000000000000004,1,35.0,2.5,-999.0,True,0.8611077229179868,1.6215588527977607,161,0.09432018148852049,3.0362813901227006,0.032880547092864566,1.0170921169733862,116,0.003868958487104598,8.080245057181608
US30,short,58,37,16,4.9,0.30000000000000004,1,45.0,2.5,0.0,True,-0.36169498469388534,0.6179633824751884,29,-0.0567587684374669,2.495870721336942,,,0,,
US30,short,62,37,16,4.7,0.30000000000000004,1,35.0,2.5,-999.0,True,0.7244145913818207,1.4955625619699857,161,0.08259703268006144,3.4811560930653576,0.06682275118402574,1.0348715633738947,114,0.008169245956432617,8.381532080891425
US30,short,58,37,16,4.800000000000001,0.30000000000000004,1,35.0,2.5,-999.0,True,0.8434584670152259,1.6060061722040142,161,0.094785033298706,3.197982511730088,0.05178579440485591,1.027037534655787,116,0.006187199473436538,8.227750162539538
US30,short,62,38,18,4.9,0.2,1,30.0,2.5,-999.0,True,0.16812719023330347,1.160771259178534,69,0.029384242073387405,3.1563892010533037,0.11517459340661762,1.0809141928598878,69,0.015859716689795602,5.733314927489953
US30,short,58,38,16,4.800000000000001,0.30000000000000004,1,35.0,2.5,-999.0,True,0.8662463658899867,1.628407078397463,161,0.09693665207416563,3.197982511730088,0.052538005090258154,1.0274807546736262,116,0.00628591209810517,8.216299498077976
US30,short,58,38,16,4.800000000000001,0.30000000000000004,1,35.0,2.5,-999.0,True,0.8662463658899867,1.628407078397463,161,0.09693665207416563,3.197982511730088,0.052538005090258154,1.0274807546736262,116,0.00628591209810517,8.216299498077976
