mk,tf,read,n,band,stop,tp,cnt,mu,tot,pf,hold,cr
NQ,30,X slope cross,20,2.0s,2.5,2.0,890,-0.005340173500128137,-4.752754415114042,0.9712632662499939,300.0,0.022595424005337487
NQ,30,V close>value,20,2.0s,1.5,0.0,3892,-0.007384121309782338,-28.73900013767286,0.9356359960353323,120.0,0.0376044341020827
NQ,30,V close>value,20,2.0s,1.5,2.0,4448,-0.012608548912206665,-56.08282556149525,0.8899950638407935,90.0,0.03668744420779157
NQ,30,V close>value,20,2.0s,2.5,0.0,3713,-0.008678051734071166,-32.22160608860624,0.9279044713442772,120.0,0.022794686856550905
NQ,30,V close>value,20,2.0s,2.5,2.0,3958,-0.011045970764441866,-43.71995228566091,0.9089413070311017,90.0,0.022211415481490138
NQ,30,B channel break,20,2.0s,1.5,0.0,1539,-0.004206959153554972,-6.4745101373211025,0.9687356323135413,120.0,0.036607050258341114
NQ,30,B channel break,20,2.0s,1.5,2.0,1660,-0.007851135358722873,-13.032884695479968,0.9409412337773324,90.0,0.03597480780362844
NQ,30,B channel break,20,2.0s,2.5,0.0,1500,-0.005637335513057205,-8.456003269585807,0.9611242805296351,120.0,0.0221905735915551
NQ,30,B channel break,20,2.0s,2.5,2.0,1549,-0.009558285789086374,-14.805784687294793,0.9338618243840687,120.0,0.02188289475629798
NQ,30,R channel revert,20,2.0s,1.5,0.0,1783,-0.005545865798488766,-9.88827871870547,0.9573487602031654,60.0,0.03563423802773821
NQ,30,R channel revert,20,2.0s,1.5,2.0,1790,-0.0037256595263569,-6.668930552178851,0.9710992882301355,60.0,0.035546452741906945
NQ,30,R channel revert,20,2.0s,2.5,0.0,1651,-0.01378995535703366,-22.76721629446257,0.9043150589935821,90.0,0.021711439159726054
NQ,30,R channel revert,20,2.0s,2.5,2.0,1653,-0.013868033728778142,-22.923859753670268,0.9036670655097722,90.0,0.021711439159726054
NQ,30,B channel break,20,1.5A,1.5,0.0,1192,0.0012882556885463444,1.5356007807472425,1.0100535634082968,150.0,0.0345057135162052
NQ,30,B channel break,20,1.5A,1.5,2.0,1286,-0.0012947547168270202,-1.6650545658395481,0.9898009540046613,120.0,0.03382095365913545
NQ,30,B channel break,20,1.5A,2.5,0.0,1158,0.002755321379769392,3.1906621577729557,1.0200614116058357,165.0,0.02092056775884743
NQ,30,B channel break,20,1.5A,2.5,2.0,1201,-0.0012172813555107894,-1.4619549079684582,0.9910773322038571,150.0,0.02058857997991654
NQ,30,R channel revert,20,1.5A,1.5,0.0,1391,-0.014921393243447875,-20.755658001635993,0.8858804136086148,90.0,0.032993582500718495
NQ,30,R channel revert,20,1.5A,1.5,2.0,1394,-0.012881782231783233,-17.957204431105826,0.9006342388105302,90.0,0.033010350727132584
NQ,30,R channel revert,20,1.5A,2.5,0.0,1291,-0.014023757158665344,-18.10467049183696,0.8999657655578012,120.0,0.020242987210581046
NQ,30,R channel revert,20,1.5A,2.5,2.0,1292,-0.013229333106649994,-17.09229837379179,0.9053904538511187,120.0,0.020251407131842307
NQ,30,S slope state,50,2.0s,1.5,0.0,1042,0.006536020665437818,6.810533533386206,1.0318472738436781,210.0,0.03011262635739373
NQ,30,S slope state,50,2.0s,1.5,2.0,1958,-0.007698837238786701,-15.074323313544362,0.9610984729652203,150.0,0.029359779453642418
NQ,30,S slope state,50,2.0s,2.5,0.0,786,0.007614190035260123,5.984753367714457,1.0287855606773757,510.0,0.0174533353604708
NQ,30,S slope state,50,2.0s,2.5,2.0,1116,0.0056618727671780816,6.318650008170739,1.0218437955953021,390.0,0.01680716446507404
NQ,30,X slope cross,50,2.0s,1.5,0.0,416,-0.029543376630287534,-12.290044678199614,0.8817033582409219,420.0,0.02945580427795498
NQ,30,X slope cross,50,2.0s,1.5,2.0,486,-0.036466470754913494,-17.72270478688796,0.8338745474944579,240.0,0.029821228614342138
NQ,30,X slope cross,50,2.0s,2.5,0.0,350,-0.04825865777545595,-16.890530221409584,0.8481850898014125,855.0,0.017673482566772987
NQ,30,X slope cross,50,2.0s,2.5,2.0,400,-0.044247185654172745,-17.698874261669097,0.8492398349794836,495.0,0.017797717661431133
NQ,30,V close>value,50,2.0s,1.5,0.0,2349,-0.007997864767067703,-18.786984337842036,0.9472623092222519,150.0,0.03568234800565788
NQ,30,V close>value,50,2.0s,1.5,2.0,3109,-0.010450654876946158,-32.491086012425605,0.9294148387482547,120.0,0.03414664489245372
NQ,30,V close>value,50,2.0s,2.5,0.0,2082,-0.005274317510467881,-10.98112905679413,0.9683214829457116,210.0,0.021265344006013452
NQ,30,V close>value,50,2.0s,2.5,2.0,2389,-0.010648207545584322,-25.438567826400945,0.936942064322357,180.0,0.020124932422372555
NQ,30,B channel break,50,2.0s,1.5,0.0,823,0.03737577154688942,30.76025998308999,1.212878939515799,300.0,0.028065884844549943
NQ,30,B channel break,50,2.0s,1.5,2.0,1005,0.020438181607668842,20.540372515707187,1.1203160262524827,180.0,0.027504960846586185
NQ,30,B channel break,50,2.0s,2.5,0.0,757,0.04473884719280501,33.867307324953394,1.223894875892066,360.0,0.017149567124095558
NQ,30,B channel break,50,2.0s,2.5,2.0,843,0.027073355436995003,22.822838633386787,1.1333948920168382,300.0,0.016805600230231935
NQ,30,R channel revert,50,2.0s,1.5,0.0,1165,-0.03220329242671132,-37.516835677118685,0.8316243720483981,150.0,0.027584384011663292
NQ,30,R channel revert,50,2.0s,1.5,2.0,1170,-0.033713722609535944,-39.44505545315705,0.8214305476788655,150.0,0.027598045816289017
NQ,30,R channel revert,50,2.0s,2.5,0.0,990,-0.03411078536312316,-33.76967750949193,0.8458660050684346,240.0,0.016675095742628973
NQ,30,R channel revert,50,2.0s,2.5,2.0,991,-0.03486389636188577,-34.550121294628795,0.8423053930094484,240.0,0.016692867505916646
NQ,30,B channel break,50,1.5A,1.5,0.0,1319,0.015971334515080954,21.06619022539178,1.0992662993277131,270.0,0.0395444543272507
NQ,30,B channel break,50,1.5A,1.5,2.0,1786,0.002889505251689793,5.16065637951797,1.0190224952299518,180.0,0.0370873439027996
NQ,30,B channel break,50,1.5A,2.5,0.0,1112,0.02101985879232518,23.3740829770656,1.109147665742514,390.0,0.023192559189895136
NQ,30,B channel break,50,1.5A,2.5,2.0,1316,0.008207760953346282,10.801413414603708,1.0426321483724468,315.0,0.02165537164190153
NQ,30,R channel revert,50,1.5A,1.5,0.0,2012,-0.01645219504406837,-33.10181642866556,0.8998278387364256,150.0,0.03542605329219011
NQ,30,R channel revert,50,1.5A,1.5,2.0,2071,-0.02080951026423738,-43.09649575723561,0.8699552045145457,150.0,0.03558651932874965
NQ,30,R channel revert,50,1.5A,2.5,0.0,1591,-0.01789676434364352,-28.473752070736836,0.908901438113869,240.0,0.021172973420306457
NQ,30,R channel revert,50,1.5A,2.5,2.0,1597,-0.01726078422809991,-27.565472412275557,0.9114973816475066,240.0,0.021172973420306457
NQ,30,S slope state,100,2.0s,1.5,0.0,732,0.0008295801615537231,0.6072526782573253,1.0035783425605982,240.0,0.02980682189237928
NQ,30,S slope state,100,2.0s,1.5,2.0,1807,-0.005308649405647036,-9.592729476004195,0.9749885110071594,150.0,0.02853777258414113
NQ,30,S slope state,100,2.0s,2.5,0.0,516,0.01249592586187603,6.4478977447280315,1.0403956945537014,600.0,0.018188901627557416
NQ,30,S slope state,100,2.0s,2.5,2.0,923,0.010529935242220354,9.719130228569387,1.0344525129100859,420.0,0.01652970731875945
NQ,30,X slope cross,100,2.0s,1.5,0.0,218,-0.04887509117010377,-10.654769875082621,0.799114513691981,450.0,0.03395375226736156
NQ,30,X slope cross,100,2.0s,1.5,2.0,248,-0.030241989879186623,-7.500013490038283,0.8542233441011633,210.0,0.03434709332341887
NQ,30,X slope cross,100,2.0s,2.5,0.0,191,0.0125941591106174,2.4054843901279233,1.038328535513417,1050.0,0.020544727167122617
NQ,30,X slope cross,100,2.0s,2.5,2.0,237,0.019426712411039895,4.604130841416455,1.0636647088365665,510.0,0.020544727167122617
NQ,30,V close>value,100,2.0s,1.5,0.0,1655,0.0017388435428924037,2.877786063486928,1.0101675122014275,150.0,0.033639562958116084
NQ,30,V close>value,100,2.0s,1.5,2.0,2472,-0.006250481309915859,-15.451189798112004,0.9621297998520437,120.0,0.03178157844617044
NQ,30,V close>value,100,2.0s,2.5,0.0,1456,0.003181657154974012,4.632492817642161,1.0165326676672157,210.0,0.020470436782968688
NQ,30,V close>value,100,2.0s,2.5,2.0,1779,-0.0014596642080415474,-2.5967426261059128,0.9925429975901863,210.0,0.019044110542651607
NQ,30,B channel break,100,2.0s,1.5,0.0,568,0.03530370832051203,20.052506326050832,1.1654934088040412,450.0,0.026543448188840617
NQ,30,B channel break,100,2.0s,1.5,2.0,757,0.017045496355176774,12.903440740868819,1.0854077328426834,210.0,0.02634457297235513
NQ,30,B channel break,100,2.0s,2.5,0.0,501,0.046281689115891485,23.187126247061634,1.1842742400782613,780.0,0.016149629822016405
NQ,30,B channel break,100,2.0s,2.5,2.0,591,0.030808041345889596,18.20755243542075,1.1246904458298197,540.0,0.015866668992459854
NQ,30,R channel revert,100,2.0s,1.5,0.0,900,-0.039572611915961446,-35.6153507243653,0.8228155758941443,210.0,0.026407981680380548
NQ,30,R channel revert,100,2.0s,1.5,2.0,920,-0.03246218910982923,-29.865213981042892,0.850226964918829,180.0,0.02636833248253631
NQ,30,R channel revert,100,2.0s,2.5,0.0,700,-0.04414283990993278,-30.899987936952943,0.8353509695183113,390.0,0.016169162360269898
NQ,30,R channel revert,100,2.0s,2.5,2.0,701,-0.04726172602913543,-33.130469946423936,0.8241421333837109,390.0,0.016149629822016405
NQ,30,B channel break,100,1.5A,1.5,0.0,1016,0.02512067945058911,25.52261032179854,1.132772323522046,330.0,0.035498342056386856
NQ,30,B channel break,100,1.5A,1.5,2.0,1609,0.0015985459878603632,2.5720604944673244,1.0088767198505706,180.0,0.032141089824790546
NQ,30,B channel break,100,1.5A,2.5,0.0,837,0.030321905084676443,25.379434555874184,1.129099463665099,570.0,0.02128630783619449
NQ,30,B channel break,100,1.5A,2.5,2.0,1086,0.019039886206390993,20.67731642014062,1.082775921222775,390.0,0.01956586308956333
NQ,30,R channel revert,100,1.5A,1.5,0.0,1775,-0.017877691447985154,-31.73290232017365,0.9058763926862532,150.0,0.032499159106951454
NQ,30,R channel revert,100,1.5A,1.5,2.0,1897,-0.01857563376560494,-35.237977253352575,0.8986299912275759,150.0,0.03247516541492666
NQ,30,R channel revert,100,1.5A,2.5,0.0,1323,-0.02342198444837209,-30.987285425196276,0.8995555874201909,270.0,0.019430972994937123
NQ,30,R channel revert,100,1.5A,2.5,2.0,1338,-0.02456884982153411,-32.873121061212636,0.8938033756469106,270.0,0.019496167296250207
NQ,60,S slope state,20,2.0s,1.5,0.0,965,-0.0014859520759858281,-1.4339437533263242,0.9934284513722066,360.0,0.023667308498677465
NQ,60,S slope state,20,2.0s,1.5,2.0,1416,-0.007929074450183362,-11.227569421459641,0.9644876577455133,240.0,0.022683917293879613
NQ,60,S slope state,20,2.0s,2.5,0.0,779,0.010898507259139746,8.489937154869862,1.041616513040891,720.0,0.014309380316491132
NQ,60,S slope state,20,2.0s,2.5,2.0,962,0.005249361120710846,5.049885398123834,1.0201349849841412,600.0,0.013973639966510569
NQ,60,X slope cross,20,2.0s,1.5,0.0,447,0.006180368405441099,2.7626246772321714,1.0253345401223684,600.0,0.024300896523474065
NQ,60,X slope cross,20,2.0s,1.5,2.0,537,0.025368801567801164,13.623046441909224,1.1143459686401216,300.0,0.024378959749441757
NQ,60,X slope cross,20,2.0s,2.5,0.0,385,0.033026649638494,12.71526011082019,1.1138239520283202,900.0,0.014409377798148677
NQ,60,X slope cross,20,2.0s,2.5,2.0,435,0.018359141708624616,7.986226643251708,1.065383084009601,660.0,0.01444150765413161
NQ,60,V close>value,20,2.0s,1.5,0.0,1922,-0.012230722746738814,-23.507449119232,0.9276915051889935,240.0,0.02493364583661259
NQ,60,V close>value,20,2.0s,1.5,2.0,2206,-0.017023635782524565,-37.55414053624919,0.8963847395235122,180.0,0.024381299805356315
NQ,60,V close>value,20,2.0s,2.5,0.0,1811,-0.012890082503518975,-23.343939413872864,0.9277728177279216,300.0,0.014958390231442135
NQ,60,V close>value,20,2.0s,2.5,2.0,1926,-0.013302908437618551,-25.62140165085333,0.9251326626808015,240.0,0.014716687113915473
NQ,60,B channel break,20,2.0s,1.5,0.0,754,0.021511675022708353,16.2198029671221,1.1116335021968338,240.0,0.02320984755567216
NQ,60,B channel break,20,2.0s,1.5,2.0,811,0.013386101074948344,10.856127971783106,1.070667951543996,180.0,0.022888511743621293
NQ,60,B channel break,20,2.0s,2.5,0.0,731,0.017838163359908826,13.039697416093352,1.085338894244798,300.0,0.01409160580388917
NQ,60,B channel break,20,2.0s,2.5,2.0,748,0.01522505037557679,11.38833768093144,1.073133638477706,240.0,0.013905502478872777
NQ,60,R channel revert,20,2.0s,1.5,0.0,857,-0.02275594930870953,-19.501848557564067,0.8864305609561528,120.0,0.022888511743621293
NQ,60,R channel revert,20,2.0s,1.5,2.0,861,-0.0248927079824562,-21.43262157289479,0.8758909738945527,120.0,0.02284238746843455
NQ,60,R channel revert,20,2.0s,2.5,0.0,803,-0.02689556816718227,-21.597141238247364,0.878354272367213,180.0,0.013769425779545624
NQ,60,R channel revert,20,2.0s,2.5,2.0,803,-0.026711816980003456,-21.449589034942775,0.8791344322018392,180.0,0.013769425779545624
NQ,60,B channel break,20,1.5A,1.5,0.0,674,0.013778111938174981,9.286447446329937,1.0753304698120192,300.0,0.025624388878354908
NQ,60,B channel break,20,1.5A,1.5,2.0,727,0.005953109420724426,4.327910548866657,1.0327926003296335,240.0,0.024731721191148835
NQ,60,B channel break,20,1.5A,2.5,0.0,654,0.01638058195137332,10.71290059619815,1.0836283570441763,360.0,0.015386745197932645
NQ,60,B channel break,20,1.5A,2.5,2.0,673,0.013429890376334982,9.038316223273442,1.069363179422369,300.0,0.01517503988910549
NQ,60,R channel revert,20,1.5A,1.5,0.0,802,-0.027621299181820415,-22.152281943819972,0.8544591769291704,180.0,0.024450424859341475
NQ,60,R channel revert,20,1.5A,1.5,2.0,802,-0.02388676699302625,-19.157187128407053,0.8734448524418781,180.0,0.024450424859341475
NQ,60,R channel revert,20,1.5A,2.5,0.0,728,-0.02674662640332896,-19.471544021623483,0.8722949792310537,240.0,0.014762655463178075
NQ,60,R channel revert,20,1.5A,2.5,2.0,728,-0.02523976176851725,-18.374546567480557,0.8791730065204137,240.0,0.014762655463178075
NQ,60,S slope state,50,2.0s,1.5,0.0,555,-0.011145053876464195,-6.185504901437628,0.9616882657001098,480.0,0.022138980192372273
NQ,60,S slope state,50,2.0s,1.5,2.0,1080,-0.016384729329422677,-17.69550767577649,0.9395490830480971,360.0,0.021809045802145738
NQ,60,S slope state,50,2.0s,2.5,0.0,401,0.013232867631079443,5.306379920062857,1.0368915733608877,960.0,0.01352477090402795
NQ,60,S slope state,50,2.0s,2.5,2.0,610,-0.0010276220436224363,-0.6268494466096861,0.9971550127778962,900.0,0.012742089066586245
NQ,60,X slope cross,50,2.0s,1.5,0.0,198,0.04253323688567129,8.421580903362916,1.1403157056391682,810.0,0.023941364279766494
NQ,60,X slope cross,50,2.0s,1.5,2.0,242,0.008329288714590042,2.01568786893079,1.0314623481594947,420.0,0.023997983713310474
NQ,60,X slope cross,50,2.0s,2.5,0.0,172,0.12034285940768434,20.698971818121706,1.3044365494398673,1590.0,0.014215069040584682
NQ,60,X slope cross,50,2.0s,2.5,2.0,214,0.04322227793351752,9.249567477772748,1.1124724009261089,900.0,0.01427276706954985
NQ,60,V close>value,50,2.0s,1.5,0.0,1179,0.017111295653359473,20.17421757531082,1.0848307802670694,300.0,0.024589304914368094
NQ,60,V close>value,50,2.0s,1.5,2.0,1564,0.005661242420658707,8.854183145910218,1.0288579166576524,240.0,0.023524323914530847
NQ,60,V close>value,50,2.0s,2.5,0.0,1067,0.00835715966167482,8.917089359007033,1.0364277627633225,420.0,0.014790162265330403
NQ,60,V close>value,50,2.0s,2.5,2.0,1215,0.006780448114941042,8.238244459653366,1.0297872870797724,360.0,0.014476094471106314
NQ,60,B channel break,50,2.0s,1.5,0.0,467,0.05640116941214264,26.33934611547061,1.2553671707686462,660.0,0.02114266929072984
NQ,60,B channel break,50,2.0s,1.5,2.0,561,0.04311078147737554,24.18514840880768,1.2031701392386407,420.0,0.02095949810803748
NQ,60,B channel break,50,2.0s,2.5,0.0,436,0.0421886124177634,18.394235014144844,1.1599637869810313,840.0,0.012791824560899919
NQ,60,B channel break,50,2.0s,2.5,2.0,472,0.026176487063052388,12.355301893760727,1.1017199834281146,720.0,0.012656618453355787
NQ,60,R channel revert,50,2.0s,1.5,0.0,638,-0.041844457888176374,-26.696764132656526,0.8278569974071238,360.0,0.020808453978278525
NQ,60,R channel revert,50,2.0s,1.5,2.0,647,-0.03226116753858974,-20.872975397467563,0.8648669328576644,300.0,0.02077047847165361
NQ,60,R channel revert,50,2.0s,2.5,0.0,535,-0.05442512780062451,-29.117443373334112,0.8081870132584847,600.0,0.012739480640720039
NQ,60,R channel revert,50,2.0s,2.5,2.0,536,-0.05408696087806481,-28.99061103064274,0.8104065788873099,600.0,0.01273761018127074
NQ,60,B channel break,50,1.5A,1.5,0.0,700,0.032889184963937626,23.02242947475634,1.14888374921937,540.0,0.02543159994337932
NQ,60,B channel break,50,1.5A,1.5,2.0,923,0.025269570579677852,23.32381364504266,1.122209334371741,360.0,0.023981680066301813
NQ,60,B channel break,50,1.5A,2.5,0.0,617,0.03177443880926828,19.604828745318528,1.1189789743782828,780.0,0.015249201758974233
NQ,60,B channel break,50,1.5A,2.5,2.0,706,0.02199106523919249,15.525692058869897,1.0842225863099964,600.0,0.014708989030863717
NQ,60,R channel revert,50,1.5A,1.5,0.0,1062,-0.035581813095447806,-37.78788550736557,0.8454198632039792,300.0,0.024015597160592657
NQ,60,R channel revert,50,1.5A,1.5,2.0,1089,-0.028980557895623114,-31.559827548333573,0.8705651797651224,240.0,0.024006613379352452
NQ,60,R channel revert,50,1.5A,2.5,0.0,841,-0.050310537749281195,-42.31116224714548,0.8153161345347364,480.0,0.014324917638542978
NQ,60,R channel revert,50,1.5A,2.5,2.0,844,-0.04986740395682459,-42.08808893955995,0.8169441851596515,480.0,0.014312800969832529
NQ,60,S slope state,100,2.0s,1.5,0.0,361,0.007830296209326624,2.826736931566911,1.0247339739929144,540.0,0.02212118619465225
NQ,60,S slope state,100,2.0s,1.5,2.0,934,0.010872277961544285,10.154707616082362,1.0383453906921507,480.0,0.021365717415769765
NQ,60,S slope state,100,2.0s,2.5,0.0,255,0.017279777739918553,4.406343323679231,1.0414594302619335,1200.0,0.013669390744163635
NQ,60,S slope state,100,2.0s,2.5,2.0,487,0.007109711206504784,3.4624293575678298,1.0170624005787727,1020.0,0.012876014307598504
NQ,60,X slope cross,100,2.0s,1.5,0.0,109,0.015518481701186256,1.691514505429302,1.047947710103598,600.0,0.026035681125516227
NQ,60,X slope cross,100,2.0s,1.5,2.0,126,0.06552521974350982,8.256177687682237,1.2795126366891012,360.0,0.025951189072003993
NQ,60,X slope cross,100,2.0s,2.5,0.0,98,0.023901375233380952,2.3423347728713333,1.0519074348516526,1530.0,0.015415751039669207
NQ,60,X slope cross,100,2.0s,2.5,2.0,118,0.08138265324253026,9.60315308261857,1.2212724052356252,750.0,0.015570713443202395
NQ,60,V close>value,100,2.0s,1.5,0.0,824,0.0018256458510802756,1.5043321812901471,1.0075963286381544,360.0,0.022949127641689285
NQ,60,V close>value,100,2.0s,1.5,2.0,1246,-0.0004060821013576751,-0.5059782982916632,0.9982750941494478,240.0,0.02243419124628691
NQ,60,V close>value,100,2.0s,2.5,0.0,716,0.017651136779967175,12.638213934456497,1.068416116118978,540.0,0.013849667324540536
NQ,60,V close>value,100,2.0s,2.5,2.0,882,0.000857612217828974,0.7564139761251552,1.0032087071253204,540.0,0.013609677629309527
NQ,60,B channel break,100,2.0s,1.5,0.0,267,0.037572600582322695,10.031884355480159,1.1249531104541948,1020.0,0.02064279378435806
NQ,60,B channel break,100,2.0s,1.5,2.0,368,0.030449161474176135,11.205291422496817,1.105434899136583,660.0,0.0197827987104775
NQ,60,B channel break,100,2.0s,2.5,0.0,241,0.010191753198669443,2.456212520879336,1.0272873173992385,1260.0,0.012452131438038257
NQ,60,B channel break,100,2.0s,2.5,2.0,285,0.0016076115902259169,0.4581693032143863,1.0043956477564426,1200.0,0.012250433407129176
NQ,60,R channel revert,100,2.0s,1.5,0.0,444,0.006751302585382905,2.99757834791001,1.0225553788287651,600.0,0.020793939659113102
NQ,60,R channel revert,100,2.0s,1.5,2.0,452,-0.0107167080466154,-4.84395203707016,0.9635467065229015,420.0,0.020762146575607616
NQ,60,R channel revert,100,2.0s,2.5,0.0,352,0.00044124603214550843,0.15531860331521896,1.001207719631437,960.0,0.012451182380207551
NQ,60,R channel revert,100,2.0s,2.5,2.0,352,-0.009960742134754848,-3.506181231433706,0.9727367886769864,960.0,0.012451182380207551
NQ,60,B channel break,100,1.5A,1.5,0.0,524,0.005973217326117251,3.1299658788854394,1.0217452146387926,780.0,0.023296125159086276
NQ,60,B channel break,100,1.5A,1.5,2.0,795,-0.0015181284340859411,-1.2069121050983231,0.9941110141961059,480.0,0.022265155310795717
NQ,60,B channel break,100,1.5A,2.5,0.0,432,0.010993610236868154,4.7492396223270426,1.0327188850401305,1110.0,0.013877099821486528
NQ,60,B channel break,100,1.5A,2.5,2.0,554,-0.004446807511535245,-2.463531361390526,0.9866204426345312,960.0,0.013490071418225667
NQ,60,R channel revert,100,1.5A,1.5,0.0,901,-0.008888017714847426,-8.00810396107753,0.9671704918915982,420.0,0.02232631604288897
NQ,60,R channel revert,100,1.5A,1.5,2.0,962,-0.012553445625796703,-12.076414692016428,0.9516466775333386,360.0,0.022566095341353024
NQ,60,R channel revert,100,1.5A,2.5,0.0,680,-0.007412228309187858,-5.040315250247744,0.9770489287752622,720.0,0.013253401841325063
NQ,60,R channel revert,100,1.5A,2.5,2.0,688,-0.010286820765621346,-7.077332686747486,0.9680309213631761,720.0,0.013300678842818702
