sym,n_entry,fast,slow,mode,atr,stop,targ,n,exp,excess,z,p,pf,wr,sel
US30,20,8,21,sep0.5,pct0.2-0.8,1.0,2.0,713,-6.298813356398034,-1.5574689875278276,-0.6409256457357223,0.7333333333333333,0.7347528901497578,0.32538569424964936,0.3930123413871024
US30,20,8,21,sep0.5,pct0.2-0.8,1.5,2.0,713,-7.381570012884029,-2.337182792853122,-0.802792497684751,0.7666666666666667,0.7448693693756367,0.40953716690042075,0.3930123413871024
US30,20,8,21,sep0.5,pct0.2-0.8,2.0,3.0,713,-3.704581075697262,0.8290548684459056,0.25793058912429745,0.38666666666666666,0.8919209740522579,0.41514726507713884,0.3930123413871024
US30,20,8,21,sep0.5,exp>1.2,1.0,2.0,800,-5.120351665513185,-0.4521849552726662,-0.21388517345486044,0.58,0.8000121777898586,0.3575,0.45228576394924386
US30,20,8,21,sep0.5,exp>1.2,1.5,2.0,800,-5.4547233206996,-0.8796412293821385,-0.35282575126904203,0.6066666666666667,0.8194665345358648,0.42875,0.45228576394924386
US30,20,8,21,sep0.5,exp>1.2,2.0,3.0,800,-3.988342277810807,0.6578725612296847,0.20899234777640294,0.38,0.885466637936503,0.4275,0.45228576394924386
US30,20,9,34,state,none,1.0,2.0,1265,-4.870637532007624,0.08084349841011562,0.04508625501998103,0.47333333333333333,0.7992329832206985,0.3375494071146245,0.8969233443420824
US30,20,9,34,state,none,1.5,2.0,1265,-4.750410001449459,-0.17095560230439233,-0.08740269360175472,0.5466666666666666,0.8340879980640615,0.42450592885375493,0.8969233443420824
US30,20,9,34,state,none,2.0,3.0,1265,-3.900523479989993,0.5366552528732202,0.206747198952637,0.43333333333333335,0.8885402739165101,0.4189723320158103,0.8969233443420824
US30,20,9,34,state,pct<0.8,1.0,2.0,998,-4.74243609012357,0.2346473940100262,0.11761338816032071,0.4533333333333333,0.7954666426004822,0.32965931863727455,0.5736137667304015
US30,20,9,34,state,pct<0.8,1.5,2.0,998,-5.506303672048648,-0.8089812002948289,-0.3326434508639956,0.64,0.804764062448222,0.41583166332665333,0.5736137667304015
US30,20,9,34,state,pct<0.8,2.0,3.0,998,-4.57696809814515,0.5248455395326701,0.18324852916841275,0.3933333333333333,0.8685822061362667,0.41282565130260523,0.5736137667304015
US30,20,9,34,state,pct0.2-0.8,1.0,2.0,962,-4.771638215975994,-0.022821011923187307,-0.012536939665228621,0.5066666666666667,0.7976250786155913,0.32744282744282743,0.5445854336867721
US30,20,9,34,state,pct0.2-0.8,1.5,2.0,962,-5.168436972457088,-0.5107451509893073,-0.2203177110960594,0.6,0.8171087777088587,0.4178794178794179,0.5445854336867721
US30,20,9,34,state,pct0.2-0.8,2.0,3.0,962,-3.545722781218384,1.4066687498045658,0.5281197119665109,0.31333333333333335,0.8968585454290496,0.4189189189189189,0.5445854336867721
US30,20,9,34,state,exp>1.2,1.0,2.0,1086,-4.396159192255069,-0.22100823767552136,-0.1111887525452295,0.5466666666666666,0.8235976074249959,0.35267034990791896,0.649052668173127
US30,20,9,34,state,exp>1.2,1.5,2.0,1086,-3.7501101463221187,0.8063421221958094,0.35412410026124913,0.38,0.8687713196485252,0.43186003683241253,0.649052668173127
US30,20,9,34,state,exp>1.2,2.0,3.0,1086,-2.0700082547813587,2.227064876461237,0.8262940667509383,0.18666666666666668,0.9365328921561016,0.43278084714548803,0.649052668173127
US30,20,9,34,cross4,none,1.0,2.0,554,-5.148391679022872,-0.41315042193278373,-0.16998270504325466,0.5733333333333334,0.7868635589135715,0.3267148014440433,0.2656005562315314
US30,20,9,34,cross4,none,1.5,2.0,554,-4.775715189380516,-0.39588756216860865,-0.1333876721590965,0.5533333333333333,0.8275102836923047,0.4007220216606498,0.2656005562315314
US30,20,9,34,cross4,none,2.0,3.0,554,-5.168294139707177,-1.2362235638529966,-0.3791560232629385,0.6266666666666667,0.8408223202434778,0.3935018050541516,0.2656005562315314
US30,20,9,34,cross4,pct<0.8,1.0,2.0,350,-5.415378461131092,-0.8097338661935058,-0.22924391974085578,0.58,0.7790037232990514,0.32,0.1501825134712324
US30,20,9,34,cross4,pct<0.8,1.5,2.0,350,-6.447526933444107,-1.2940209608365345,-0.3493709728832139,0.5733333333333334,0.7839505710925098,0.39714285714285713,0.1501825134712324
US30,20,9,34,cross4,pct<0.8,2.0,3.0,350,-6.747913708859518,-2.1295826749643973,-0.4381590110467313,0.6866666666666666,0.8133426433530505,0.39714285714285713,0.1501825134712324
US30,20,9,34,cross4,pct0.2-0.8,1.0,2.0,337,-6.769758476960734,-2.033950247820105,-0.641943712905164,0.7533333333333333,0.7306268663250435,0.3056379821958457,0.14548930992525638
US30,20,9,34,cross4,pct0.2-0.8,1.5,2.0,337,-6.8568745077919635,-2.0341091657604595,-0.5498692781723367,0.7266666666666667,0.7693047796202603,0.3857566765578635,0.14548930992525638
US30,20,9,34,cross4,pct0.2-0.8,2.0,3.0,337,-6.171130556275987,-1.2002601456572135,-0.24317190800967203,0.6066666666666667,0.8258306561539964,0.3916913946587537,0.14548930992525638
US30,20,9,34,cross4,exp>1.2,1.0,2.0,457,-4.557924820006086,-0.6159586142970537,-0.21148858345196123,0.58,0.8180934407579767,0.3479212253829322,0.21501825134712324
US30,20,9,34,cross4,exp>1.2,1.5,2.0,457,-4.1736599457380334,0.28582532563875507,0.07747083530015546,0.4533333333333333,0.8524638427638267,0.41575492341356673,0.21501825134712324
US30,20,9,34,cross4,exp>1.2,2.0,3.0,457,-3.1912489721870645,1.2786663784855823,0.3108163726904957,0.36666666666666664,0.8973422789026797,0.4113785557986871,0.21501825134712324
US30,20,9,34,cross8,none,1.0,2.0,655,-6.849343808295777,-2.1592976461653217,-1.0223159549363314,0.88,0.7293372332004181,0.31297709923664124,0.3679819224752303
US30,20,9,34,cross8,none,1.5,2.0,655,-5.557353276082783,-1.2400017494685525,-0.4677806680660196,0.7,0.8081672889854742,0.4,0.3679819224752303
US30,20,9,34,cross8,none,2.0,3.0,655,-7.006495220173717,-2.5937725365249538,-0.8219473500111038,0.8,0.8006173199255127,0.3847328244274809,0.3679819224752303
US30,20,9,34,cross8,pct<0.8,1.0,2.0,438,-6.4743283454726015,-1.7200446793210071,-0.5693295652299606,0.66,0.7414674910162494,0.3036529680365297,0.2078915348513819
US30,20,9,34,cross8,pct<0.8,1.5,2.0,438,-6.041521156870616,-1.0957489225788386,-0.30809690434702397,0.64,0.7980202806343163,0.3972602739726027,0.2078915348513819
US30,20,9,34,cross8,pct<0.8,2.0,3.0,438,-6.957878301649536,-2.586959030456141,-0.6525577472088953,0.7466666666666667,0.8126928264531791,0.3881278538812785,0.2078915348513819
US30,20,9,34,cross8,pct0.2-0.8,1.0,2.0,422,-7.203114377571157,-2.3940487204425773,-0.819256291081578,0.78,0.716694176847825,0.2962085308056872,0.19972188423431253
US30,20,9,34,cross8,pct0.2-0.8,1.5,2.0,422,-6.417838702191087,-1.9377316202379218,-0.5783571919797663,0.6866666666666666,0.7849111836002162,0.3909952606635071,0.19972188423431253
US30,20,9,34,cross8,pct0.2-0.8,2.0,3.0,422,-5.873440338622045,-0.9958556250646895,-0.23350227250968822,0.5933333333333334,0.8387097531761306,0.3909952606635071,0.19972188423431253
US30,20,9,34,cross8,exp>1.2,1.0,2.0,538,-6.929161887175209,-2.4315168447929336,-0.8930862522194373,0.8133333333333334,0.7358929938897335,0.3308550185873606,0.29010950808273944
US30,20,9,34,cross8,exp>1.2,1.5,2.0,538,-6.423254735849412,-1.7649565899741164,-0.6009421958748272,0.7266666666666667,0.7861904748213285,0.4070631970260223,0.29010950808273944
US30,20,9,34,cross8,exp>1.2,2.0,3.0,538,-7.185594630500987,-2.99078957279261,-0.8371640592934021,0.8066666666666666,0.790685934173519,0.39776951672862454,0.29010950808273944
US30,20,9,34,sep0.25,none,1.0,2.0,1183,-4.695377720761391,0.25198865114310465,0.15932959473401423,0.43333333333333335,0.8057694442123612,0.3389687235841082,0.8023639840083435
US30,20,9,34,sep0.25,none,1.5,2.0,1183,-5.297491483624789,-0.5050759033279313,-0.2329499893146375,0.56,0.8164905721656565,0.42265426880811496,0.8023639840083435
US30,20,9,34,sep0.25,none,2.0,3.0,1183,-4.519352546249341,0.12036635204075097,0.05431186556932704,0.5066666666666667,0.8715667041472456,0.4158918005071851,0.8023639840083435
US30,20,9,34,sep0.25,pct<0.8,1.0,2.0,908,-5.1812370896410265,-0.3319120120977841,-0.16884293371981257,0.5666666666666667,0.7762342819149455,0.32709251101321585,0.5152094559360334
US30,20,9,34,sep0.25,pct<0.8,1.5,2.0,908,-6.697682099578073,-1.8101881292847803,-0.7431137399696639,0.7733333333333333,0.7650911641564364,0.4118942731277533,0.5152094559360334
US30,20,9,34,sep0.25,pct<0.8,2.0,3.0,908,-5.394454807861849,-0.3277597642541581,-0.10222964133387862,0.5266666666666666,0.8463711660637568,0.40859030837004406,0.5152094559360334
US30,20,9,34,sep0.25,pct0.2-0.8,1.0,2.0,871,-4.9130594872446745,0.2461773642712961,0.12212666145636282,0.43333333333333335,0.7901743143027218,0.32721010332950634,0.4880931687815053
US30,20,9,34,sep0.25,pct0.2-0.8,1.5,2.0,871,-5.593205723701787,-0.7737112034883706,-0.30031227613455286,0.62,0.8013349761889326,0.417910447761194,0.4880931687815053
US30,20,9,34,sep0.25,pct0.2-0.8,2.0,3.0,871,-3.238039045068717,1.1972999280478418,0.37935310980248654,0.34,0.9048358277610865,0.42020665901262916,0.4880931687815053
US30,20,9,34,sep0.25,exp>1.2,1.0,2.0,993,-3.518895487007302,1.120240197668291,0.5763540187900281,0.28,0.8554758533379739,0.3554884189325277,0.5772640361550495
US30,20,9,34,sep0.25,exp>1.2,1.5,2.0,993,-2.9151258966068667,1.772821994181462,0.7614119651728228,0.20666666666666667,0.8954077419560135,0.4340382678751259,0.5772640361550495
US30,20,9,34,sep0.25,exp>1.2,2.0,3.0,993,-1.7347667932537838,2.8311026443088263,1.1066560878408147,0.15333333333333332,0.9461645656422912,0.4300100704934542,0.5772640361550495
US30,20,9,34,sep0.5,none,1.0,2.0,1026,-4.624660371815158,0.14910228148660387,0.08264499239944553,0.47333333333333333,0.8091411944664835,0.347953216374269,0.6819050929949592
US30,20,9,34,sep0.5,none,1.5,2.0,1026,-5.814247557776008,-1.1103454024299975,-0.5435305626156338,0.7133333333333334,0.801766586836689,0.42787524366471735,0.6819050929949592
US30,20,9,34,sep0.5,none,2.0,3.0,1026,-4.487004139298829,0.42524758466126933,0.1490218051202131,0.4266666666666667,0.8730985598422101,0.4239766081871345,0.6819050929949592
US30,20,9,34,sep0.5,pct<0.8,1.0,2.0,790,-5.014804312572301,-0.012514706571431056,-0.005755891741745994,0.5,0.7812085033137898,0.3341772151898734,0.4430731792108465
US30,20,9,34,sep0.5,pct<0.8,1.5,2.0,790,-6.330598625815396,-1.7550958813834114,-0.724494073152528,0.76,0.7752931680916183,0.41645569620253164,0.4430731792108465
US30,20,9,34,sep0.5,pct<0.8,2.0,3.0,790,-4.744600659217072,0.08264117460336173,0.025860001128286646,0.5266666666666666,0.8629112307523944,0.4151898734177215,0.4430731792108465
US30,20,9,34,sep0.5,pct0.2-0.8,1.0,2.0,758,-4.202054581358845,0.7417923295516298,0.3522769857397694,0.32,0.8162883950286345,0.33509234828496043,0.4189118720667478
US30,20,9,34,sep0.5,pct0.2-0.8,1.5,2.0,758,-5.0673936425065556,-0.37999740655755776,-0.1584817147727553,0.5666666666666667,0.8174817044606922,0.42216358839050133,0.4189118720667478
US30,20,9,34,sep0.5,pct0.2-0.8,2.0,3.0,758,-2.6340076371930574,1.9264530959903854,0.5693113377615255,0.31333333333333335,0.9213660967543997,0.42480211081794195,0.4189118720667478
US30,20,9,34,sep0.5,exp>1.2,1.0,2.0,834,-2.843164177237295,1.8432291047398,0.8323527371120508,0.2,0.8837899905740441,0.3657074340527578,0.4816617416999826
US30,20,9,34,sep0.5,exp>1.2,1.5,2.0,834,-3.0845112750096497,1.8349343793233075,0.7181568652126189,0.22666666666666666,0.8920928882218896,0.43884892086330934,0.4816617416999826
US30,20,9,34,sep0.5,exp>1.2,2.0,3.0,834,-1.167367242398109,3.3741020777369943,1.2082168317970794,0.11333333333333333,0.9642283030880595,0.43764988009592326,0.4816617416999826
US30,20,13,50,state,none,1.0,2.0,1153,-4.594590493166053,-0.12209626791954786,-0.06833268058852215,0.5333333333333333,0.8106033158660733,0.3443191673894189,0.7921084651486181
US30,20,13,50,state,none,1.5,2.0,1153,-5.26896851878745,-0.609824341152855,-0.2946005463108094,0.6,0.8179280558741067,0.42758022549869906,0.7921084651486181
US30,20,13,50,state,none,2.0,3.0,1153,-3.889637362060785,0.7057727196609354,0.2857954009535019,0.4,0.8885057982120198,0.4241110147441457,0.7921084651486181
US30,20,13,50,state,pct<0.8,1.0,2.0,880,-5.387055226349238,-0.20640994869612062,-0.10843564071003772,0.5533333333333333,0.7690282593636865,0.32840909090909093,0.5046062923691986
US30,20,13,50,state,pct<0.8,1.5,2.0,880,-6.04919118378905,-1.3745722972471315,-0.6104712188025304,0.7466666666666667,0.7858876018604624,0.41704545454545455,0.5046062923691986
US30,20,13,50,state,pct<0.8,2.0,3.0,880,-4.540971159803336,0.1838736566396033,0.061757752089665476,0.48,0.8688705343524042,0.41818181818181815,0.5046062923691986
US30,20,13,50,state,pct0.2-0.8,1.0,2.0,846,-4.784321162178509,-0.08729029652309883,-0.043325171086657066,0.5,0.7951266521319551,0.32978723404255317,0.47888058404310796
US30,20,13,50,state,pct0.2-0.8,1.5,2.0,846,-5.2291659455567805,-0.22436100405854997,-0.09629287756090497,0.52,0.8137160477540789,0.4219858156028369,0.47888058404310796
US30,20,13,50,state,pct0.2-0.8,2.0,3.0,846,-3.03415591843255,1.681020816492683,0.5148368697662938,0.26666666666666666,0.9105202641357454,0.42671394799054374,0.47888058404310796
US30,20,13,50,state,exp>1.2,1.0,2.0,974,-3.2961659239024463,1.2805928623536644,0.6505499093578802,0.25333333333333335,0.8655469616187833,0.3603696098562628,0.5756996349730575
US30,20,13,50,state,exp>1.2,1.5,2.0,974,-3.2163952029581573,1.475115037092956,0.6563823783023774,0.26666666666666666,0.8859790143951872,0.43634496919917864,0.5756996349730575
US30,20,13,50,state,exp>1.2,2.0,3.0,974,-1.7473611194702534,2.823756038687939,1.0415612049191525,0.17333333333333334,0.9460039371991794,0.4322381930184805,0.5756996349730575
US30,20,13,50,cross4,none,1.0,2.0,405,-6.316262609111481,-1.5459681224520727,-0.5370498068221976,0.7,0.7570952521406854,0.30617283950617286,0.19276899009212584
US30,20,13,50,cross4,none,1.5,2.0,405,-5.679690339813111,-0.9156957639422956,-0.24815740331812758,0.6,0.8081903769521147,0.38765432098765434,0.19276899009212584
US30,20,13,50,cross4,none,2.0,3.0,405,-5.986872301521362,-1.612990825262992,-0.4301798592395432,0.66,0.82909786500658,0.3728395061728395,0.19276899009212584
US30,20,13,50,cross4,pct<0.8,1.0,2.0,230,-7.6131462260246225,-1.7947631279637353,-0.5122839021839855,0.6733333333333333,0.6969773759334548,0.2826086956521739,0.10394576742569095
US30,20,13,50,cross4,pct<0.8,1.5,2.0,230,-5.3272829365362,-0.8323451497619319,-0.1889244617790454,0.5533333333333333,0.8150701696476322,0.3826086956521739,0.10394576742569095
US30,20,13,50,cross4,pct<0.8,2.0,3.0,230,-6.051801925241133,-1.0336149439540403,-0.1704457004564232,0.5333333333333333,0.8328433029605378,0.3739130434782609,0.10394576742569095
US30,20,13,50,cross4,pct0.2-0.8,1.0,2.0,224,-7.19368093492806,-2.660073416176611,-0.7261917913508434,0.78,0.706959579055514,0.28125,0.09960020858682427
US30,20,13,50,cross4,pct0.2-0.8,1.5,2.0,224,-5.527931568404126,-0.8539055003727203,-0.16414395992422828,0.5333333333333333,0.8045157104226406,0.38392857142857145,0.09960020858682427
US30,20,13,50,cross4,pct0.2-0.8,2.0,3.0,224,-4.623852929568833,0.31107144550074395,0.05667984612468023,0.4666666666666667,0.8670541464625402,0.38839285714285715,0.09960020858682427
US30,20,13,50,cross4,exp>1.2,1.0,2.0,331,-4.2893033402781695,0.01022413878364059,0.0031540589128264906,0.52,0.8319373580543398,0.3293051359516616,0.15626629584564575
US30,20,13,50,cross4,exp>1.2,1.5,2.0,331,-5.073808688946213,-1.079629812924356,-0.2931374949369232,0.5733333333333334,0.8257520113966689,0.3987915407854985,0.15626629584564575
US30,20,13,50,cross4,exp>1.2,2.0,3.0,331,-6.933469968221572,-1.8592990464375658,-0.4391335606812954,0.66,0.7954827914027122,0.37462235649546827,0.15626629584564575
US30,20,13,50,cross8,none,1.0,2.0,476,-7.838656643071895,-3.119309171600733,-1.0620781069920522,0.8333333333333334,0.7041509368817935,0.3004201680672269,0.26612202329219536
US30,20,13,50,cross8,none,1.5,2.0,476,-7.596830940569121,-2.816480070090048,-0.8261427152623394,0.8066666666666666,0.7515629834518474,0.38235294117647056,0.26612202329219536
US30,20,13,50,cross8,none,2.0,3.0,476,-8.58799838004449,-3.965885649244873,-1.1173571005073777,0.88,0.7640743744343839,0.3697478991596639,0.26612202329219536
US30,20,13,50,cross8,pct<0.8,1.0,2.0,291,-9.219867796944547,-4.288463729196979,-1.4181571502526993,0.9466666666666667,0.6399922920807548,0.27147766323024053,0.14462019815748306
US30,20,13,50,cross8,pct<0.8,1.5,2.0,291,-7.576107523701276,-3.6629787186120106,-0.8649124513464902,0.8266666666666667,0.7462027331473828,0.3711340206185567,0.14462019815748306
US30,20,13,50,cross8,pct<0.8,2.0,3.0,291,-8.660165201154367,-3.937434383519907,-0.7557117529933532,0.7733333333333333,0.7669249709912301,0.36769759450171824,0.14462019815748306
US30,20,13,50,cross8,pct0.2-0.8,1.0,2.0,280,-9.463193180815415,-4.6266248704472135,-1.4533433429934568,0.9533333333333334,0.6305082017610709,0.2642857142857143,0.13853641578306972
US30,20,13,50,cross8,pct0.2-0.8,1.5,2.0,280,-7.568120089242984,-3.6072058771362676,-0.9668833878337407,0.8333333333333334,0.7451823593568804,0.37142857142857144,0.13853641578306972
US30,20,13,50,cross8,pct0.2-0.8,2.0,3.0,280,-7.190721005952504,-1.9187850458811129,-0.3411962789714826,0.5933333333333334,0.802166563955968,0.37857142857142856,0.13853641578306972
US30,20,13,50,cross8,exp>1.2,1.0,2.0,390,-5.089070935217788,-0.9984922713400275,-0.3446713671126428,0.6133333333333333,0.8033593256577968,0.33076923076923076,0.20771771249782722
US30,20,13,50,cross8,exp>1.2,1.5,2.0,390,-5.082942026474792,-0.6900293110155964,-0.19704295880221426,0.5666666666666667,0.8269350421640956,0.4025641025641026,0.20771771249782722
US30,20,13,50,cross8,exp>1.2,2.0,3.0,390,-6.7045927782389,-2.5430562022791596,-0.6327161757227437,0.7266666666666667,0.8031774261054117,0.37948717948717947,0.20771771249782722
US30,20,13,50,sep0.25,none,1.0,2.0,1054,-4.103363910809454,0.7558176310833407,0.422523726122494,0.31333333333333335,0.8292480550042075,0.3557874762808349,0.7020684860073005
US30,20,13,50,sep0.25,none,1.5,2.0,1054,-5.064692405713611,0.033749311532494275,0.01575523728324412,0.4666666666666667,0.8241331242868679,0.4364326375711575,0.7020684860073005
US30,20,13,50,sep0.25,none,2.0,3.0,1054,-4.8765896455723405,-0.4874442624972959,-0.17486027115920172,0.5333333333333333,0.8613306830602013,0.43263757115749524,0.7020684860073005
US30,20,13,50,sep0.25,pct<0.8,1.0,2.0,807,-5.338883213690732,-0.09615440314465307,-0.04819863156056197,0.48,0.771283707383561,0.33705080545229243,0.4528072310099079
US30,20,13,50,sep0.25,pct<0.8,1.5,2.0,807,-7.277067947924059,-2.561405304338427,-1.1073744928912839,0.8666666666666667,0.7481927279138008,0.4200743494423792,0.4528072310099079
US30,20,13,50,sep0.25,pct<0.8,2.0,3.0,807,-5.655460153293838,-0.815007183948004,-0.2595404070859197,0.6333333333333333,0.8393294139561321,0.4200743494423792,0.4528072310099079
US30,20,13,50,sep0.25,pct0.2-0.8,1.0,2.0,772,-4.94247747124671,-0.12399295306807101,-0.054306584685062054,0.4866666666666667,0.7900045162171101,0.33678756476683935,0.4288197462193638
US30,20,13,50,sep0.25,pct0.2-0.8,1.5,2.0,772,-6.38884870670109,-1.41077024295726,-0.5484982338370723,0.6733333333333333,0.7781423300513284,0.42357512953367876,0.4288197462193638
US30,20,13,50,sep0.25,pct0.2-0.8,2.0,3.0,772,-3.965911193653497,0.7272942697099589,0.23910980582235403,0.3933333333333333,0.8849787297776261,0.4274611398963731,0.4288197462193638
US30,20,13,50,sep0.25,exp>1.2,1.0,2.0,871,-2.8485974297175263,1.6711605145297952,0.8659120831404962,0.24666666666666667,0.8827357814140048,0.36624569460390355,0.5044324700156441
US30,20,13,50,sep0.25,exp>1.2,1.5,2.0,871,-2.285551622942337,1.945371277870915,0.8479993390426567,0.20666666666666667,0.9177790201678104,0.4431687715269805,0.5044324700156441
US30,20,13,50,sep0.25,exp>1.2,2.0,3.0,871,-1.33618244405552,3.311938200922262,1.2183833751943978,0.12666666666666668,0.958536190685645,0.4431687715269805,0.5044324700156441
US30,20,13,50,sep0.5,none,1.0,2.0,921,-3.926690299807799,0.6517175432019968,0.31660659982797623,0.36,0.8357859693275508,0.3517915309446254,0.6026420997740309
US30,20,13,50,sep0.5,none,1.5,2.0,921,-4.911278250992495,0.08101318059757556,0.03747461446713841,0.5133333333333333,0.8292323314334898,0.42996742671009774,0.6026420997740309
US30,20,13,50,sep0.5,none,2.0,3.0,921,-3.8847144792175943,1.1403305997453357,0.39213590816277,0.37333333333333335,0.8875902018948122,0.4180238870792617,0.6026420997740309
US30,20,13,50,sep0.5,pct<0.8,1.0,2.0,701,-5.041708107915415,-0.6726662015522455,-0.2852308462473184,0.6133333333333333,0.7794160059211702,0.340941512125535,0.3938814531548757
US30,20,13,50,sep0.5,pct<0.8,1.5,2.0,701,-6.343668270255118,-1.7772834638373514,-0.753910402230146,0.7733333333333333,0.7739645341398004,0.42510699001426533,0.3938814531548757
US30,20,13,50,sep0.5,pct<0.8,2.0,3.0,701,-4.759311105619443,-0.12721384395440616,-0.04055712825601881,0.52,0.8610195310797238,0.4122681883024251,0.3938814531548757
US30,20,13,50,sep0.5,pct0.2-0.8,1.0,2.0,670,-4.097443846126934,0.7895539947504426,0.3090261485767675,0.43333333333333335,0.8208651014754482,0.34328358208955223,0.37267512602120634
US30,20,13,50,sep0.5,pct0.2-0.8,1.5,2.0,670,-5.149993510179264,-0.6213072597756542,-0.22806662378468842,0.5933333333333334,0.8152133451668109,0.43134328358208956,0.37267512602120634
US30,20,13,50,sep0.5,pct0.2-0.8,2.0,3.0,670,-3.2294785466906366,1.9792003108882619,0.5107258598232255,0.2733333333333333,0.9038493510382908,0.4208955223880597,0.37267512602120634
US30,20,13,50,sep0.5,exp>1.2,1.0,2.0,741,-2.648214617472546,1.9871642669693386,0.8574770399210699,0.17333333333333334,0.8917103769633553,0.3630229419703104,0.4251694767947158
US30,20,13,50,sep0.5,exp>1.2,1.5,2.0,741,-2.1218323880821166,2.3975244842768446,0.948270879096899,0.14,0.9243625051546416,0.43724696356275305,0.4251694767947158
US30,20,13,50,sep0.5,exp>1.2,2.0,3.0,741,0.21119110341496755,4.641113683211934,1.514930228171902,0.08666666666666667,1.00662829554725,0.43859649122807015,0.4251694767947158
US30,20,20,50,state,none,1.0,2.0,1094,-4.310137524117641,0.5063439777505199,0.2707748799866128,0.4066666666666667,0.8202032308193722,0.3473491773308958,0.7370067790717887
US30,20,20,50,state,none,1.5,2.0,1094,-4.97247404264393,-0.3158448113587715,-0.14568402772304578,0.5666666666666667,0.8251959918822681,0.42778793418647165,0.7370067790717887
US30,20,20,50,state,none,2.0,3.0,1094,-3.9854658279716157,0.7024739704601735,0.2948721740083452,0.3933333333333333,0.8836895003964849,0.4250457038391225,0.7370067790717887
US30,20,20,50,state,pct<0.8,1.0,2.0,831,-5.54489537316004,-0.4005026529737217,-0.18166628653595576,0.5666666666666667,0.7636641831626237,0.3309265944645006,0.47001564401181994
US30,20,20,50,state,pct<0.8,1.5,2.0,831,-7.062523529180137,-2.3242684948040955,-1.0087384228249456,0.86,0.7548166408268241,0.4175691937424789,0.47001564401181994
US30,20,20,50,state,pct<0.8,2.0,3.0,831,-5.415929398220802,-0.3785680785850305,-0.12560974801413832,0.5466666666666666,0.8447065237167702,0.4175691937424789,0.47001564401181994
US30,20,20,50,state,pct0.2-0.8,1.0,2.0,796,-4.73393916215756,0.32831481997359635,0.14279172314939065,0.3933333333333333,0.7987664393265729,0.3341708542713568,0.44602815922127587
US30,20,20,50,state,pct0.2-0.8,1.5,2.0,796,-5.70332116119397,-0.8664263233450233,-0.30728377689738556,0.66,0.8000161321211708,0.42462311557788945,0.44602815922127587
US30,20,20,50,state,pct0.2-0.8,2.0,3.0,796,-3.604103124731076,1.127136521769279,0.41034568803249927,0.3333333333333333,0.8943239236750566,0.4271356783919598,0.44602815922127587
US30,20,20,50,state,exp>1.2,1.0,2.0,915,-3.229385843366621,1.5021574565073785,0.7062196255096094,0.22,0.8671140290402154,0.36065573770491804,0.5374587171910308
US30,20,20,50,state,exp>1.2,1.5,2.0,915,-2.670421206589391,1.7244839769768392,0.705297879842542,0.22666666666666666,0.9035643285036622,0.4349726775956284,0.5374587171910308
US30,20,20,50,state,exp>1.2,2.0,3.0,915,-0.8615684822880977,3.364127742961302,1.3102810322675493,0.09333333333333334,0.9726851487554661,0.4371584699453552,0.5374587171910308
US30,20,20,50,cross4,none,1.0,2.0,323,-6.069233765381965,-1.7256923107719606,-0.5335142853146746,0.68,0.7643871679753163,0.3281733746130031,0.15209455936033373
US30,20,20,50,cross4,none,1.5,2.0,323,-6.477362146839138,-1.8840532132053127,-0.5140493763616713,0.72,0.7793858426640553,0.3931888544891641,0.15209455936033373
US30,20,20,50,cross4,none,2.0,3.0,323,-8.101612610835236,-4.117200470161815,-0.9662055266415498,0.8466666666666667,0.765965000981915,0.38080495356037153,0.15209455936033373
US30,20,20,50,cross4,pct<0.8,1.0,2.0,181,-9.936969777941053,-5.515738596598863,-1.332115893843781,0.9266666666666666,0.6232962858330934,0.281767955801105,0.08169650617069354
US30,20,20,50,cross4,pct<0.8,1.5,2.0,181,-13.859557672721623,-9.31753842460601,-1.6669036161655355,0.9466666666666667,0.5818582836113135,0.34806629834254144,0.08169650617069354
US30,20,20,50,cross4,pct<0.8,2.0,3.0,181,-13.59312320463742,-9.082960261490882,-1.3798199771124267,0.92,0.651999610270917,0.34806629834254144,0.08169650617069354
US30,20,20,50,cross4,pct0.2-0.8,1.0,2.0,178,-8.854325863206284,-3.8951903322992987,-0.896835915996933,0.8466666666666667,0.6576318190718685,0.2808988764044944,0.07926299322092821
US30,20,20,50,cross4,pct0.2-0.8,1.5,2.0,178,-12.384833300087235,-7.9019046236377,-1.6558411309305756,0.9533333333333334,0.6163870886047956,0.34831460674157305,0.07926299322092821
US30,20,20,50,cross4,pct0.2-0.8,2.0,3.0,178,-11.306338848613347,-6.4356954813732585,-0.9213898734113803,0.8133333333333334,0.6994724471603071,0.3595505617977528,0.07926299322092821
US30,20,20,50,cross4,exp>1.2,1.0,2.0,265,-4.845726028703362,-0.3783898225741309,-0.10915863841167003,0.56,0.8081103749005777,0.33584905660377357,0.12202329219537633
US30,20,20,50,cross4,exp>1.2,1.5,2.0,265,-4.949764039765446,-0.3704385868434885,-0.08379557628176758,0.4866666666666667,0.8246991597523117,0.39622641509433965,0.12202329219537633
US30,20,20,50,cross4,exp>1.2,2.0,3.0,265,-5.975690833837692,-1.897942331715928,-0.3789824576850665,0.6733333333333333,0.8151443501905552,0.3886792452830189,0.12202329219537633
US30,20,20,50,cross8,none,1.0,2.0,379,-7.859248940079131,-3.63069457065847,-1.26174875943543,0.9133333333333333,0.6946860593322474,0.31398416886543534,0.2125847383973579
