trig,fill,ex,side,px_in,px_out,r,reason,amb,pts,risk,year
141969,141970,141980,1,33452.5,33483.0,1.6944444444444444,2,0,30.5,18.0,2023
142040,142041,142043,-1,33523.5,33469.0,1.8166666666666667,2,0,54.5,30.0,2023
142109,142110,142113,-1,33641.5,33619.0,1.5,2,0,22.5,15.0,2023
142376,142377,142380,1,33999.5,33964.5,-1.2962962962962963,1,0,-35.0,27.0,2023
142576,142577,142578,-1,34009.5,33943.0,1.9,2,0,66.5,35.0,2023
142865,142866,142866,1,33832.5,33792.5,-1.1428571428571428,1,0,-40.0,35.0,2023
142875,142876,142903,-1,33757.5,33679.0,1.8255813953488371,2,0,78.5,43.0,2023
143011,143012,143017,1,33830.5,33888.0,1.8548387096774193,2,0,57.5,31.0,2023
143248,143249,143249,1,33809.5,33830.0,1.4642857142857142,2,0,20.5,14.000000000000002,2023
143367,143368,143369,-1,34093.5,34138.5,-1.1538461538461537,1,0,-45.0,39.0,2023
143404,143405,143408,-1,34027.5,34061.5,-1.36,1,0,-34.0,24.999999999999996,2023
143492,143493,143511,1,33731.5,33772.0,1.6875,2,0,40.5,24.0,2023
143546,143547,143549,1,33774.5,33660.5,-1.0458715596330275,1,0,-114.0,109.0,2023
143712,143713,143717,1,33330.5,33284.5,-1.1794871794871795,1,0,-46.0,39.0,2023
143828,143829,143871,1,33659.5,33566.5,-1.0813953488372092,1,0,-93.0,86.0,2023
143961,143962,143963,-1,33583.5,33498.0,1.858695652173913,2,0,85.5,46.0,2023
144058,144059,144063,-1,33564.5,33510.0,1.8166666666666667,2,0,54.5,30.0,2023
144275,144276,144281,1,33362.5,33334.5,-1.4736842105263157,1,0,-28.0,19.0,2023
144338,144339,144437,-1,33164.5,33307.5,-1.036231884057971,1,0,-143.0,138.0,2023
144550,144551,144556,-1,33567.5,33592.5,-1.5625,1,0,-25.0,16.0,2023
144591,144592,144601,1,33620.5,33576.5,-1.1578947368421053,1,0,-44.0,38.0,2023
144690,144691,144796,-1,33319.5,33075.0,1.971774193548387,2,0,244.5,124.0,2023
144994,144995,145012,1,32741.5,32788.0,1.7222222222222223,2,0,46.5,27.0,2023
145016,145017,145030,-1,32768.5,32832.5,-1.1428571428571428,1,0,-64.0,56.0,2023
145039,145040,145040,1,32854.5,32811.5,-1.1944444444444444,1,0,-43.0,36.0,2023
145245,145246,145254,-1,32992.5,32942.0,1.7413793103448276,2,0,50.5,29.0,2023
145317,145318,145318,1,32996.5,32917.5,-1.0675675675675675,1,0,-79.0,74.0,2023
145357,145358,145362,-1,32933.5,32974.5,-1.2424242424242424,1,0,-41.0,33.0,2023
145766,145767,145768,1,33688.5,33661.5,-1.5,1,0,-27.0,18.0,2023
145932,145933,145975,1,33941.5,34025.0,1.8977272727272727,2,0,83.5,44.0,2023
146172,146173,146180,-1,34113.5,34195.5,-1.0649350649350648,1,0,-82.0,77.0,2023
146238,146239,146248,1,33974.5,33941.5,-1.2692307692307692,1,0,-33.0,26.0,2023
146458,146459,146459,-1,34240.5,34262.5,-1.6923076923076923,1,0,-22.0,13.0,2023
146465,146466,146487,-1,34222.5,34182.0,1.6875,2,0,40.5,24.0,2023
146508,146509,146509,1,34254.5,34227.5,-1.35,1,0,-27.0,20.0,2023
146510,146511,146512,1,34258.5,34223.5,-1.25,1,0,-35.0,28.0,2023
146690,146691,146693,1,33971.5,33876.5,-1.0555555555555556,1,0,-95.0,90.0,2023
146776,146777,146778,-1,33737.5,33789.5,-1.1063829787234043,1,0,-52.0,47.0,2023
146813,146814,146814,1,33814.5,33788.5,-1.5294117647058822,1,0,-26.0,17.0,2023
146865,146866,146869,1,33822.5,33708.5,-1.0458715596330275,1,0,-114.0,109.0,2023
147031,147032,147034,1,34001.5,33976.5,-1.3888888888888888,1,0,-25.0,18.0,2023
147241,147242,147242,1,34496.5,34456.5,-1.1428571428571428,1,0,-40.0,35.0,2023
147243,147244,147290,-1,34437.5,34390.0,1.7592592592592593,2,0,47.5,27.0,2023
147402,147403,147417,1,34424.5,34399.5,-1.5625,1,0,-25.0,16.0,2023
147491,147492,147505,-1,34265.5,34229.0,1.6590909090909092,2,0,36.5,22.0,2023
147602,147603,147608,-1,33926.5,33902.0,1.53125,2,0,24.5,16.0,2023
147676,147677,147681,1,33754.5,33727.5,-1.5,1,0,-27.0,18.0,2023
147685,147686,147690,1,33730.5,33705.5,-1.5625,1,0,-25.0,16.0,2023
147918,147919,147962,-1,34419.5,34468.5,-1.1666666666666667,1,0,-49.0,42.0,2023
148304,148305,148311,1,35027.5,35052.0,1.53125,2,0,24.5,16.0,2023
148412,148413,148420,1,35146.5,35118.5,-1.3333333333333333,1,0,-28.0,21.0,2023
148503,148504,148505,-1,35281.5,35253.0,1.6764705882352942,2,0,28.5,17.0,2023
148524,148525,148530,-1,35306.5,35349.5,-1.131578947368421,1,0,-43.0,38.0,2023
148669,148670,148674,1,35465.5,35427.5,-1.2258064516129032,1,0,-38.0,31.0,2023
148678,148679,148688,1,35466.5,35420.5,-1.1794871794871795,1,0,-46.0,39.0,2023
149016,149017,149038,1,35498.5,35552.0,1.7833333333333334,2,0,53.5,30.0,2023
149181,149182,149182,1,35564.5,35542.5,-1.6923076923076923,1,0,-22.0,13.0,2023
149382,149383,149386,-1,35262.5,35216.0,1.7884615384615385,2,0,46.5,26.0,2023
149870,149871,149878,-1,35306.5,35230.0,1.8214285714285714,2,0,76.5,42.0,2023
149880,149881,149881,-1,35218.5,35247.5,-1.45,1,0,-29.0,20.0,2023
149897,149898,149899,1,35300.5,35371.0,1.8076923076923077,2,0,70.5,39.0,2023
150312,150313,150313,-1,34523.5,34495.0,1.5833333333333333,2,0,28.5,18.0,2023
150387,150388,150427,-1,34454.5,34545.5,-1.421875,1,0,-91.0,64.0,2023
150439,150440,150442,-1,34542.5,34574.5,-1.28,1,0,-32.0,25.0,2023
150506,150507,150518,1,34411.5,34459.0,1.7592592592592593,2,0,47.5,27.0,2023
150576,150577,150578,-1,34479.5,34508.5,-1.45,1,0,-29.0,20.0,2023
150591,150592,150596,1,34557.5,34521.5,-1.3333333333333333,1,0,-36.0,27.0,2023
150681,150682,150683,-1,34125.5,34152.5,-1.5,1,0,-27.0,18.0,2023
150842,150843,150843,-1,34582.5,34608.5,-1.5294117647058822,1,0,-26.0,17.0,2023
150882,150883,150890,-1,34541.5,34583.5,-1.1666666666666667,1,0,-42.0,36.0,2023
150995,150996,151000,-1,34865.5,34938.5,-1.0735294117647058,1,0,-73.0,68.0,2023
151158,151159,151161,-1,34879.5,34773.0,1.9363636363636363,2,0,106.5,55.0,2023
151171,151172,151173,1,34808.5,34771.5,-1.15625,1,0,-37.0,32.0,2023
151194,151195,151201,-1,34844.5,34874.5,-1.4285714285714286,1,0,-30.0,21.0,2023
151216,151217,151243,1,34904.5,34871.5,-1.2692307692307692,1,0,-33.0,26.0,2023
151439,151440,151443,1,34471.5,34446.5,-1.5625,1,0,-25.0,16.0,2023
151838,151839,151842,1,34654.5,34626.5,-1.3333333333333333,1,1,-28.0,21.0,2023
151922,151923,151927,1,34722.5,34689.5,-1.2692307692307692,1,0,-33.0,26.0,2023
151968,151969,152006,1,35006.5,35048.0,1.7291666666666667,2,0,41.5,24.0,2023
152320,152321,152322,1,34461.5,34430.5,-1.4090909090909092,1,0,-31.0,22.0,2023
152605,152606,152610,-1,33900.5,33846.0,1.7580645161290323,2,0,54.5,31.0,2023
152651,152652,152701,-1,33675.5,33754.5,-1.1126760563380282,1,0,-79.0,71.0,2023
153450,153451,153462,-1,33588.5,33641.5,-1.1521739130434783,1,0,-53.0,46.0,2023
153601,153602,153604,1,33886.5,33814.5,-1.0909090909090908,1,0,-72.0,66.0,2023
153605,153606,153620,-1,33791.5,33621.0,1.9597701149425288,2,0,170.5,87.0,2023
153799,153800,153800,-1,33627.5,33692.5,-1.0833333333333333,1,0,-65.0,60.00000000000001,2023
153816,153817,153840,-1,33717.5,33755.5,-1.3103448275862069,1,0,-38.0,29.0,2023
154021,154022,154028,1,33968.5,33925.5,-1.1944444444444444,1,0,-43.0,36.0,2023
154166,154167,154175,-1,33342.5,33380.5,-1.3103448275862069,1,0,-38.0,29.0,2023
154309,154310,154562,1,33076.5,32881.5,-1.0317460317460319,1,0,-195.0,188.99999999999997,2023
154911,154912,154915,-1,32927.5,32958.5,-1.2916666666666667,1,0,-31.0,24.0,2023
154961,154962,154978,-1,33310.5,33284.0,1.5588235294117647,2,0,26.5,17.0,2023
155215,155216,155239,-1,34068.5,34038.0,1.605263157894737,2,0,30.5,19.0,2023
155327,155328,155338,-1,34143.5,34168.5,-1.5625,1,0,-25.0,16.0,2023
155349,155350,155358,1,34193.5,34224.0,1.6944444444444444,2,0,30.5,18.0,2023
155428,155429,155453,1,34186.5,34108.5,-1.0985915492957747,1,0,-78.0,71.0,2023
155692,155693,155693,1,34394.5,34360.5,-1.36,1,0,-34.0,24.999999999999996,2023
155704,155705,155707,1,34390.5,34362.5,-1.3333333333333333,1,0,-28.0,21.0,2023
156064,156065,156068,1,34973.5,35031.0,1.8548387096774193,2,0,57.5,31.0,2023
156128,156129,156152,-1,35164.5,35119.0,1.75,2,0,45.5,26.0,2023
156266,156267,156335,1,35290.5,35351.0,1.890625,2,0,60.5,32.0,2023
156520,156521,156523,-1,35373.5,35402.5,-1.45,1,0,-29.0,20.0,2023
156804,156805,156807,-1,35976.5,36001.5,-1.5625,1,0,-25.0,16.0,2023
156912,156913,156913,1,36233.5,36206.5,-1.35,1,0,-27.0,20.0,2023
157026,157027,157097,1,36157.5,36275.0,1.9262295081967213,2,0,117.5,61.0,2023
157164,157165,157186,-1,36061.5,36101.5,-1.25,1,0,-40.0,32.0,2023
157209,157210,157261,-1,36158.5,36195.5,-1.1935483870967742,1,0,-37.0,31.0,2023
157599,157600,157603,-1,37219.5,37250.5,-1.4090909090909092,1,0,-31.0,22.0,2023
157687,157688,157699,1,37379.5,37431.0,1.7758620689655173,2,0,51.5,29.0,2023
157721,157722,157735,1,37280.5,37213.5,-1.0806451612903225,1,0,-67.0,62.00000000000001,2023
157799,157800,157802,-1,37389.5,37421.5,-1.28,1,0,-32.0,25.0,2023
158092,158093,158260,1,37382.5,37591.0,1.9669811320754718,2,0,208.5,106.0,2023
158420,158421,158421,1,37687.5,37734.0,1.86,2,0,46.5,25.0,2023
158545,158546,158557,-1,37754.5,37791.5,-1.3214285714285714,1,0,-37.0,28.0,2024
158566,158567,158571,1,37804.5,37829.0,1.53125,2,0,24.5,16.0,2024
158704,158705,158707,1,37641.5,37511.5,-1.04,1,0,-130.0,125.0,2024
158982,158983,159011,-1,37656.5,37638.0,1.4230769230769231,2,0,18.5,13.0,2024
159136,159137,159139,1,37612.5,37576.5,-1.1612903225806452,1,0,-36.0,30.999999999999996,2024
159270,159271,159271,1,37713.5,37687.5,-1.5294117647058822,1,0,-26.0,17.0,2024
159639,159640,159640,1,37247.5,37185.5,-1.1272727272727272,1,0,-62.0,55.0,2024
159700,159701,159718,1,37503.5,37603.0,1.8773584905660377,2,0,99.5,53.0,2024
159892,159893,159905,-1,37990.5,37925.0,1.8714285714285714,2,0,65.5,35.0,2024
159907,159908,159909,1,37974.5,37928.5,-1.1219512195121952,1,0,-46.0,40.99999999999999,2024
159978,159979,159986,1,38001.8,38038.3,1.7380952380952381,2,0,36.5,21.0,2024
160059,160060,160060,-1,37903.8,37933.8,-1.3043478260869565,1,0,-30.0,23.0,2024
160082,160083,160085,1,38008.8,37899.8,-1.0480769230769231,1,0,-109.0,104.0,2024
160222,160223,160224,-1,38080.1,38138.1,-1.0943396226415094,1,0,-58.0,53.0,2024
160334,160335,160358,-1,38495.9,38523.9,-1.4736842105263157,1,0,-28.0,19.0,2024
160380,160381,160381,1,38563.9,38511.9,-1.1555555555555554,1,0,-52.0,45.00000000000001,2024
160877,160878,160881,-1,38686.1,38710.1,-1.6,1,0,-24.0,15.0,2024
161061,161062,161067,-1,38660.1,38622.6,1.7045454545454546,2,0,37.5,22.0,2024
161351,161352,161352,-1,38448.7,38488.2,-1.2153846153846153,1,0,-39.5,32.5,2024
161353,161354,161459,1,38564.3,38816.8,1.97265625,2,0,252.5,128.0,2024
161531,161532,161542,-1,38635.3,38663.9,-1.211864406779674,1,0,-28.599999999998545,23.599999999998545,2024
161815,161816,161820,1,39085.1,39115.6,1.605263157894737,2,0,30.5,19.0,2024
161855,161856,161868,1,39110.1,39160.6,1.8035714285714286,2,0,50.5,28.0,2024
162015,162016,162040,1,39099.1,39068.1,-1.3478260869565217,1,0,-31.0,23.0,2024
162131,162132,162133,-1,38842.6,38771.1,1.881578947368421,2,0,71.5,38.0,2024
162144,162145,162148,-1,38895.3,38927.3,-1.1851851851851851,1,0,-32.0,27.0,2024
162192,162193,162195,-1,38902.1,38859.6,1.7,2,0,42.5,25.0,2024
162217,162218,162229,1,38990.1,38810.1,-1.0344827586206897,1,0,-180.0,174.0,2024
162239,162240,162240,1,38946.3,38908.3,-1.1515151515151516,1,0,-38.0,33.0,2024
162432,162433,162462,-1,38939.1,38904.6,1.6428571428571428,2,0,34.5,21.0,2024
162545,162546,162547,1,38604.1,38634.6,1.605263157894737,2,0,30.5,19.0,2024
162617,162618,162624,1,38617.1,38649.6,1.625,2,0,32.5,20.0,2024
162892,162893,162897,1,38868.1,38884.6,1.375,2,0,16.5,12.0,2024
162952,162953,163019,-1,39067.3,39126.3,-1.1132075471698113,1,0,-59.0,53.0,2024
163110,163111,163113,-1,39191.6,39108.1,1.8764044943820224,2,0,83.5,44.5,2024
163194,163195,163200,1,39007.1,38976.1,-1.2916666666666667,1,0,-31.0,24.0,2024
163367,163368,163368,1,38860.1,38830.6,-1.4390243902439024,1,0,-29.5,20.5,2024
163383,163384,163389,1,38810.6,38918.1,1.9026548672566372,2,0,107.5,56.5,2024
163473,163474,163481,-1,39108.1,39148.6,-1.208955223880597,1,0,-40.5,33.5,2024
163632,163633,163636,1,39881.1,39861.1,-1.8181818181818181,1,0,-20.0,11.0,2024
163647,163648,163649,-1,39861.6,39887.1,-1.3783783783783783,1,0,-25.5,18.5,2024
163671,163672,163675,-1,39645.2,39586.7,1.8870967741935485,2,0,58.5,31.0,2024
163683,163684,163688,-1,39608.2,39509.7,1.9313725490196079,2,0,98.5,51.0,2024
163790,163791,163819,1,39388.1,39412.6,1.53125,2,0,24.5,16.0,2024
163961,163962,164026,1,39690.6,39856.9,1.9473067915690876,2,0,166.3000000000029,85.40000000000146,2024
164113,164114,164116,-1,39964.1,39923.6,1.7608695652173914,2,0,40.5,23.0,2024
164169,164170,164173,-1,39472.1,39457.6,1.3181818181818181,2,0,14.5,11.0,2024
164224,164225,164230,-1,39112.3,39166.3,-1.1020408163265305,1,0,-54.0,49.00000000000001,2024
164243,164244,164248,-1,39189.1,39160.6,1.5833333333333333,2,0,28.5,18.0,2024
164581,164582,164586,-1,38961.9,39008.3,-1.120772946859899,1,0,-46.400000000001455,41.40000000000146,2024
164977,164978,164978,-1,38127.2,38177.2,-1.2195121951219512,1,0,-50.0,41.0,2024
165056,165057,165062,1,37723.2,37677.2,-1.2432432432432432,1,0,-46.0,37.0,2024
165258,165259,165260,1,37887.7,37839.2,-1.1686746987951808,1,0,-48.5,41.5,2024
165267,165268,165278,1,37975.3,37856.3,-1.043859649122807,1,0,-119.0,114.00000000000001,2024
165341,165342,165343,-1,37628.7,37675.2,-1.1772151898734178,1,0,-46.5,39.5,2024
165379,165380,165415,1,38095.8,38170.8,0.8928571428571429,2,0,75.0,84.0,2024
165686,165687,165694,-1,38371.7,38329.2,1.7708333333333333,2,0,42.5,24.0,2024
165802,165803,165882,1,38255.3,38407.8,1.955128205128205,2,0,152.5,78.0,2024
166040,166041,166054,-1,37750.2,37815.2,-1.1206896551724137,1,0,-65.0,58.00000000000001,2024
166070,166071,166071,-1,37929.3,37961.3,-1.1851851851851851,1,0,-32.0,27.0,2024
166585,166586,166587,1,39034.1,39113.6,1.9156626506024097,2,0,79.5,41.5,2024
166711,166712,166717,1,39543.1,39521.1,-1.6923076923076923,1,0,-22.0,13.0,2024
166733,166734,166738,1,39568.1,39532.1,-1.3333333333333333,1,0,-36.0,27.0,2024
166823,166824,166827,-1,39458.1,39480.1,-1.6923076923076923,1,0,-22.0,13.0,2024
166900,166901,166904,-1,39612.1,39597.6,1.3181818181818181,2,0,14.5,11.0,2024
166910,166911,166912,-1,39583.1,39607.1,-1.6,1,0,-24.0,15.0,2024
166979,166980,166984,-1,39971.1,39998.1,-1.5,1,0,-27.0,18.0,2024
167028,167029,167043,1,39998.2,39914.2,-1.0632911392405062,1,0,-84.0,79.00000000000001,2024
167105,167106,167113,1,39904.1,39865.1,-1.21875,1,0,-39.0,32.0,2024
167204,167205,167217,1,40058.2,39982.2,-1.0704225352112675,1,0,-76.0,71.0,2024
167289,167290,167290,1,39884.1,39839.6,-1.1265822784810127,1,0,-44.5,39.5,2024
167291,167292,167300,1,39892.2,39841.6,-1.109649122807021,1,0,-50.599999999998545,45.599999999998545,2024
167357,167358,167370,-1,39872.1,39835.6,1.7380952380952381,2,0,36.5,21.0,2024
167895,167896,167896,-1,38105.3,38160.3,-1.1,1,0,-55.0,49.99999999999999,2024
167960,167961,167964,1,38190.7,38153.2,-1.2295081967213115,1,0,-37.5,30.5,2024
168059,168060,168069,1,38738.1,38783.6,1.7843137254901962,2,0,45.5,25.5,2024
168214,168215,168215,-1,38836.1,38860.1,-1.6,1,0,-24.0,15.0,2024
168333,168334,168334,1,38902.1,38835.1,-1.0806451612903225,1,0,-67.0,62.00000000000001,2024
168457,168458,168460,-1,38834.1,38858.1,-1.6,1,0,-24.0,15.0,2024
168478,168479,168480,-1,38836.1,38817.6,1.4230769230769231,2,0,18.5,13.0,2024
168497,168498,168501,1,38755.1,38795.6,1.7608695652173914,2,0,40.5,23.0,2024
168591,168592,168598,1,38795.6,38753.1,-1.1643835616438356,1,0,-42.5,36.5,2024
168633,168634,168639,-1,38776.1,38803.1,-1.5,1,0,-27.0,18.0,2024
168988,168989,169008,-1,38876.1,38911.1,-1.3461538461538463,1,0,-35.0,25.999999999999996,2024
169123,169124,169125,-1,38885.6,38908.1,-1.4516129032258065,1,0,-22.5,15.5,2024
169379,169380,169471,1,39533.5,39304.9,-1.022361359570662,1,0,-228.59999999999854,223.59999999999854,2024
169538,169539,169544,-1,39175.7,39132.79999999999,1.7727272727273138,2,0,42.90000000000873,24.200000000004366,2024
169639,169640,169642,-1,39119.6,39160.4,-1.172413793103434,1,0,-40.80000000000291,34.80000000000291,2024
169725,169726,169726,1,39278.8,39242.8,-1.2413793103448276,1,0,-36.0,29.0,2024
169728,169729,169730,-1,39218.4,39263.0,-1.155440414507778,1,0,-44.599999999998545,38.599999999998545,2024
169745,169746,169752,-1,39192.7,39055.2,1.950354609929078,2,0,137.5,70.5,2024
169964,169965,169970,1,39391.1,39430.4,1.6794871794871995,2,0,39.30000000000291,23.400000000001455,2024
170086,170087,170117,-1,39363.8,39411.1,-1.2349869451697395,1,0,-47.299999999995634,38.299999999995634,2024
170146,170147,170148,-1,39350.9,39391.7,-1.17241379310347,1,1,-40.799999999995634,34.799999999995634,2024
170211,170212,170230,1,39391.1,39459.799999999996,1.8271276595744614,2,0,68.69999999999709,37.599999999998545,2024
170262,170263,170284,1,39418.9,39456.4,1.6666666666666667,2,0,37.5,22.5,2024
170319,170320,170324,-1,39391.6,39322.1,1.8783783783783783,2,0,69.5,37.0,2024
170361,170362,170363,1,39345.4,39321.9,-1.6206896551724137,1,0,-23.5,14.5,2024
170408,170409,170412,-1,39342.3,39370.6,-1.2690582959641783,1,0,-28.299999999995634,22.299999999995634,2024
170432,170433,170437,1,39579.1,39651.99999999999,1.9083769633507783,2,0,72.89999999999418,38.19999999999709,2024
170525,170526,170584,1,39868.4,39775.9,-1.3582966226138322,1,0,-92.5,68.09999999999854,2024
170589,170590,170590,-1,39852.6,39943.1,-1.0584795321637428,1,0,-90.5,85.49999999999999,2024
170734,170735,170750,-1,40299.2,40350.0,-1.1869158878504547,1,0,-50.80000000000291,42.80000000000291,2024
170841,170842,170852,-1,40931.5,40972.0,-1.173913043478261,1,0,-40.5,34.5,2024
170996,170997,171000,1,40768.0,40743.4,-1.5769230769231308,1,0,-24.599999999998545,15.599999999998545,2024
171045,171046,171116,1,40346.1,40514.4,1.9592549476135048,2,0,168.3000000000029,85.90000000000146,2024
171152,171153,171155,-1,40439.4,40476.9,-1.3157894736842106,1,0,-37.5,28.499999999999996,2024
171228,171229,171269,-1,40414.9,40214.00000000001,1.9467054263565877,2,0,200.89999999999418,103.19999999999709,2024
171431,171432,171436,1,40158.2,40124.4,-1.3629032258065155,1,0,-33.799999999995634,24.799999999995634,2024
171711,171712,171722,1,40952.5,40861.1,-1.082938388625591,1,0,-91.40000000000146,84.40000000000146,2024
171782,171783,171790,1,41005.0,40967.6,-1.316901408450688,1,0,-37.400000000001455,28.400000000001455,2024
172153,172154,172172,1,39313.1,39246.2,-1.0985221674876824,1,0,-66.90000000000146,60.900000000001455,2024
172395,172396,172405,-1,39512.4,39543.7,-1.4035874439462674,1,0,-31.299999999995634,22.299999999995634,2024
172421,172422,172422,-1,39503.6,39541.2,-1.2287581699346515,1,0,-37.599999999998545,30.59999999999854,2024
172435,172436,172436,1,39612.4,39568.2,-1.1275510204081491,1,0,-44.200000000004366,39.200000000004366,2024
172966,172967,172967,-1,40840.1,40910.1,-1.0769230769230769,1,0,-70.0,65.0,2024
173166,173167,173198,1,40807.6,40843.1,1.6511627906976745,2,0,35.5,21.5,2024
173274,173275,173276,1,41216.4,41186.6,-1.432692307692247,1,0,-29.80000000000291,20.80000000000291,2024
173376,173377,173382,1,41284.4,41318.30000000001,1.6782178217822477,2,0,33.90000000000873,20.200000000004366,2024
173398,173399,173401,-1,41216.3,41157.8,1.828125,2,0,58.5,32.0,2024
173560,173561,173573,1,41325.1,41393.19999999999,1.8505434782608519,2,0,68.09999999999127,36.799999999995634,2024
173679,173680,173682,-1,41209.4,41321.0,-1.0469043151969988,1,0,-111.59999999999854,106.59999999999854,2024
173757,173758,173760,-1,41547.4,41583.6,-1.1602564102564252,1,0,-36.19999999999709,31.19999999999709,2024
173771,173772,173812,-1,41546.6,41484.1,1.8115942028985508,2,0,62.5,34.5,2024
173821,173822,173825,1,41423.6,41383.8,-1.2134146341463699,1,0,-39.799999999995634,32.799999999995634,2024
173829,173830,173832,-1,41364.8,41420.6,-1.120481927710854,1,0,-55.799999999995634,49.799999999995634,2024
173979,173980,173982,-1,40972.6,41015.7,-1.2639296187683398,1,0,-43.099999999998545,34.099999999998545,2024
175083,175084,175085,1,42199.5,42160.5,-1.1470588235294117,1,0,-39.0,34.0,2024
175622,175623,175623,1,42130.1,42095.6,-1.3529411764705883,1,0,-34.5,25.5,2024
175851,175852,175852,1,42140.6,42217.9,1.867149758454111,2,0,77.30000000000291,41.400000000001455,2024
175945,175946,175950,1,42312.5,42218.3,-1.0560538116591947,1,0,-94.19999999999709,89.19999999999709,2024
176448,176449,176451,1,43231.9,43194.6,-1.273037542662089,1,0,-37.30000000000291,29.300000000002907,2024
176544,176545,176545,1,42795.6,42766.1,-1.3111111111111111,1,0,-29.5,22.5,2024
176888,176889,176889,-1,42884.7,42926.2,-1.2769230769230768,1,0,-41.5,32.5,2024
177654,177655,177731,-1,42075.4,41892.9,1.9623655913978495,2,0,182.5,93.0,2024
177745,177746,177746,-1,41844.4,41888.4,-1.1282051282051282,1,0,-44.0,39.0,2024
177791,177792,177798,1,41905.3,41855.3,-1.1904761904761905,1,0,-50.0,42.0,2024
177804,177805,177815,-1,41887.8,41930.3,-1.1643835616438356,1,1,-42.5,36.5,2024
178093,178094,178109,1,43972.4,44116.9,1.9527027027027026,2,0,144.5,74.0,2024
178368,178369,178372,-1,43979.4,44086.4,-1.0490196078431373,1,0,-107.0,102.0,2024
178557,178558,178559,1,43581.4,43471.4,-1.0476190476190477,1,0,-110.0,105.0,2024
178843,178844,178847,-1,43185.8,43281.8,-1.054945054945055,1,0,-96.0,91.0,2024
179007,179008,179010,-1,43934.3,43989.3,-1.1458333333333333,1,0,-55.0,48.0,2024
179380,179381,179454,1,44898.4,44845.4,-1.127659574468085,1,0,-53.0,47.0,2024
179529,179530,179531,-1,44971.8,45022.3,-1.160919540229885,1,0,-50.5,43.5,2024
179715,179716,179716,1,45006.3,45075.8,1.904109589041096,2,0,69.5,36.5,2024
179932,179933,179935,1,44745.3,44701.3,-1.2571428571428571,1,0,-44.0,35.0,2024
180246,180247,180259,1,44149.8,44195.3,1.7843137254901962,2,0,45.5,25.5,2024
180611,180612,180618,-1,43655.8,43702.8,-1.205128205128205,1,0,-47.0,39.0,2024
180624,180625,180631,1,43737.8,43779.3,1.7659574468085106,2,0,41.5,23.5,2024
180637,180638,180654,1,43751.4,43639.4,-1.0467289719626167,1,0,-112.0,107.00000000000001,2024
181006,181007,181089,1,43135.4,43379.9,1.971774193548387,2,0,244.5,124.0,2024
181130,181131,181139,1,43365.3,43334.3,-1.4090909090909092,1,0,-31.0,22.0,2024
181167,181168,181172,-1,43252.3,43191.8,1.8333333333333333,2,0,60.5,33.0,2024
181358,181359,181361,1,42804.4,42686.4,-1.0442477876106195,1,0,-118.0,112.99999999999999,2024
181508,181509,181511,1,42515.3,42475.3,-1.2903225806451613,1,0,-40.0,31.0,2025
181604,181605,181611,1,42799.3,42848.8,1.7678571428571428,2,0,49.5,28.0,2025
181698,181699,181699,1,42751.3,42713.3,-1.6521739130434783,1,0,-38.0,23.0,2025
181744,181745,181747,-1,42652.4,42565.9,1.9222222222222223,2,0,86.5,45.0,2025
181790,181791,181801,1,42641.3,42700.8,1.803030303030303,2,0,59.5,33.0,2025
182126,182127,182146,1,42419.3,42366.3,-1.1777777777777778,1,0,-53.0,45.0,2025
182176,182177,182180,-1,42378.8,42556.4,-1.028968713789108,1,0,-177.59999999999854,172.59999999999854,2025
182377,182378,182405,1,43211.3,43265.8,1.7580645161290323,2,0,54.5,31.0,2025
182491,182492,182505,1,43552.3,43522.3,-1.3636363636363635,1,0,-30.0,22.0,2025
182679,182680,182680,-1,44099.8,44155.3,-1.1443298969072164,1,0,-55.5,48.5,2025
182755,182756,182760,1,44166.3,44142.3,-1.6,1,0,-24.0,15.0,2025
183156,183157,183165,-1,44908.4,44751.9,1.95625,2,0,156.5,80.0,2025
183176,183177,183177,-1,44724.4,44832.4,-1.0693069306930694,1,0,-108.0,101.0,2025
183241,183242,183242,1,44733.3,44678.3,-1.1458333333333333,1,0,-55.0,48.0,2025
183284,183285,183293,1,45001.3,44961.3,-1.2903225806451613,1,0,-40.0,31.0,2025
183436,183437,183445,-1,44403.4,44559.4,-1.033112582781457,1,0,-156.0,151.0,2025
183477,183478,183479,1,44528.3,44491.3,-1.3214285714285714,1,0,-37.0,28.0,2025
183559,183560,183592,-1,44537.3,44445.8,1.8673469387755102,2,0,91.5,49.0,2025
183678,183679,183686,1,45009.3,45080.8,1.8333333333333333,2,0,71.5,39.0,2025
183983,183984,183999,1,44498.4,44662.9,1.9583333333333333,2,0,164.5,84.0,2025
184209,184210,184229,-1,44762.3,44729.8,1.625,2,0,32.5,20.0,2025
184381,184382,184390,-1,44596.3,44619.3,-1.6428571428571428,1,0,-23.0,14.0,2025
184406,184407,184422,1,44603.8,44562.8,-1.2058823529411764,1,0,-41.0,34.0,2025
184606,184607,184607,1,44524.8,44493.3,-1.1886792452830188,1,0,-31.5,26.5,2025
184765,184766,184768,-1,43572.3,43667.3,-1.1046511627906976,1,0,-95.0,86.0,2025
185008,185009,185012,1,43446.3,43392.3,-1.2,1,0,-54.0,45.0,2025
185252,185253,185265,-1,43901.4,43594.100000000006,1.9623243933588665,2,0,307.29999999999563,156.59999999999854,2025
