sig,exit,pts,R,why,mae,blk,day,atr0,ts,bars
166008,166009,16.262374631977,0.5585188010965763,1,0.0,1,19730,19.41131268401114,2024-01-08 09:30:00,1
166012,166072,116.87797223835165,3.895248036076069,1,0.5424047027259141,1,19730,20.003513880824265,2024-01-08 10:30:00,60
166109,166115,-1.2168196510500275,-0.046485433069716725,1,1.0629818264758109,1,19731,17.45090982552315,2024-01-09 11:45:00,6
166170,166175,-18.45198678621804,-0.7776546235119589,1,0.22442086687886054,1,19732,15.818493393109991,2024-01-10 04:00:00,5
166205,166206,-16.309161707660532,-0.6109302172122153,1,0.0,1,19732,17.797080853829947,2024-01-10 12:45:00,1
166210,166215,-5.714242613765091,-0.20648093597574016,1,0.33876034071593275,1,19732,18.44962130688413,2024-01-10 14:00:00,5
166234,166263,18.294316211409896,0.6911858597395379,1,0.2578584210641038,1,19732,17.645341894295317,2024-01-10 21:00:00,29
166716,166724,16.030718582704285,0.547297009903182,1,0.361035960419761,1,19740,19.52714070865002,2024-01-18 06:30:00,8
166732,166734,-33.21500027364149,-1.0042328062749035,1,1.0226757306158807,1,19740,22.05000013682024,2024-01-18 10:30:00,2
166735,166738,-30.81090983381713,-0.9129988317489071,1,0.9178612045522905,1,19740,22.49795491690965,2024-01-18 11:15:00,3
166760,166818,77.34069631846447,2.1374736612498886,1,0.3129903190162184,1,19740,24.12215184076684,2024-01-18 18:30:00,58
166831,166840,100.98377978822478,2.9986944471123977,1,0.1447622129051813,1,19741,22.450610105889567,2024-01-19 12:15:00,9
166846,166857,64.78125007531722,1.8376193439635236,1,0.27870116790658744,1,19741,23.501874962341898,2024-01-19 16:00:00,11
166858,166877,-36.07508247210703,-1.042328705838277,1,1.2243542047075808,1,19743,23.07338831473781,2024-01-21 20:00:00,19
166903,166908,-28.897062005387706,-1.0224869329516535,1,1.4197736841563953,1,19744,18.841031002694194,2024-01-22 07:15:00,5
167041,167096,71.15441981394193,2.5482428497704546,1,0.8568225324608036,1,19745,18.615290093027962,2024-01-23 19:45:00,55
167099,167100,12.604804303700949,0.5019805108285338,1,0.0,1,19746,16.74009784814998,2024-01-24 10:15:00,1
167108,167110,-22.352096122405637,-0.7814647117918581,1,0.17043772759041342,1,19746,19.068548061202865,2024-01-24 12:30:00,2
167392,167394,12.820935516709287,0.4320734209743485,1,0.5383673360706064,1,19751,19.782032241646025,2024-01-29 14:30:00,2
167395,167434,-10.367872243706952,-0.33755458166674157,1,1.1891717804355193,1,19751,20.476436121853364,2024-01-29 15:15:00,39
167674,167678,40.571913621017444,0.942222204724215,1,0.008708815908267723,1,19754,28.706543189489427,2024-02-01 16:00:00,4
167744,167746,-40.9021230916222,-1.0371477401278946,1,0.6827323569583724,1,19755,26.291415394415203,2024-02-02 10:30:00,2
167747,167751,23.73673611465725,0.589934868234535,1,0.08387969477665928,1,19755,26.824131942670046,2024-02-02 11:15:00,4
168015,168016,-28.275091382856626,-1.054643603376074,1,0.0,1,19760,17.873394255237045,2024-02-07 09:15:00,1
168018,168019,19.141501835125528,0.6520112826741773,1,0.0,1,19760,19.57174908243718,2024-02-07 10:00:00,1
168113,168115,-26.93982909365499,-1.0575077459642583,1,1.0745901336319117,1,19761,16.98321939576948,2024-02-08 10:45:00,2
168174,168175,-5.419498149891151,-0.26176884267019557,1,0.0,1,19762,13.802249074944886,2024-02-09 03:00:00,1
168191,168194,-22.057494561442436,-1.0711424250048174,1,1.3075152172391544,1,19762,13.728329707628586,2024-02-09 07:15:00,3
168204,168208,-13.404842729738302,-0.5622274948510337,1,0.7140645580721776,1,19762,15.89492136487089,2024-02-09 10:30:00,4
168212,168222,28.493990547824215,1.165719872925391,1,0.21785149092781012,1,19762,16.2955047260872,2024-02-09 12:30:00,10
168297,168299,-10.901481895205361,-0.5467180370422386,1,1.2449936072950112,1,19765,13.293240947604012,2024-02-12 10:45:00,2
168300,168301,-20.75647001392994,-1.004858975861133,1,0.0,1,19765,13.77073500696439,2024-02-12 11:30:00,1
168536,168549,-5.5218755909625905,-0.19119964097211606,1,0.16880102320026727,1,19768,19.253437795481645,2024-02-15 01:30:00,13
168594,168608,-35.681071792587176,-1.0172922498412027,1,1.135438534061837,1,19768,23.383035896293595,2024-02-15 16:00:00,14
168634,168655,8.060128092722298,0.29914755116456393,1,0.02505228139224365,1,19769,17.962435953639357,2024-02-16 03:00:00,21
168954,169012,126.94786539636348,2.8287420788060325,1,0.2322972196458904,1,19774,29.918567301817816,2024-02-21 19:00:00,58
169023,169038,43.29723041167031,1.1125866655458587,1,0.6610420966660492,1,19775,25.943884794165836,2024-02-22 12:15:00,15
169102,169104,18.68928928939582,0.6772270980672233,1,0.03533020493142394,1,19776,18.397855355300305,2024-02-23 09:00:00,2
169472,169474,-14.096651617182797,-0.48340373178154855,1,0.5118095341198488,1,19782,19.44082580859224,2024-02-29 09:30:00,2
169513,169541,-3.2593468880766885,-0.09583985985057422,1,0.28890040102096426,1,19782,22.67217344403744,2024-02-29 20:45:00,28
169566,169568,-31.171871998507267,-1.0197665807015555,1,1.2488691478056635,1,19783,20.378435999254105,2024-03-01 10:00:00,2
169570,169586,110.5180902185422,3.453670640304028,1,0.4101539129418037,1,19783,21.3334548907291,2024-03-01 11:00:00,16
169931,169932,-6.760145424162911,-0.19365128522164504,1,0.0,1,19789,23.272572712080667,2024-03-07 09:15:00,1
169935,169954,69.76302257744842,1.8669946125921406,1,0.7847942218025519,1,19789,24.910988711277618,2024-03-07 10:15:00,19
170020,170023,-21.99588999011743,-0.620289789940203,1,0.6027805315415224,1,19790,23.64044499505935,2024-03-08 08:30:00,3
170025,170028,-4.5053377358125,-0.11874040083410939,1,0.30638261560819163,1,19790,25.295168867906195,2024-03-08 09:45:00,3
170205,170209,-24.73021415993193,-0.5386507150618363,1,0.6779360420365159,1,19794,30.607607079964538,2024-03-12 09:45:00,4
170223,170273,-25.921722927348892,-0.5324917924935412,1,0.7287380700600132,1,19794,32.45336146367403,2024-03-12 14:15:00,50
170568,170569,-14.859019087972992,-0.4635040380703583,1,0.0,1,19800,21.372009543985097,2024-03-18 08:30:00,1
170571,170574,-35.829712051436076,-1.0426309406523524,1,1.2680158627483067,1,19800,22.909808034290748,2024-03-18 09:15:00,3
170742,170747,-24.672215708007425,-0.8358387914108265,1,0.6428300260795095,1,19802,19.678607854003978,2024-03-20 06:00:00,5
170770,170771,-24.945999377119588,-0.7102417831184322,1,0.0,1,19802,23.415499688561564,2024-03-20 13:00:00,1
170773,170774,-3.031615433392144,-0.0793877180716631,1,0.0,1,19802,25.4583077166967,2024-03-20 13:45:00,1
170775,170777,-40.936866826541376,-1.0371150421245423,1,1.3661628986785876,1,19802,26.31457788436001,2024-03-20 14:15:00,2
170778,170824,79.60931068153528,1.937825865745861,1,0.2428084459636275,1,19802,27.387844659232403,2024-03-20 15:00:00,46
170839,170843,-15.016606819539302,-0.4992852908900177,1,1.0797572325429727,1,19803,20.05080340977126,2024-03-21 07:15:00,4
171334,171352,-14.313526996949658,-0.4654972766221369,1,0.9390581276947779,1,19813,20.499263498475173,2024-03-31 18:00:00,18
171668,171669,16.40489131282462,0.6437056637595424,1,0.0,1,19817,16.99005434358759,2024-04-04 08:30:00,1
171670,171672,-12.046852861978405,-0.45982303160681126,1,0.4208193610023098,1,19817,17.46592643098909,2024-04-04 09:00:00,2
171947,171948,-28.8498069433443,-0.9443130370370957,1,0.0,1,19822,20.36740347167383,2024-04-09 09:15:00,1
172150,172205,-21.049509725817042,-0.46059307105355163,1,0.5267950812182564,1,19824,30.46725486290795,2024-04-11 14:00:00,55
172869,172870,-20.710190251058375,-0.5425578893643228,1,0.0,1,19836,25.447595125530366,2024-04-23 09:45:00,1
172871,172874,-21.872481618261954,-0.5538302996669663,1,0.6285906386476302,1,19836,26.32874080913051,2024-04-23 10:15:00,3
172884,172893,-20.219589022617438,-0.4910236559470418,1,0.311449376170608,1,19836,27.45229451130989,2024-04-23 13:30:00,9
172897,172941,-2.697202627514198,-0.06637364292371697,1,1.1055290684987151,1,19836,27.091101313755765,2024-04-23 16:45:00,44
172960,172961,-20.383288343953463,-0.6223673705246396,1,0.0,1,19837,21.83414417197662,2024-04-24 09:30:00,1
173146,173148,-45.859132067303875,-1.0329998567779135,1,1.2687487597371694,1,19839,29.596088044868733,2024-04-26 10:00:00,2
173149,173150,-31.4137838029454,-0.6889125480921995,1,0.0,1,19839,30.3993919014727,2024-04-26 10:45:00,1
173159,173163,-47.09307303143564,-1.032107426473871,1,1.2344374035080348,1,19839,30.418715354289624,2024-04-26 13:15:00,4
173188,173221,-26.737035759411665,-0.6787509375274272,1,0.6111720449496695,1,19841,26.261017879705218,2024-04-28 21:30:00,33
173600,173604,8.864987031545898,0.23122026037085971,1,0.20148664685118192,1,19846,25.560006484227443,2024-05-03 08:30:00,4
173605,173606,-41.15725147979887,-1.036908966999361,1,0.0,1,19846,26.461500986533714,2024-05-03 09:45:00,1
173634,173663,-44.00454396399422,-1.0344385450215072,1,1.4368983375029696,1,19848,28.359695975997177,2024-05-05 18:00:00,29
173691,173696,-4.486707605104893,-0.15672017790491127,1,0.6051602469287586,1,19849,19.085853802553185,2024-05-06 08:15:00,5
173697,173699,-30.549179552857677,-1.050371027222399,1,1.2455224990673897,1,19849,19.389453035239637,2024-05-06 09:45:00,2
173712,173721,27.4963030711771,0.9191009045407651,1,0.508916098117153,1,19849,19.944348464412844,2024-05-06 13:30:00,9
173787,173788,-6.738909899762657,-0.30851672150504356,1,0.0,1,19850,14.561954949882118,2024-05-07 09:15:00,1
173793,173801,-21.303033579810144,-0.8716096570699253,1,1.003435813944228,1,19850,16.294016789904305,2024-05-07 10:45:00,8
174037,174041,-7.097008283439063,-0.3322335144728897,1,0.25630215142687657,1,19853,14.24100414171828,2024-05-10 02:45:00,4
174045,174060,-16.4445690495921,-0.7605417905624619,1,0.8845085389980392,1,19853,14.414784524797296,2024-05-10 04:45:00,15
174064,174065,-4.099158787423075,-0.18047537949665102,1,0.0,1,19853,15.14207939371269,2024-05-10 09:30:00,1
174251,174252,-25.391706152924453,-1.0612286534818896,1,0.0,1,19857,15.951137435282716,2024-05-14 10:15:00,1
174266,174268,-0.3629045531559678,-0.013203285247576515,1,0.12279010368717926,1,19857,18.323952276578513,2024-05-14 14:00:00,2
174271,174315,-19.729511495799525,-0.7030965867531542,1,1.029012499717475,1,19857,18.70725574789934,2024-05-14 15:15:00,44
174336,174337,1.8912083801552944,0.08520743830100287,1,0.0,1,19858,14.79689580992082,2024-05-15 08:30:00,1
174344,174366,106.56427954777624,4.188758498328962,1,0.3272336156784136,1,19858,16.960360226112876,2024-05-15 10:30:00,22
174375,174428,-15.39903173574552,-0.5988806238596883,1,0.6854503047113819,1,19858,17.1420158678717,2024-05-15 19:15:00,53
174437,174439,-18.56710346776512,-0.8640251486203616,1,1.0156322391038126,1,19859,14.326051733881645,2024-05-16 10:45:00,2
174616,174617,20.05381915229751,1.0431991290324965,1,0.0,1,19863,12.815590423850782,2024-05-20 09:30:00,1
174628,174631,-14.079538608810108,-0.6503730546155186,1,0.6824983508997934,1,19863,14.432269304405622,2024-05-20 12:30:00,3
174733,174774,-5.216044067110342,-0.24748992977646803,1,0.5586981025513398,1,19864,14.050522033553591,2024-05-21 15:45:00,41
174806,174809,-19.910880734816455,-1.0794215261966384,1,0.5326392456530658,1,19865,12.297253823210788,2024-05-22 11:00:00,3
174844,174864,38.799163399504465,1.3987034665402516,1,0.05137101589790571,1,19865,18.492918300248316,2024-05-22 21:30:00,20
174882,174891,12.227705629724515,0.5266483340337567,1,0.48776872485652834,1,19866,15.478647185138858,2024-05-23 07:00:00,9
175083,175090,2.730238877171505,0.1265988087101516,1,0.07998675385193034,1,19870,14.377380561415318,2024-05-27 11:15:00,7
175130,175139,-6.407136036213924,-0.3377669658289141,1,0.2886272630173408,1,19871,12.646068018108615,2024-05-28 04:00:00,9
175515,175520,3.6202633673603124,0.10687581026784598,1,1.0207078228965998,1,19877,22.582368316319148,2024-06-03 08:15:00,5
175657,175677,-39.92127214935667,-1.0380952161538046,1,1.4880537504454514,1,19878,25.63751476623824,2024-06-04 22:00:00,20
175685,175705,44.94099357593237,1.3761095886388517,1,0.3697408971329779,1,19879,21.772003212033308,2024-06-05 05:00:00,20
175706,175728,140.27587786747986,4.109824471645005,1,0.010986808283052417,1,19879,22.754561066259324,2024-06-05 10:15:00,22
175730,175791,-6.829003426817362,-0.19163482859211683,1,0.5366838860311284,1,19879,23.757001713408037,2024-06-05 16:15:00,61
175900,175905,-32.18951425952022,-0.984964561863099,1,1.296629485379843,1,19881,21.787257129760754,2024-06-07 12:45:00,5
176075,176076,-29.08468014298327,-1.053041888697309,1,0.0,1,19885,18.413120095322565,2024-06-11 10:45:00,1
176084,176085,-31.228351714096643,-1.0492216069639164,1,0.0,1,19885,19.842234476064384,2024-06-11 13:00:00,1
176086,176089,28.749660823399754,0.9503547479800378,1,0.24544233920177339,1,19885,20.16766958829963,2024-06-11 13:30:00,3
176095,176158,162.52195879163278,5.091176262397638,1,0.7353797828205905,1,19885,21.28152060418545,2024-06-11 15:45:00,63
176162,176165,24.716069977468724,0.9086223373417325,1,0.11304441563209161,1,19886,18.134465011266848,2024-06-12 09:30:00,3
176184,176185,-11.154222089331451,-0.33466598693406485,1,0.0,1,19886,22.21961104466632,2024-06-12 15:00:00,1
176190,176237,25.26428463171047,0.6450641781658907,1,0.35426554135705884,1,19886,26.1103576841448,2024-06-12 16:30:00,47
176371,176408,-3.530617101456155,-0.09845087764150182,1,0.41199928379462036,1,19888,23.907808550727292,2024-06-14 15:45:00,37
176416,176418,-27.21820725511483,-0.9860809889543457,1,0.6983087050496734,1,19891,18.40160362755964,2024-06-17 04:00:00,2
176449,176453,41.3316331804746,1.37245886474055,1,0.6350650523184,1,19891,20.076683409761277,2024-06-17 12:15:00,4
176454,176455,-0.21309649981762058,-0.006765274860128985,1,0.0,1,19891,20.999048249909315,2024-06-17 13:30:00,1
176648,176658,9.235234077947243,0.5460653329984154,1,0.32372841586188056,1,19893,11.274882961027233,2024-06-19 21:15:00,10
176661,176663,6.053475850720279,0.36970854985219276,1,0.5817275932342776,1,19894,10.915762074640366,2024-06-20 00:30:00,2
176672,176673,-0.18146560447334203,-0.010627654880705745,1,0.0,1,19894,11.383232802236144,2024-06-20 03:15:00,1
177032,177039,-9.750338430803676,-0.3321921251315877,1,1.0757540802781098,1,19900,19.567669215400336,2024-06-26 01:30:00,7
177040,177047,-19.095823579384014,-0.6548497629907384,1,0.794736251841756,1,19900,19.440411789692785,2024-06-26 03:30:00,7
177156,177157,-24.133022815239965,-0.7768928009236614,1,0.0,1,19901,20.70901140762088,2024-06-27 09:30:00,1
177158,177159,-34.70121254569298,-1.044078427949174,1,0.0,1,19901,22.157475030462784,2024-06-27 10:00:00,1
177200,177226,-27.598048939045693,-0.8216814052897604,1,0.9311558946503034,1,19901,22.391524469522285,2024-06-27 21:30:00,26
177243,177244,-13.173013684339676,-0.49674787737199844,1,0.0,1,19902,17.679006842170267,2024-06-28 08:15:00,1
177250,177251,-32.86559172595284,-1.0466551717491936,1,0.0,1,19902,20.933727817301488,2024-06-28 10:00:00,1
177437,177441,-9.512568129848514,-0.24581437910431708,1,1.0717559374277095,1,19906,25.798784064924135,2024-07-02 10:45:00,4
177446,177518,51.63674489474957,1.278574265005116,1,0.47726708970928283,1,19906,26.924127552623602,2024-07-02 13:00:00,72
177525,177526,4.787298549999978,0.17022549347043683,1,0.0,1,19907,18.74885072499982,2024-07-03 09:45:00,1
177528,177530,-1.5727363773547405,-0.052479995780274735,1,0.4279521702257633,1,19907,19.978868188678135,2024-07-03 10:30:00,2
177531,177536,34.452412527822304,1.1249972847886625,1,0.9281802194344111,1,19907,20.416293736089266,2024-07-03 11:15:00,5
177647,177652,3.467939617403463,0.21390140046950115,1,0.19891696298654224,1,19909,10.808530191298535,2024-07-05 02:00:00,5
177678,177679,-1.172132457948319,-0.05287533489548962,1,0.0,1,19909,14.778566228974741,2024-07-05 09:45:00,1
177683,177689,18.963550546319457,0.747594632110212,1,1.2447721987094114,1,19909,16.910724726840833,2024-07-05 11:00:00,6
177693,177696,-28.2705082418432,-1.0546529462073357,1,1.3625930786488438,1,19909,17.870338827894358,2024-07-05 13:30:00,3
177763,177769,-16.182546113017306,-0.8183062640036582,1,0.5726736927006726,1,19912,13.1837730565101,2024-07-08 08:00:00,6
177776,177777,-24.41329504934023,-1.0638391652560197,1,0.0,1,19912,15.298863366227618,2024-07-08 11:15:00,1
177799,177814,22.419503307708656,0.8573711523677614,1,0.15774907922696854,1,19912,17.432748346146063,2024-07-08 18:00:00,15
177955,177956,-22.27692700752581,-1.0703923283736192,1,0.0,1,19914,13.874618005016242,2024-07-10 10:00:00,1
177964,177965,-8.814180219272966,-0.3742849402529994,1,0.0,1,19914,15.699590109636766,2024-07-10 12:15:00,1
177966,177974,12.83845566429969,0.5341587132270902,1,0.39629857955850956,1,19914,16.02327216785048,2024-07-10 12:45:00,8
178040,178041,-21.036241658817598,-1.0748547294821933,1,0.0,1,19915,13.04749443921085,2024-07-11 08:30:00,1
178234,178235,-26.666059563914896,-0.7637795233512306,1,0.0,1,19919,23.27552978195627,2024-07-15 11:00:00,1
178786,178790,-33.46534290506301,-0.7065750580931821,1,0.8313494050051975,1,19927,31.57517145253251,2024-07-23 11:00:00,4
179144,179146,-50.40032575903737,-1.0299374731296311,1,1.031463451342845,1,19933,32.623550506024316,2024-07-29 08:30:00,2
179328,179332,7.641737696642085,0.14609273009347643,1,0.1276108932399788,1,19935,34.871631151678216,2024-07-31 08:30:00,4
179334,179337,-5.880332802902412,-0.10760183801549783,1,0.2758513442101233,1,19935,36.432666401451065,2024-07-31 10:00:00,3
179352,179355,-45.371679549352706,-0.7566043646813669,1,0.4364863598226251,1,19935,39.97833977467676,2024-07-31 14:30:00,3
179366,179374,-29.42803848684329,-0.44836044237023126,1,0.38737084880326456,1,19935,43.75651924342192,2024-07-31 19:00:00,8
179719,179722,-118.53449507305763,-1.0125139345572827,1,0.9013876751936838,1,19941,78.04633004870615,2024-08-06 14:15:00,3
179792,179795,-88.63116785949737,-0.9567564516230364,1,0.925384927178221,1,19942,61.758083929749624,2024-08-07 09:30:00,3
179918,179924,-91.55232654839332,-1.0162619988419144,1,1.3162228755484708,1,19943,60.058217698928146,2024-08-08 19:00:00,6
179956,179962,-77.45283258015101,-1.0192794023760814,1,1.232763151932084,1,19944,50.65855505343464,2024-08-09 04:30:00,6
179991,179994,-79.32499081097544,-1.0188158254931652,1,1.2917417399157964,1,19944,51.9066605406511,2024-08-09 13:15:00,3
180045,180068,-61.65804699609711,-1.0243383592143924,1,1.2198252732538404,1,19947,40.12869799739819,2024-08-12 03:45:00,23
180071,180075,-12.208462942882615,-0.20924573832716295,1,0.1658237017867807,1,19947,38.89673147144105,2024-08-12 10:15:00,4
180134,180139,-38.512316351374324,-0.7888152386804145,1,1.0031135484529772,1,19948,32.548658175688416,2024-08-13 03:00:00,5
180160,180177,157.28088058378503,3.2161747241729084,1,0.2070421335472093,1,19948,32.60205970810709,2024-08-13 09:30:00,17
180185,180207,-13.891426908608846,-0.27737187211530984,1,0.588531040359345,1,19948,33.38821345430407,2024-08-13 15:45:00,22
180261,180263,-48.850436179327374,-1.030916672254637,1,1.270960127328645,1,19949,31.59029078621871,2024-08-14 11:45:00,2
180300,180315,-47.50780034173644,-1.031818221071002,1,1.2526388397736548,1,19949,30.6952002278234,2024-08-14 22:30:00,15
180340,180341,17.684407210385107,0.41806669837321,1,0.0,1,19950,28.20029639480821,2024-08-15 08:30:00,1
180344,180345,25.18254782218006,0.5710090172436278,1,0.0,1,19950,29.401226088910864,2024-08-15 09:30:00,1
180348,180384,73.87091999695272,1.5730417182707923,1,1.0460905917137677,1,19950,31.3070400015232,2024-08-15 10:30:00,36
180404,180413,-24.731441714666143,-0.6351601637259184,1,0.40642230675138197,1,19951,25.95822085733339,2024-08-16 01:30:00,9
180541,180553,110.37408360366331,2.641590810639691,1,0.6515778656690927,1,19954,27.85545819816935,2024-08-19 12:45:00,12
180572,180599,-1.7224789551981667,-0.04620307960097621,1,0.47276587937965214,1,19954,24.85373947759928,2024-08-19 21:30:00,27
180716,180717,-33.90393127107731,-0.9765885807568354,1,0.0,1,19956,23.144465635537458,2024-08-21 10:30:00,1
180803,180804,-14.165383297069493,-0.44702973690506126,1,0.0,1,19957,21.12519164853365,2024-08-22 09:15:00,1
181448,181450,-38.6162230475164,-1.039433425869304,1,0.9185431111205294,1,19968,24.76748203167874,2024-09-02 09:30:00,2
181452,181464,-25.905354877930076,-0.6895633551559154,1,1.2277812794475027,1,19968,25.04517743896323,2024-09-02 10:30:00,12
181967,181972,9.053052203195112,0.19617022868815664,1,0.46317402618416975,1,19976,30.765973898402148,2024-09-10 08:15:00,5
181990,182014,-31.567549146507954,-0.5638128370683697,1,0.7782721509747409,1,19976,37.326274573252846,2024-09-10 14:00:00,24
182062,182064,-34.23696825983265,-0.726645348396297,1,0.1798733836746075,1,19977,31.410984129918386,2024-09-11 09:00:00,2
182078,182083,72.36948322041295,1.208945931658251,1,0.7304344111558164,1,19977,39.90775838979406,2024-09-11 13:00:00,5
182084,182089,52.29431464996392,0.8473103920575091,1,1.408421858525126,1,19977,41.145342675017076,2024-09-11 14:30:00,5
182111,182134,-27.27679947459168,-0.49778497419529827,1,0.6966704949238844,1,19977,36.53089973729641,2024-09-11 22:15:00,23
182162,182163,-55.90287511819756,-1.0269114104255437,1,0.0,1,19978,36.29191674546484,2024-09-12 11:00:00,1
182170,182177,13.299888315014105,0.23554702946074635,1,0.1926011621085481,1,19978,37.64255584249264,2024-09-12 13:00:00,7
182248,182250,-37.40114459005403,-0.8955224527367753,1,1.463559752609601,1,19979,27.84307229502635,2024-09-13 09:30:00,2
182263,182266,-48.17633299747453,-1.0313628386515965,1,0.8750553105005715,1,19979,31.140888664982512,2024-09-13 13:15:00,3
182587,182617,91.92027235582296,1.7006983464400183,1,0.883927575700121,1,19985,36.032363822087085,2024-09-19 02:15:00,30
182619,182621,-42.03127610278156,-0.8120070313112421,1,0.7780773323677095,1,19985,34.508138051390006,2024-09-19 10:15:00,2
182627,182635,-30.380690837602597,-0.5566852635794461,1,0.5868150155448334,1,19985,36.38284541880026,2024-09-19 12:15:00,8
182871,182875,-36.78040815256085,-1.0414833093156062,1,1.1107049883310467,1,19990,23.543605435040853,2024-09-24 04:15:00,4
182901,182906,-32.12701626108159,-0.7675053608717919,1,0.9908260569071462,1,19990,27.906008130539742,2024-09-24 11:45:00,5
182985,182987,-7.19672882200015,-0.21867047372398132,1,0.3851261209091094,1,19991,21.940864410998874,2024-09-25 09:45:00,2
183021,183058,173.52971360449024,4.885894882785457,1,0.0443456298092415,1,19991,23.677643197754144,2024-09-25 19:45:00,37
183073,183076,-24.75377917488353,-0.7795463058467669,1,0.7628939858321343,1,19992,21.16938958744319,2024-09-26 08:45:00,3
183624,183628,12.438419295547792,0.2694635326756775,1,0.008123928157780343,1,20000,30.773290352226123,2024-10-04 08:30:00,4
183658,183688,-57.71768652899104,-1.026043200607792,1,1.494595284025619,1,20002,37.50179101932622,2024-10-06 18:00:00,30
183833,183857,-8.443195230036363,-0.1811994312464084,1,0.597152385686266,1,20004,31.06409761501838,2024-10-08 14:45:00,24
183907,183914,54.310634964160414,1.4877272646267667,1,1.1689931642273215,1,20005,24.337182517919636,2024-10-09 10:15:00,7
183923,183926,-41.68190474093703,-1.0364274677386565,1,1.1245271184174688,1,20005,26.81126982729193,2024-10-09 14:15:00,3
184006,184008,-30.82451091179959,-0.84031402310518,1,1.1919971987685538,1,20006,24.454755455898866,2024-10-10 12:00:00,2
184166,184180,64.29448939336012,2.2505864188352738,1,0.27565920836379054,1,20010,19.045255303321905,2024-10-14 06:00:00,14
184181,184182,-30.88355103844864,-1.0497985097255011,1,0.0,1,20010,19.612367358966818,2024-10-14 09:45:00,1
184437,184456,52.851440694143236,1.5143605742472732,1,1.0680463893450516,1,20013,23.266779652929763,2024-10-17 04:45:00,19
184642,184643,-18.331348558422032,-0.5668800558279825,1,0.0,1,20017,21.55817427921014,2024-10-21 10:00:00,1
184749,184750,-28.631541571554262,-0.7041280696905116,1,0.0,1,20018,27.10827078577605,2024-10-22 13:45:00,1
185001,185008,100.9055098882674,3.2125672851334417,1,0.040592662314215044,1,20021,20.93974505586655,2024-10-25 07:45:00,7
185009,185010,-4.314208865634864,-0.12783065819421902,1,0.0,1,20021,22.49960443281709,2024-10-25 09:45:00,1
185011,185012,-36.48346826528345,-1.0418350679676052,1,0.0,1,20021,23.345645510189247,2024-10-25 10:15:00,1
185206,185217,9.15077404363561,0.22664080037243,1,0.9529253757930226,1,20025,26.917112978182512,2024-10-29 12:00:00,11
185218,185219,-43.09564668068546,-1.0351904214036478,1,0.0,1,20025,27.753764453790506,2024-10-29 15:00:00,1
185235,185244,-39.749015728047965,-1.016585561217003,1,1.467372097308783,1,20025,26.067007864025747,2024-10-29 20:15:00,9
185654,185657,-30.048846422665374,-0.7685051327065946,1,1.0799126453007861,1,20032,26.066923211331492,2024-11-05 09:45:00,3
185662,185669,-26.38047739593807,-0.625143009340047,1,0.7660114513329934,1,20032,28.13273869796875,2024-11-05 11:45:00,7
185679,185688,-45.84185536145,-1.0330127042141541,1,1.3638866365591578,1,20032,29.58457024096547,2024-11-05 16:00:00,9
185690,185697,37.5320059696825,0.8605347920719979,1,0.6895603686216544,1,20032,29.076497015158708,2024-11-05 19:30:00,7
185698,185700,15.457991804694903,0.3388405307296344,1,0.03452413758807699,1,20032,30.41350409765285,2024-11-05 21:30:00,2
185714,185724,19.40645361457442,0.39396839470614015,1,0.37911923101767314,1,20033,32.83927319271323,2024-11-06 01:30:00,10
185746,185747,-54.328530960145,-1.0277128669498943,1,0.0,1,20033,35.24235397342993,2024-11-06 09:30:00,1
185760,185838,166.29782108053783,2.8951376880006645,1,0.4791924773544366,1,20033,38.29358945973088,2024-11-06 13:00:00,78
185839,185912,96.28525013419144,2.260227092822808,1,0.7517638739761824,1,20034,28.399874932903415,2024-11-07 09:45:00,73
185960,185968,-36.169589953220424,-1.02927205180493,1,1.116219351235856,1,20037,23.427294976608938,2024-11-10 18:00:00,8
185997,185999,-29.14089401157238,-1.0529341527102185,1,0.745233378599302,1,20038,18.450596007714672,2024-11-11 03:15:00,2
186014,186017,-24.523994607235945,-0.9234563093082653,1,0.2457002831203356,1,20038,17.70449730361809,2024-11-11 07:30:00,3
186223,186225,-40.81937478173481,-1.0372258486667547,1,1.42360284747822,1,20040,26.236249854490126,2024-11-13 13:45:00,2
186589,186594,-1.3551435513143952,-0.02817047122717491,1,0.21047661031814416,1,20046,32.07007177565761,2024-11-19 13:15:00,5
186608,186623,-32.461774082294,-0.7125047559632197,1,0.8872899148024164,1,20046,30.373387041147662,2024-11-19 19:00:00,15
186754,186758,-26.411010637144354,-0.5009484966550387,1,0.684249355888486,1,20048,35.1480053185739,2024-11-21 08:30:00,4
186880,186942,59.204371148254864,1.0513918535083242,1,0.4115575544927443,1,20051,37.54031442587238,2024-11-24 18:00:00,62
187296,187297,-25.882207741527818,-0.9702648173234715,1,0.0,1,20056,17.783603870762693,2024-11-29 10:00:00,1
187300,187309,-14.809927262605779,-0.5280547691617472,1,1.302315676616024,1,20056,18.697463631301705,2024-11-29 11:00:00,9
187365,187371,82.00732406675903,3.346110016485297,1,1.1230908855015687,1,20059,16.33883796662057,2024-12-02 08:00:00,6
187372,187373,6.163247902848671,0.22500738323301514,1,0.0,1,20059,18.260876048575643,2024-12-02 09:45:00,1
187379,187385,-11.201969916764792,-0.36799889027561633,1,0.63813583652854,1,20059,20.293484958383015,2024-12-02 11:30:00,6
