stop,tgt,be,arm,tr,n_r,pts_r,pf_r,sh_r,dd_r,n_l,pts_l,pf_l,sh_l,dd_l
2.0,1.5,0.0,0.0,1.0,291,-4.390020041098233,0.8113613499438587,-1.1029749741453354,1643.7981397108022,144,5.469667785720404,1.2069633178410977,0.874163986205993,501.9219584900903
2.0,1.5,0.0,1.0,0.75,299,-2.56767375970564,0.8714098801670757,-0.7175314596792538,1292.5603222372085,150,7.488863628167528,1.3505739567320416,1.319097528559411,478.7348941452617
2.0,1.5,0.0,1.0,1.0,299,-2.7173738809193577,0.8641550035060329,-0.7383024244801003,1242.7886565870735,149,6.632280386353408,1.3082145516364805,1.0903980520434544,544.5611725865103
2.0,1.5,0.0,1.0,1.5,297,-3.4375652096436657,0.8401547179925938,-0.9119854088172361,1468.193944392497,145,7.320195979067984,1.3084892985051872,1.1725969368832725,500.1912971582698
2.0,1.5,0.0,1.5,0.75,291,-4.390020041098233,0.8113613499438587,-1.1029749741453354,1643.7981397108022,144,5.469667785720404,1.2069633178410977,0.874163986205993,501.9219584900903
2.0,1.5,0.0,1.5,1.0,291,-4.390020041098233,0.8113613499438587,-1.1029749741453354,1643.7981397108022,144,5.469667785720404,1.2069633178410977,0.874163986205993,501.9219584900903
2.0,1.5,0.0,1.5,1.5,291,-4.390020041098233,0.8113613499438587,-1.1029749741453354,1643.7981397108022,144,5.469667785720404,1.2069633178410977,0.874163986205993,501.9219584900903
2.0,1.5,1.0,0.0,1.0,298,-2.688259940616521,0.865251941997911,-0.7371371290806863,1302.697601643949,149,7.352397844571463,1.341891053561682,1.208396512729547,506.886108730728
2.0,1.5,1.0,1.0,0.75,299,-2.56767375970564,0.8714098801670757,-0.7175314596792538,1292.5603222372085,150,7.488863628167528,1.3505739567320416,1.319097528559411,478.7348941452617
2.0,1.5,1.0,1.0,1.0,299,-2.827988105229948,0.8583732345423458,-0.7780785754019853,1279.9082225007564,149,7.591400486233939,1.3530048244279227,1.2455326443117616,504.64785613504614
2.0,1.5,1.0,1.0,1.5,298,-2.688259940616521,0.865251941997911,-0.7371371290806863,1302.697601643949,149,7.352397844571463,1.341891053561682,1.208396512729547,506.886108730728
2.0,1.5,1.0,1.5,0.75,298,-2.688259940616521,0.865251941997911,-0.7371371290806863,1302.697601643949,149,7.352397844571463,1.341891053561682,1.208396512729547,506.886108730728
2.0,1.5,1.0,1.5,1.0,298,-2.688259940616521,0.865251941997911,-0.7371371290806863,1302.697601643949,149,7.352397844571463,1.341891053561682,1.208396512729547,506.886108730728
2.0,1.5,1.0,1.5,1.5,298,-2.688259940616521,0.865251941997911,-0.7371371290806863,1302.697601643949,149,7.352397844571463,1.341891053561682,1.208396512729547,506.886108730728
2.0,1.5,1.5,0.0,1.0,291,-4.390020041098233,0.8113613499438587,-1.1029749741453354,1643.7981397108022,144,5.469667785720404,1.2069633178410977,0.874163986205993,501.9219584900903
2.0,1.5,1.5,1.0,0.75,299,-2.56767375970564,0.8714098801670757,-0.7175314596792538,1292.5603222372085,150,7.488863628167528,1.3505739567320416,1.319097528559411,478.7348941452617
2.0,1.5,1.5,1.0,1.0,299,-2.7173738809193577,0.8641550035060329,-0.7383024244801003,1242.7886565870735,149,6.632280386353408,1.3082145516364805,1.0903980520434544,544.5611725865103
2.0,1.5,1.5,1.0,1.5,297,-3.4375652096436657,0.8401547179925938,-0.9119854088172361,1468.193944392497,145,7.320195979067984,1.3084892985051872,1.1725969368832725,500.1912971582698
