tf,stop_atr,tp_r,block,n,n_signals,p_lower,p_upper,ambiguous,p_star,reach_t,reach_s,win,pf,pts,pf_theory_up,pf_theory_lo,hit_tp,hit_sl,flat,t_tp,t_sl
5,0.75,3.0,research,7821,23832,0.09269050016784156,0.5962990936555891,0.5036085934877476,0.2830653451474009,0.5962990936555891,0.8214165827458879,0.270042194092827,0.8823616527298885,-1.1278031878160018,3.8583439026422925,0.26685557323752135,0.22976601457614115,0.7093722030430891,0.060861782380769724,16.0,4.0
5,0.75,3.0,locked,4203,12876,0.08814849332090711,0.5684995340167754,0.4803510406958683,0.27415840423637095,0.5684995340167754,0.8202858030444238,0.25933856768974545,0.8507238081953497,-2.0577494570771475,3.4414808227779194,0.25251505928837165,0.2160361646443017,0.7225791101594099,0.06138472519628837,16.0,4.0
5,0.75,4.0,research,6581,23832,0.07712319570325613,0.5174555219872441,0.440332326283988,0.2264522761179207,0.5174555219872441,0.8214165827458879,0.22762498100592615,0.8810410079535167,-1.2014659892824096,3.769490755079874,0.2937570465658921,0.17413766904725725,0.7529250873727397,0.07293724358000304,24.0,5.0
5,0.75,4.0,locked,3507,12876,0.07416899658278969,0.4820596458527493,0.4078906492699596,0.21932672338909678,0.4820596458527493,0.8202858030444238,0.22212717422298262,0.8700876521983446,-1.8616757226167995,3.271659024632234,0.28160326796279034,0.1656686626746507,0.7604790419161677,0.07385229540918163,24.0,4.0
5,0.75,5.0,research,5836,23832,0.06633937562940584,0.45073850285330647,0.3843991272239006,0.18871023009826726,0.45073850285330647,0.8214165827458879,0.20356408498971898,0.8930952088098084,-1.1118930233133693,3.625700355709619,0.3139270535694368,0.13879369431117203,0.7782727895819054,0.08293351610692255,33.0,5.0
5,0.75,5.0,locked,3125,12876,0.06593662628145387,0.4181422802112457,0.35220565392979186,0.18277226949091396,0.4181422802112457,0.8202858030444238,0.19584,0.8690254709055185,-1.9542694031707952,3.175072819698678,0.311886650974509,0.12928,0.78688,0.08384,32.0,5.0
5,1.0,0.5,research,15967,23832,0.1846676737160121,0.8697129909365559,0.6850453172205437,0.7327973569614685,0.8697129909365559,0.7780715005035247,0.6512181374084048,0.7680354856549328,-1.3484144916092649,2.591405121686207,0.08792587252104495,0.6421369073714536,0.3289284148556398,0.02893467777290662,2.0,4.0
5,1.0,0.5,locked,8482,12876,0.18911152531842187,0.8650201926063995,0.6759086672879776,0.7149834751394086,0.8650201926063995,0.773842808325567,0.6447771751945296,0.801932115576201,-1.6789137724761551,2.487814022197154,0.0905351738069145,0.6345201603395426,0.3365951426550342,0.02888469700542325,2.0,3.0
5,1.0,1.0,research,10877,23832,0.16129573682443774,0.7752181940248406,0.6139224572004028,0.5495980177211013,0.7752181940248406,0.7780715005035247,0.4920474395513469,0.8451037538786846,-1.3280804499700256,2.934683980088864,0.16364870722340236,0.47283258251356075,0.48395697343017374,0.043210444056265514,5.0,5.0
5,1.0,1.0,locked,5756,12876,0.16208449829139485,0.7604069586828207,0.5983224603914259,0.5362376063545564,0.7604069586828207,0.773842808325567,0.48436414176511466,0.8347807763382156,-2.0715350524137013,2.700663176237741,0.16460377710795912,0.46108408617095203,0.495135510771369,0.04378040305767894,5.0,5.0
5,1.0,1.5,research,8392,23832,0.1401057401812689,0.6957452165156093,0.5556394763343404,0.4396784141768811,0.6957452165156093,0.7780715005035247,0.40014299332697806,0.8623948958829011,-1.3910814359529802,3.004003447712899,0.21404174926221894,0.3677311725452812,0.5747140133460439,0.057554814108674926,10.0,6.0
5,1.0,1.5,locked,4464,12876,0.13847468157812987,0.6730351040695868,0.5345604224914569,0.42899008508364517,0.6730351040695868,0.773842808325567,0.39471326164874554,0.8602097483983642,-2.055841548376493,2.7041090488986224,0.2111494442973166,0.362679211469534,0.5797491039426523,0.05757168458781362,9.0,6.0
5,1.0,2.0,research,6937,23832,0.1231537428667338,0.6265944947969118,0.503440751930178,0.36639867848073426,0.6265944947969118,0.7780715005035247,0.3446734899812599,0.8840347268100944,-1.2757754135973458,2.9809094334747552,0.2494980099585859,0.30142712988323483,0.6286579212916246,0.06991494882514054,14.0,6.0
5,1.0,2.0,locked,3762,12876,0.1203013358185772,0.6018173345759553,0.4815159987573781,0.3574917375697043,0.6018173345759553,0.773842808325567,0.3349282296650718,0.8723759519303589,-2.0456924766461446,2.684882390975945,0.2429290435811127,0.2913343965975545,0.6395534290271132,0.06911217437533226,14.0,6.0
5,1.0,3.0,research,5437,23832,0.09793554884189325,0.5174555219872441,0.41951997314535083,0.27479900886055064,0.5174555219872441,0.7780715005035247,0.2764392128011771,0.8861510961974793,-1.381291180804364,2.8973534705374937,0.2933381838727903,0.21169762736803385,0.6987309177855435,0.08957145484642266,26.0,7.0
5,1.0,3.0,locked,2869,12876,0.09467225846536191,0.4820596458527493,0.38738738738738737,0.2681188031772782,0.4820596458527493,0.773842808325567,0.2701289647960962,0.8704494568566304,-2.2558408891782435,2.5147037744181064,0.2825418046909725,0.20355524573021958,0.7051237364935518,0.09132101777622866,24.0,6.0
5,1.0,4.0,research,4658,23832,0.08068982880161128,0.4292547834843907,0.3485649546827794,0.21983920708844054,0.4292547834843907,0.7780715005035247,0.23915843709746673,0.8898013823952338,-1.3979605253995635,2.728111346875357,0.31838013136270954,0.1580077286389008,0.7367969085444397,0.1051953628166595,37.0,8.0
5,1.0,4.0,locked,2477,12876,0.08131407269338303,0.398726312519416,0.31741223982603295,0.21449504254182258,0.398726312519416,0.773842808325567,0.23415421881308035,0.8766954545303287,-2.2393504344507575,2.4054255855112783,0.32106123993518865,0.15139281388776746,0.7424303593056116,0.10617682680662091,38.0,7.0
5,1.0,5.0,research,4133,23832,0.06936052366565962,0.35876132930513593,0.28940080563947634,0.18319933924036713,0.35876132930513593,0.7780715005035247,0.21775949673360756,0.8966903147499372,-1.332078912278294,2.5472183602712644,0.3393213215108281,0.12146140817807888,0.760222598596661,0.1183159932252601,53.0,8.0
5,1.0,5.0,locked,2213,12876,0.0709847778813296,0.3333333333333333,0.2623485554520037,0.17874586878485216,0.3333333333333333,0.773842808325567,0.20650700406687755,0.8607367950395081,-2.631828025207744,2.2764088293371616,0.3478745477368611,0.11206507004066878,0.7686398553999096,0.1192950745594216,50.0,7.0
5,1.5,0.5,research,10196,23832,0.23506210137630076,0.8194444444444444,0.5843823430681436,0.7107537935298678,0.8194444444444444,0.6990600872776099,0.6489799921537858,0.8392002893738482,-1.3468925083069139,1.9223599882112654,0.13016148507440117,0.6330914083954492,0.3199293840721852,0.04697920753236563,4.0,8.0
5,1.5,0.5,locked,5412,12876,0.24029201615408513,0.8117427772600186,0.5714507611059335,0.6988778723151613,0.8117427772600186,0.6915967691829761,0.6485587583148559,0.8648572971351226,-1.6382070381411855,1.8263871577878978,0.13397344040044762,0.6313747228381374,0.3215077605321508,0.04711751662971175,4.0,7.0
5,1.5,1.0,research,6432,23832,0.19293387042631754,0.6957452165156093,0.5028113460892918,0.5330653451474009,0.6957452165156093,0.6990600872776099,0.4916044776119403,0.8859882148079347,-1.375454184825202,2.053689730818825,0.21469472424988964,0.45537935323383083,0.46906094527363185,0.07555970149253731,11.0,10.0
5,1.5,1.0,locked,3408,12876,0.19074246660453556,0.6730351040695868,0.48229263746505124,0.524158404236371,0.6730351040695868,0.6915967691829761,0.49471830985915494,0.9121002383712645,-1.531793668895448,1.848666648157627,0.21168138131496209,0.4565727699530516,0.46742957746478875,0.07599765258215962,11.0,10.0
5,1.5,1.5,research,4930,23832,0.16289023162134944,0.5962990936555891,0.4334088620342397,0.4264522761179207,0.5962990936555891,0.6990600872776099,0.40872210953346855,0.9073606869791803,-1.2993687351867689,2.0274686062271794,0.26709290056365453,0.3531440162271805,0.5482758620689655,0.09858012170385395,20.0,11.0
5,1.5,1.5,locked,2579,12876,0.15680335507921714,0.5684995340167754,0.4116961789375583,0.41932672338909677,0.5684995340167754,0.6915967691829761,0.4059713067080264,0.9112935767292412,-1.777168554799136,1.808416901960644,0.25525613824760696,0.3443195036835983,0.5552539744086855,0.10042652190771617,18.0,11.0
5,1.5,2.0,research,4126,23832,0.13867908694192682,0.5174555219872441,0.3787764350453173,0.3553768967649339,0.5174555219872441,0.6990600872776099,0.35288414929714007,0.910819869057272,-1.3540235509274972,1.9807783754460648,0.29740357989600635,0.27944740668928747,0.601308773630635,0.11924381968007755,28.0,12.0
5,1.5,2.0,locked,2149,12876,0.13365952159055608,0.4820596458527493,0.34840012426219324,0.34943893615758065,0.4820596458527493,0.6915967691829761,0.3550488599348534,0.9278451785438473,-1.544132186108426,1.7191795573689306,0.2849781127753023,0.27221963704048396,0.6040018613308515,0.1237785016286645,26.0,12.0
5,1.5,3.0,research,3268,23832,0.10762839879154079,0.393462571332662,0.2858341725411212,0.26653267257370045,0.393462571332662,0.6990600872776099,0.2989596083231334,0.9174599768468787,-1.347306698665389,1.8138957799613975,0.33724665344633237,0.18880048959608323,0.6612607099143207,0.1499388004895961,53.0,15.0
