feat,fam,dir,n,thr,mfe,mae,mfe_pts,mae_pts,atr_pts,ratio,tf,win,hz,base_mfe,base_mae,base_n
vlm.effort,vlm,low,1590,0.10818911037648661,1.7015187140775574,1.7906391503369314,37.51210691823899,39.31493710691824,20.787986451908075,0.9502298180833336,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
vlm.obv_slope,vlm,high,1590,0.23521647971192547,1.5625639605966783,1.6021081123634082,33.55566037735849,35.35817610062893,21.208000023903796,0.9753174261702009,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
vlm.obv_slope,vlm,low,1590,-0.20214406606064067,1.485400963652015,1.6530087821111161,36.425471698113206,38.46006289308176,21.999882871386443,0.8986043992790871,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
vlm.mfi14,vlm,high,1590,69.42872326093985,1.5638499746034982,1.6395293811441665,35.338522012578615,37.36446540880503,22.100997907364103,0.9538407744252473,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
vlm.mfi14,vlm,low,1590,32.79185029599819,1.517139491268729,1.7598337187973565,36.26823899371069,40.84748427672956,21.848842022654054,0.8620925233240325,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
mom.rsi14,mom,high,1590,63.451631403754284,2.6326769254220648,2.775491961069102,55.28506289308176,59.48301886792453,21.45018323687511,0.9485442445338499,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
mom.rsi14,mom,low,1590,38.560157669211065,2.454702642610922,2.7464791914673325,59.00911949685535,61.72672955974843,21.99340993940821,0.8937634227257604,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
mom.rsi7,mom,high,1590,68.47454825816094,2.5888089039334425,2.80071364242487,54.625786163522015,60.004088050314465,21.513264039446412,0.9243390201406098,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
mom.rsi7,mom,low,1590,33.4473418218882,2.484276946521501,2.8582932720065104,58.14827044025157,63.187893081761004,21.61353397325545,0.8691469734236014,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
mom.roc10,mom,high,1590,0.2169368962205525,2.3599115113751687,2.5455922072534984,58.7003144654088,64.89088050314466,24.653426606072507,0.927057957142843,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
mom.roc10,mom,low,1590,-0.1999662028952853,2.2871062213948643,2.5412211204427466,62.71100628930817,64.22405660377359,25.55900120793993,0.9000028383977822,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
mom.roc30,mom,high,1590,0.3259697600361074,2.6109316756536964,2.5776249827778885,60.49748427672956,61.32389937106918,23.279166587545014,1.0129214657284682,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
mom.roc30,mom,low,1590,-0.2989590033111794,2.420709196364453,2.4917335772588545,64.78333333333333,63.67798742138365,24.943324643836863,0.971495997187414,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
mom.macd_hist,mom,high,1590,0.1978506943651188,2.4869799108888877,2.733029509490921,54.40440251572327,61.3122641509434,22.360715151877187,0.9099718470848619,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
mom.macd_hist,mom,low,1590,-0.19396153048815887,2.5022561619835613,2.7498394548620406,56.49937106918239,59.38946540880503,21.349714791266372,0.9099644554009425,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
mom.di_spread,mom,high,1590,13.138022383547394,2.714849493902643,2.7380660251813946,55.68050314465409,57.71273584905661,20.798441453105184,0.991520828546414,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
mom.di_spread,mom,low,1590,-13.96490003093464,2.489944954851133,2.7191398696573255,60.64575471698113,62.154716981132076,22.096851460077737,0.91571050928135,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
mom.adx14,mom,high,1590,34.34809508032389,2.635109152328775,2.5173065360912377,58.66022012578616,55.443396226415096,21.66649656126801,1.0467970882959912,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
mom.adx14,mom,low,1590,18.20917346927333,2.865761872526642,2.9608717142466836,52.87688679245283,53.914779874213835,17.324674835867867,0.9678777566544319,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
mom.slope20,mom,high,1590,0.12979762752638532,2.7160110112886247,2.8404832396619093,54.36194968553459,58.95361635220126,20.309761225755803,0.9561792068915358,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
mom.slope20,mom,low,1590,-0.10918193605028623,2.4506052742591313,2.656923406263039,55.91996855345912,57.244496855345915,21.021872423939357,0.9223469778927146,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
vol.atr_ratio,vol,high,1590,1.291607914860432,1.8604570599927037,1.8549054187495284,61.30833333333333,58.869496855345915,30.846341972250563,1.0029929511160294,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
vol.atr_ratio,vol,low,1590,0.8675557217024655,3.287269776347197,3.0252136513643517,48.43443396226415,45.08443396226415,13.864477976621936,1.0866240058333267,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
vol.range_atr,vol,high,1590,1.9702765322330291,2.424113486651478,2.7826691226088816,60.42201257861635,67.95424528301886,24.502327985538987,0.8711468664944105,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
vol.range_atr,vol,low,1590,0.9291212950551684,2.7591185888898457,2.864730364459569,50.56996855345912,53.40534591194969,17.283823182238905,0.963133781496519,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
vol.rstd20_atr,vol,high,1590,1.3695821991934722,2.4713513980533035,2.576331429507384,55.138364779874216,56.186006289308175,22.01897840442996,0.9592521248424339,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
vol.rstd20_atr,vol,low,1590,0.6915602878168009,2.881841185004168,2.874014178547053,58.77845911949686,57.90157232704402,19.54090639632138,1.002723370857228,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
vol.bb_width,vol,high,1590,0.0003064167155250223,2.481843294994582,2.6001440536615914,54.36635220125786,55.25047169811321,21.453160573141645,0.9545022290205748,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
vol.bb_width,vol,low,1590,0.00014901808329135613,2.854777514774126,2.855857697264223,61.00738993710692,60.629088050314465,20.609002628157114,0.9996217659965578,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
vol.atr_pct250,vol,high,1601,0.792,1.8319979332856666,1.9161339013121588,63.69034978138664,64.07276702061212,31.69080741633863,0.9560907679944098,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
vol.atr_pct250,vol,low,1608,0.332,3.2421197963283888,3.179337757944067,48.41853233830846,47.63028606965174,13.993850486854663,1.0197468917001509,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
vol.range_exp,vol,high,1590,2.132097791179425,1.913707805489532,1.984724603610619,59.184119496855345,61.37264150943396,30.192424402756764,0.964218311199502,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
vol.range_exp,vol,low,1590,0.8941371225687185,3.0734231833167724,2.806280282792087,47.71761006289308,44.43867924528302,14.585243406061373,1.0951946611187724,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
chp.chop14,chp,high,1590,57.58328495976665,3.0273771210248563,2.8881432101172964,52.854559748427675,52.40833333333333,17.16206900861006,1.048208797409982,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
chp.chop14,chp,low,1590,39.65367525326656,2.416959744826034,2.7306040910637552,58.4253144654088,64.41383647798742,23.864887095599425,0.8851373777457663,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
chp.er20,chp,high,1590,0.38913043478260867,2.4983045422840116,2.821054443651277,55.160377358490564,61.813522012578616,22.084827379209635,0.8855924591977984,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
chp.er20,chp,low,1590,0.07540983606557378,2.6484888856791926,2.9231372759561327,53.262735849056604,59.39559748427673,19.537465136275287,0.9060432800963462,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
chp.er10,chp,high,1590,0.55,2.3883266620680725,2.8752589483686384,53.780188679245285,62.86996855345912,22.129803444443077,0.8306475016530803,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
chp.er10,chp,low,1590,0.1148936170212766,2.8600157387001945,2.686676223545474,57.88946540880503,56.3688679245283,19.526220206821716,1.0645182004573566,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
chp.dir_persist,chp,high,3186,2.0,2.6335880946183026,2.7920998888452435,53.38520087884495,59.25612052730697,20.30154762602655,0.9432284658366938,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
chp.dir_persist,chp,low,2649,-2.0,2.619235644162935,2.8756136686642195,57.8716496791242,60.113910909777275,20.479438761949222,0.9108440652876792,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
loc.d_ema20,loc,high,1590,1.454927828240933,2.617135682302514,2.7712301557906986,55.8688679245283,60.521540880503146,21.975444029986726,0.9443949203691391,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
loc.d_ema20,loc,low,1590,-1.2783407292782456,2.446997879781208,2.757749854359178,58.38411949685535,62.62688679245283,22.217338420244705,0.8873168376432822,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
loc.d_ema50,loc,high,1590,2.2147053218601105,2.787615575326745,2.770792179085938,55.867924528301884,56.400786163522014,20.062998687243415,1.0060716918315964,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
loc.d_ema50,loc,low,1590,-1.7094975424625303,2.4271799304039745,2.6490444352957145,59.03663522012579,60.34795597484277,22.023099889701918,0.9162473449159138,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
loc.d_ema200,loc,high,1590,5.738085323313428,3.1682118724765918,2.9874469450567442,51.3751572327044,49.14418238993711,15.97224899103583,1.0605081632391682,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
loc.d_ema200,loc,low,1590,-3.2016991135508985,2.5287411186258035,2.7552877543610577,61.76918238993711,65.40455974842767,22.235520381579494,0.917777504227398,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
loc.don_pos20,loc,high,1590,0.8532338308457711,2.618291592895682,2.766627411352186,53.75801886792453,58.12248427672956,20.816791701416555,0.9463838831901095,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
loc.don_pos20,loc,low,1590,0.21159029649595687,2.515075827163118,2.8600138441326624,56.0187106918239,62.036477987421385,20.751122059465622,0.8793928855704013,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
loc.don_pos50,loc,high,1590,0.8605108055009824,2.7313148924449386,2.7621240990666975,55.17389937106918,56.97059748427673,20.46190909647749,0.9888458282406033,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
loc.don_pos50,loc,low,1590,0.22121604139715395,2.473100403363919,2.843455298363412,56.12201257861635,61.64339622641509,20.943881203926395,0.8697518138538504,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
loc.bb_pos,loc,high,1590,0.9119098509611242,2.5997811948684126,2.7695482621381444,56.695754716981135,61.22295597484277,22.29343316000935,0.9387022535080619,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
loc.bb_pos,loc,low,1590,0.12048704432035912,2.474162175583955,2.7854767871935815,58.293553459119494,62.26603773584905,21.941783477267954,0.8882365083633379,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
loc.d_hi20,loc,high,1590,3.6729217748866803,2.406039277182098,2.7570069031092013,56.63647798742139,61.72201257861635,21.900852879575165,0.8726997652667097,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
loc.d_hi20,loc,low,1590,0.6967745354189794,2.6531419482895298,2.803395112213813,54.53411949685535,58.551415094339625,20.792631012403813,0.9464031440771009,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
loc.d_lo20,loc,high,1590,4.045676991461874,2.5972594074209683,2.7904663534365954,53.54103773584906,59.875786163522015,20.843720100496377,0.9307617718530512,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
loc.d_lo20,loc,low,1590,0.9727122673188585,2.5127236195446487,2.8868965768963166,54.87374213836478,61.76839622641509,20.50497305007395,0.8703892060608771,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
bar.close_pos,bar,high,1590,0.8349514563106796,2.701166014056406,2.6911517729921073,55.93632075471698,56.89921383647799,20.50968596091812,1.0037211729062625,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
bar.close_pos,bar,low,1590,0.2023121387283237,2.61940202783777,2.811720797878796,56.43286163522013,61.57374213836478,20.65618019528206,0.9316010429676679,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
bar.body_frac,bar,high,1594,0.7058823529411765,2.671405690320399,2.7172450158246053,56.2125156838143,57.86558971141782,20.45864363510116,0.9831302200437396,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
bar.body_frac,bar,low,1590,0.18604651162790697,2.784609648162671,2.757660404741301,57.629088050314465,57.087578616352204,19.970400125739303,1.0097725025804614,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
bar.upper_wick,bar,high,1590,0.4444444444444444,2.7243218764480455,2.7745249894339925,56.62122641509434,57.85078616352201,20.130109101513774,0.9819056908201831,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
bar.upper_wick,bar,low,1590,0.08121827411167512,2.675849048886455,2.6709729408316094,56.79150943396226,58.14858490566038,20.561521416784593,1.0018255924574537,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
bar.lower_wick,bar,high,1590,0.45864661654135336,2.7307885389070816,2.764628276438301,56.222169811320754,58.00424528301887,20.40935337965731,0.9877597513489896,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
bar.lower_wick,bar,low,1592,0.08928571428571429,2.628794147913134,2.7420981590247258,55.16488693467337,58.03250628140704,20.335136299973712,0.9586798121217184,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
bar.gap_atr,bar,high,1590,0.016366401691317346,2.8924739874834993,2.966498066227328,51.7374213836478,54.80267295597484,17.009810907657425,0.9750466452054797,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
bar.gap_atr,bar,low,1590,-0.016695077608888297,2.9273423286119575,2.996733469946914,52.51556603773585,54.1124213836478,16.91996298096118,0.9768444067412556,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
bar.ret1_atr,bar,high,1590,0.7287164554572562,2.6274028963106737,2.654648907071562,58.463050314465406,59.070754716981135,22.079941201205408,0.9897364918244709,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
bar.ret1_atr,bar,low,1590,-0.7074632855603447,2.5397449159744947,2.8634592870683035,57.422955974842765,64.62248427672957,21.99729224548399,0.886949895688848,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
bar.ret3_atr,bar,high,1590,1.2974991797632143,2.506613754172686,2.7130789035193783,56.54921383647799,61.924528301886795,22.64335116153823,0.9239000572084844,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
bar.ret3_atr,bar,low,1590,-1.2122161961132651,2.453057232747374,2.8021096912264145,57.51996855345912,64.2117924528302,22.806472467381464,0.875432264635483,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
vlm.rel20,vlm,high,1590,3.470711364441439,2.527157544820298,2.7688541181701045,63.63710691823899,68.93977987421384,24.265160222182423,0.9127088091193695,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
vlm.rel20,vlm,low,1590,1.2134768628547463,2.7111907266215534,2.6088683739942264,45.02264150943396,45.96132075471698,16.25417936381838,1.0392209716853862,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
vlm.rel100,vlm,high,1590,3.660856316448071,2.239977960991735,2.571666714763515,60.7066037735849,68.28003144654087,26.05726629799741,0.8710218739202832,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
vlm.rel100,vlm,low,1590,0.3987030938970157,2.9082120397000173,2.591176213558362,43.86540880503145,40.965408805031444,14.424825802078011,1.1223520903297743,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
vlm.trend,vlm,high,1590,5.578154425612053,1.9348858362225392,2.0588822133965015,55.09025157232704,58.909591194968556,27.949982589608013,0.9397749048648064,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
vlm.trend,vlm,low,1590,1.552885943109638,2.714541310324439,2.599397211009881,44.5812893081761,45.34496855345912,15.684222292711961,1.0442964618207866,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
vlm.effort,vlm,high,1590,0.5263148533824512,2.5850654457501987,2.6861755638284532,49.799056603773586,53.252672955974845,18.26572666526166,0.9623590805307796,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
vlm.effort,vlm,low,1590,0.10818911037648661,2.7995063002895124,2.860394044360027,59.57091194968554,60.39858490566038,20.787986451908075,0.9787135118007361,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
vlm.obv_slope,vlm,high,1590,0.23521647971192547,2.669239855523929,2.721267059695969,54.533018867924525,57.44889937106918,21.208000023903796,0.9808812575058867,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
vlm.obv_slope,vlm,low,1590,-0.20214406606064067,2.4787185803922873,2.7017137936983127,59.354088050314466,59.758962264150945,21.999882871386443,0.9174615705682235,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
vlm.mfi14,vlm,high,1590,69.42872326093985,2.597821475433002,2.6763053564703267,56.17798742138365,58.82877358490566,22.100997907364103,0.9706745417343431,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
vlm.mfi14,vlm,low,1590,32.79185029599819,2.441949597391134,2.855977225839794,57.50911949685535,63.43427672955975,21.848842022654054,0.8550311869777196,15,07:00-11:00,90,2.6823772866141686,2.781742849887126,7946
mom.rsi14,mom,high,596,65.65787996944655,1.4568424008578984,1.577915368356332,39.932046979865774,43.03607382550336,27.18114991273905,0.9232703033848059,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
mom.rsi14,mom,low,596,36.11291408681602,1.458157802883999,1.5682711616818432,44.253775167785236,45.62374161073826,29.43072898211296,0.9297867859281703,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
mom.rsi7,mom,high,596,71.31967333815346,1.4458723424070157,1.630284039976848,39.149328859060404,44.2873322147651,26.991856868757537,0.8868837006019815,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
mom.rsi7,mom,low,596,30.141132607526316,1.4717896957496723,1.5936093795711264,43.877097315436245,45.77852348993289,28.75297322695589,0.9235573752369365,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
mom.roc10,mom,high,596,0.35256096366663403,1.3851684378612765,1.4880324691204483,43.05494966442953,45.31753355704698,29.133729166453357,0.9308724551420756,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
mom.roc10,mom,low,596,-0.34091233275325933,1.3780682795369548,1.4851819556098766,46.93708053691275,48.43708053691275,32.10587763458874,0.927878415389893,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
mom.roc30,mom,high,596,0.44615876853069786,1.483126254883802,1.510134073094066,45.631711409395976,44.90645973154363,28.897708867297133,0.9821156156321084,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
mom.roc30,mom,low,596,-0.40836351567798446,1.425009129957519,1.4246581332939583,48.17785234899329,45.839765100671144,31.77243212623511,1.0002463725544801,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
mom.macd_hist,mom,high,596,0.2345762880031774,1.4100294954958412,1.4279250365093816,40.63213087248322,40.97651006711409,27.909554582178977,0.9874674506322217,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
mom.macd_hist,mom,low,596,-0.22892755167602719,1.427946238422881,1.5582371316251467,42.851090604026844,45.20973154362416,29.246021937780597,0.9163857088513991,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
mom.di_spread,mom,high,596,15.550896285549634,1.4809793821076964,1.5723163775085542,39.485318791946305,41.38926174496644,26.386147326902858,0.9419092768431327,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
mom.di_spread,mom,low,596,-16.431142896892048,1.4636045080328257,1.5545482206166394,43.77684563758389,44.85192953020134,29.18926857964086,0.9414983006781615,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
mom.adx14,mom,high,596,36.12079481603395,1.4071398691054147,1.424450828664925,40.468120805369125,39.40436241610738,28.16786373947695,0.9878472747453592,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
mom.adx14,mom,low,596,20.137613067690324,1.417915000697082,1.763428785946771,37.658557046979865,45.99664429530201,26.0529099330222,0.8040670607153635,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
mom.slope20,mom,high,596,0.12979762752638532,1.440178820873462,1.5757609414203781,39.666526845637584,43.23573825503356,27.3828338692208,0.9139576842000516,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
mom.slope20,mom,low,596,-0.10989145411865436,1.3935237824287534,1.4920653505178985,40.86870805369127,42.36870805369127,28.71066431936675,0.9339562653506155,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
vol.atr_ratio,vol,high,596,1.4230910147261342,1.281122679984598,1.212208576233431,46.81501677852349,42.09521812080537,33.28817980361829,1.0568500381058983,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
vol.atr_ratio,vol,low,596,1.1544444292663771,1.680706515831857,1.9959251573080579,40.10276845637584,45.964765100671144,21.910479674105225,0.8420689070819959,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
vol.range_atr,vol,high,596,2.534013820312087,1.7477332751934187,2.0351531203574718,45.40645973154363,51.74874161073826,25.379714420991085,0.8587723732976081,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
vol.range_atr,vol,low,596,1.2968886025530053,1.185368651842494,1.0914444646011603,37.39807046979866,32.89052013422819,29.329528815239122,1.0860549393831558,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
vol.rstd20_atr,vol,high,596,1.4187537535765307,1.387322155892263,1.397846764127837,41.37248322147651,40.12835570469799,29.068262366137535,0.9924708426519551,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
vol.rstd20_atr,vol,low,596,0.6853470664690746,1.490670459189681,1.6400971689026476,40.52936241610738,43.194211409395976,26.196979157698074,0.908891550728702,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
vol.bb_width,vol,high,596,0.0003163416341921182,1.3772613231585684,1.3621901272279053,39.81753355704698,37.99538590604027,28.6298937392207,1.0110639444739873,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
vol.bb_width,vol,low,596,0.00014510299604483906,1.530643578038347,1.5381048582052763,43.84815436241611,42.55620805369127,27.354339861299017,0.9951490432351696,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
vol.atr_pct250,vol,high,596,0.912,1.1748507933117334,1.2763951383581527,47.60486577181208,49.03229865771812,35.140579508929775,0.920444428222253,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
vol.atr_pct250,vol,low,607,0.676,1.6543777140945126,1.8951070817364195,38.72734761120264,42.733937397034595,21.369166479669243,0.8729732108745354,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
vol.range_exp,vol,high,596,2.5363067748350656,1.2407887283055528,1.3823612263231397,41.7873322147651,45.39974832214765,32.251598781544004,0.8975864663144906,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
vol.range_exp,vol,low,596,1.7198922944547743,1.706643931349717,1.9269197793916224,41.04991610738255,43.88590604026846,22.10144837138664,0.8856849930143682,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
chp.chop14,chp,high,596,54.512567295954575,1.4145430120691287,1.4836187536052468,38.55201342281879,39.84060402684564,26.870616825891304,0.9534410431465216,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
chp.chop14,chp,low,596,37.05071981654825,1.4720819952882545,1.5389223134052237,42.23406040268456,43.031879194630875,28.655604940728445,0.956566801628167,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
chp.er20,chp,high,596,0.4291417165668663,1.392132328392132,1.6252972485891812,39.439597315436245,44.69882550335571,27.949692021555755,0.8565401372583107,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
chp.er20,chp,low,596,0.08333333333333333,1.3378976243740013,1.579635090766978,39.39177852348993,45.3376677852349,27.444773067599485,0.8469662596089814,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
chp.er10,chp,high,596,0.5956873315363881,1.390582691865903,1.5984015468904547,39.50503355704698,43.97776845637584,27.885332361641147,0.8699833246352617,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
chp.er10,chp,low,596,0.11678832116788321,1.4491133240224996,1.5197524220315692,42.42030201342282,44.14471476510067,28.088124521063882,0.9535193384231354,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
chp.dir_persist,chp,high,1154,2.0,1.4033660391764489,1.55243435034722,40.281195840554595,44.69605719237435,28.170208245364314,0.9039777037029423,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
chp.dir_persist,chp,low,1010,-2.0,1.4531286984779836,1.6023471053790794,42.23712871287129,44.14826732673267,27.97698168464619,0.9068751044014312,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
loc.d_ema20,loc,high,596,1.7842731566189989,1.473297219175082,1.5642228402638334,39.7378355704698,42.523909395973156,27.028798222740892,0.9418716958042785,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
loc.d_ema20,loc,low,596,-1.572633019504608,1.4305127823930925,1.582423689292178,43.886744966442954,46.74370805369127,29.448974245440617,0.9040011168140212,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
loc.d_ema50,loc,high,596,2.349197184523689,1.482967237332943,1.5567214437426025,40.02558724832215,41.797818791946305,27.028798222740892,0.9526220913149737,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
loc.d_ema50,loc,low,596,-1.9404600540913028,1.4399893574280032,1.5100047222185282,43.95637583892618,44.48615771812081,29.56660639941778,0.9536323537533994,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
loc.d_ema200,loc,high,596,4.612371938960443,1.4505401313143604,1.5863674817286881,35.106963087248324,37.508808724832214,24.342770548375462,0.9143783820717791,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
loc.d_ema200,loc,low,596,-2.8326228517530163,1.4476249889117352,1.5106116636173286,47.87332214765101,47.09354026845637,30.30645239448812,0.958303860467511,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
loc.don_pos20,loc,high,596,0.8532110091743119,1.4474971516638484,1.46494196361069,40.34941275167785,40.53397651006711,27.629820101167994,0.9880918067881374,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
loc.don_pos20,loc,low,596,0.1941031941031941,1.4000856910737198,1.5784544503164026,42.07172818791946,46.950922818791945,29.037772386112636,0.8869978419669136,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
loc.don_pos50,loc,high,596,0.8591836734693877,1.4339961847493927,1.5315487361527995,39.817953020134226,41.810402684563755,27.45420176279773,0.9363046378475323,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
loc.don_pos50,loc,low,596,0.20594965675057209,1.4180484928074097,1.5622003423584605,42.411493288590606,45.818372483221474,28.849666704099825,0.9077251197286104,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
loc.bb_pos,loc,high,596,0.9974965912899254,1.5607817117316487,1.5547480593061054,41.87458053691275,41.45763422818792,26.641192214354874,1.003880791096299,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
