sweep_bar,inv_bar_1m,gap_bars,level,src,side,pen_atr,sweep_ext,atr,zlo,zhi,tf,defn
810,864,10,13759.0,asia,1,0.5853427755535565,13756.5,4.271001717986113,13749.0,13753.5,5,wick
1492,1504,2,13551.0,prevday,1,1.160023045768991,13546.5,3.879233275936259,13554.75,13558.75,5,wick
2046,2054,1,13565.75,60m,1,0.2313768731700562,13565.0,3.241464843587755,13561.25,13567.75,5,wick
2311,2314,0,13546.5,60m,1,2.3124562664883856,13516.75,12.86510816707349,13571.75,13572.75,5,wick
4532,4554,4,13659.75,60m,1,0.9644997921915944,13657.0,2.85121886211223,13657.0,13659.5,5,wick
4962,5014,10,13598.25,60m,1,0.39686081227487807,13596.5,4.409606456149406,13572.0,13573.75,5,wick
6491,6519,5,13607.0,60m,1,0.3052905754391429,13601.5,18.0156232864004,13589.5,13591.0,5,wick
7901,7904,0,13575.25,asia,1,0.1961819629630934,13572.0,16.56625283442293,13555.75,13578.5,5,wick
8856,8874,3,13589.0,asia,1,0.36147297314954385,13586.25,7.607761034079597,13605.5,13616.0,5,wick
9211,9234,4,13518.5,60m,1,0.6414220381703025,13508.5,15.590359240735852,13504.5,13508.5,5,wick
9588,9614,5,13469.75,60m,1,0.28436692012409626,13467.25,8.791458580727367,13478.75,13479.0,5,wick
10519,10529,2,13413.75,240m,1,1.006546594872092,13406.0,7.699593878199786,13498.25,13507.75,5,wick
12535,12559,4,13814.75,prevday,1,2.0258517564484566,13808.0,3.331931854596064,13813.25,13821.25,5,wick
13205,13264,11,13780.0,60m,1,0.28760786751360956,13778.25,6.084673604824772,13764.25,13775.75,5,wick
15664,15709,9,14116.75,60m,1,0.4568134249497516,14115.25,3.2836162819973964,14115.0,14117.75,5,wick
19254,19314,12,14215.5,prevday,1,0.9406897697715061,14210.75,5.049486188367688,14206.25,14209.5,5,wick
21590,21619,5,14165.25,london,1,0.17266276635250694,14163.75,8.687454925502653,14150.0,14155.0,5,wick
22315,22364,9,14101.5,60m,1,0.2056906195046737,14100.75,3.6462528131136214,14096.75,14101.75,5,wick
22483,22544,12,14082.75,asia,1,1.1579978741460217,14077.75,4.31779721848566,14062.25,14062.75,5,wick
23781,23814,6,14036.5,asia,1,0.234715469680999,14035.0,6.390716393932811,14049.5,14051.25,5,wick
26905,26909,0,14516.25,60m,1,0.7401302759353455,14506.75,12.835578152770875,14506.25,14522.5,5,wick
28286,28294,1,14326.75,prevday,1,0.9369867157828454,14313.25,14.407888364480014,14354.5,14358.25,5,wick
28513,28514,0,14453.25,60m,1,0.991752111421022,14444.75,8.570690096964714,14447.5,14455.25,5,wick
29752,29814,12,14570.5,60m,1,0.3585832429387691,14564.75,16.035328234738113,14592.25,14632.25,5,wick
32245,32269,4,14696.75,prevday,1,0.4777525474412384,14694.0,5.75611792072807,14705.0,14709.25,5,wick
32455,32514,11,14784.0,asia,1,0.21100866793609604,14780.25,17.771781778820987,14651.5,14667.75,5,wick
32785,32789,0,14637.5,60m,1,0.3380513466451477,14634.5,8.874391508190318,14638.5,14642.5,5,wick
33401,33404,0,14615.0,60m,1,0.9841820179051005,14611.0,4.064288848229799,14611.75,14619.0,5,wick
33470,33474,0,14576.75,60m,1,0.33503465467552423,14574.75,5.969531724821029,14577.0,14578.25,5,wick
33546,33579,6,14559.25,60m,1,0.47915157010459103,14557.0,4.695800119174944,14547.0,14551.0,5,wick
35272,35289,3,14739.75,asia,1,0.29529469673138276,14736.5,11.005954512472634,14757.5,14770.25,5,wick
37275,37324,9,15302.25,prevday,1,1.0921474512250116,15298.75,3.204695479602329,15296.75,15305.25,5,wick
38793,38804,2,15205.0,60m,1,0.32887704156884123,15203.75,3.8008125895232103,15204.75,15210.5,5,wick
39173,39174,0,15156.75,asia,1,1.4797505515635245,15147.0,6.588948380318573,15150.0,15159.5,5,wick
40338,40374,7,15165.0,asia,1,1.1391829824705404,15156.75,7.242032339798709,15149.5,15177.0,5,wick
40947,40979,6,15130.5,60m,1,0.471361093574919,15114.25,34.4746314905967,15169.5,15233.5,5,wick
41701,41734,6,15394.25,asia,1,0.14903610522380475,15393.0,8.387229377223044,15389.5,15390.25,5,wick
42423,42454,6,15172.25,60m,1,0.11775331313474605,15171.0,10.615412566520444,15191.5,15202.0,5,wick
44842,44884,8,15021.5,60m,1,3.104290191817307,14985.25,11.677387666769194,14987.0,14989.5,5,wick
45016,45029,2,14925.5,london,1,0.5461126038092745,14919.75,10.528964099880291,14928.75,14929.75,5,wick
47542,47544,0,15137.0,60m,1,0.7619112306768016,15115.0,28.874754845728578,15243.0,15245.0,5,wick
47608,47619,2,15115.0,london,1,0.8317145408514739,15092.0,27.653718758425914,15153.5,15153.75,5,wick
49020,49034,2,15186.25,asia,1,0.17384788760334105,15182.75,20.132542582201246,15245.0,15249.0,5,wick
50349,50364,3,15179.25,60m,1,0.2829350129006098,15176.75,8.835951317478713,15188.0,15197.75,5,wick
51254,51299,9,15045.5,prevday,1,0.8092209466313485,15043.0,3.0893911117934874,15047.75,15053.75,5,wick
51354,51399,9,15031.5,asia,1,0.4712045765120036,15027.75,7.9583267797579875,15005.25,15008.75,5,wick
51761,51779,3,14969.25,london,1,0.13099295352424764,14967.0,17.1764964409594,14989.25,15001.25,5,wick
53334,53339,1,15021.0,prevday,1,0.2614983224145993,15020.0,3.824116310828656,15027.0,15029.25,5,wick
53451,53474,4,15001.5,asia,1,0.6705189025613542,14999.0,3.72845566388972,14997.5,14998.5,5,wick
53544,53594,10,15009.0,london,1,0.10613955096160008,15008.75,2.355389651972871,15001.75,15002.75,5,wick
53964,53979,3,14920.75,prevday,1,0.2540851135689548,14918.5,8.855300369218146,14932.25,14935.75,5,wick
54259,54274,3,14883.0,60m,1,0.5707180617477271,14879.5,6.132625256824437,14911.75,14923.25,5,wick
55280,55309,5,14749.25,prevday,1,0.1945446798758017,14747.75,7.710311075880397,14735.5,14746.25,5,wick
55684,55719,7,14718.25,60m,1,0.5361233890511905,14711.5,12.590385231925579,14714.0,14726.0,5,wick
57155,57204,9,14703.25,60m,1,0.3465849612029672,14699.5,10.819857812018345,14720.25,14726.25,5,wick
57305,57309,0,14805.75,60m,1,0.12119927903478463,14804.5,10.313592704138491,14777.75,14817.0,5,wick
58344,58399,11,14683.5,240m,1,0.30313810326840723,14678.75,15.669425746172902,14646.5,14646.75,5,wick
60754,60799,9,14713.5,prevday,1,0.2608282743027397,14712.5,3.8339401764369843,14702.25,14704.5,5,wick
61552,61589,7,14696.5,60m,1,0.1327411461667979,14695.0,11.300188700458802,14692.75,14695.0,5,wick
61700,61739,7,14661.5,60m,1,0.414782896332129,14660.25,3.01362474454368,14653.5,14655.5,5,wick
61784,61799,3,14696.5,prevday,1,0.7032825138576023,14694.0,3.5547592194311113,14695.0,14697.25,5,wick
62548,62559,2,14681.25,london,1,0.3402152459896871,14676.5,13.961749380696437,14713.25,14713.5,5,wick
63118,63134,3,14578.0,240m,1,0.3125315975164861,14576.25,5.599433829751205,14586.25,14587.5,5,wick
63502,63554,10,14509.25,60m,1,0.19599651233079943,14508.25,5.102131604832936,14500.75,14510.5,5,wick
67132,67159,5,14969.25,prevday,1,0.7335269262621309,14967.25,2.7265529435865403,14972.75,14977.5,5,wick
68030,68064,6,14986.25,60m,1,0.4239764255643668,14984.25,4.717243411205574,14995.75,15000.5,5,wick
68319,68344,5,14835.25,60m,1,0.6707104200644958,14829.25,8.945738459562083,14845.0,14856.0,5,wick
69469,69504,7,14766.5,prevday,1,0.17149449719328094,14763.25,18.951045387404612,14858.75,14860.75,5,wick
70835,70879,8,14967.25,asia,1,0.668710329010672,14957.75,14.206450218968264,14963.75,14966.75,5,wick
71171,71189,3,14667.0,asia,1,1.1386077876548004,14650.25,14.710948038130066,14673.0,14675.75,5,wick
71283,71284,0,14632.5,prevday,1,0.2883027120486951,14631.0,5.202864688094387,14625.25,14626.25,5,wick
71738,71744,1,14581.0,60m,1,0.39401193270567303,14579.5,3.806991300236839,14591.25,14593.5,5,wick
72226,72229,0,14576.5,60m,1,0.8760628823145135,14557.75,21.402573238194336,14551.75,14560.0,5,wick
72477,72479,0,14520.0,60m,1,1.564058608742639,14495.0,15.984055751016728,14499.5,14508.25,5,wick
73522,73559,7,14500.75,asia,1,0.3392134388683913,14495.5,15.476981152379715,14414.25,14434.75,5,wick
74898,74899,0,14579.5,60m,1,0.709305100983399,14557.0,31.721187354786274,14653.75,14682.5,5,wick
76168,76199,6,14693.25,prevday,1,0.3207537415218745,14688.75,14.029454430208453,14682.25,14684.25,5,wick
76631,76634,0,14835.75,asia,1,0.830030066346909,14824.0,14.156113707679978,14818.25,14838.0,5,wick
77721,77744,4,14858.0,london,1,0.5484027115092149,14849.25,15.95542803922291,14917.0,14920.0,5,wick
79071,79079,1,15217.5,asia,1,0.7924139623542265,15211.25,7.887291613882635,15212.0,15226.25,5,wick
80070,80089,3,15094.25,60m,1,0.4112571947843653,15089.25,12.157842010816742,15086.5,15088.0,5,wick
80168,80189,4,15057.0,asia,1,0.49204966764824615,15050.0,14.226206133735513,15086.75,15108.75,5,wick
84947,84949,0,15316.25,60m,1,0.22548593361419927,15312.0,18.84818237607514,15300.0,15329.75,5,wick
85997,85999,0,15347.0,60m,1,0.6656205445351631,15340.25,10.140912950206294,15325.75,15333.0,5,wick
86101,86134,6,15258.25,60m,1,0.215855100125952,15254.5,17.37276533105711,15287.75,15307.75,5,wick
87011,87049,7,15431.75,60m,1,0.13469244600230798,15430.75,7.424321331152193,15390.25,15391.0,5,wick
88403,88409,1,15315.75,60m,1,0.6743503114972198,15312.0,5.560907937706885,15317.25,15321.75,5,wick
89218,89224,1,15276.0,60m,1,0.3602947484872742,15275.25,2.0816290083298017,15242.75,15278.25,5,wick
94242,94244,0,15724.75,60m,1,0.46241050010423135,15723.0,3.7845161379456886,15721.25,15725.25,5,wick
94368,94389,4,15704.25,london,1,0.2774299850587133,15701.5,9.912410871586248,15698.25,15698.5,5,wick
95671,95684,2,15758.0,london,1,0.10570229651374075,15756.75,11.825665489089033,15781.75,15792.75,5,wick
97037,97064,5,15693.0,prevday,1,1.3970380546039527,15683.25,6.979051120238836,15667.0,15668.25,5,wick
97213,97224,2,15536.0,prevday,1,0.486374908622141,15532.0,8.224108458496886,15542.0,15547.5,5,wick
97907,97924,3,15530.75,60m,1,0.27681152116738933,15529.25,5.418849597278657,15525.5,15529.0,5,wick
98127,98154,5,15500.5,london,1,0.9761516741625794,15490.0,10.756525115840974,15508.75,15528.5,5,wick
99430,99439,1,15678.5,60m,1,0.5433176762702356,15677.0,2.7608157538646494,15677.0,15682.5,5,wick
99967,99994,5,15646.75,60m,1,0.48499331155230035,15645.5,2.5773551309381375,15643.25,15644.25,5,wick
100487,100489,0,15561.5,london,1,1.0669337257431695,15552.5,8.4353880497414,15538.0,15549.75,5,wick
101654,101689,7,15669.25,60m,1,0.4532527477615723,15666.75,5.515686363395401,15657.5,15658.25,5,wick
101794,101849,11,15650.25,london,1,0.4337223532362254,15646.25,9.222489848987363,15614.5,15620.25,5,wick
102823,102834,2,15573.0,asia,1,0.3149592567071652,15571.75,3.9687673036458593,15577.5,15582.0,5,wick
103190,103209,3,15563.25,london,1,0.24634205744774512,15558.25,20.29698075839371,15595.75,15618.75,5,wick
103682,103684,0,15462.5,prevday,1,0.44964030602529953,15461.25,2.7799998871312646,15458.75,15466.0,5,wick
105668,105704,7,15701.5,asia,1,0.1717640831380353,15701.0,2.9109694580221612,15702.5,15703.0,5,wick
106088,106149,12,15625.75,60m,1,0.27283862560293565,15622.75,10.995510600342655,15599.0,15609.25,5,wick
107061,107074,2,15698.75,60m,1,0.3153616119591985,15697.25,4.75644448505061,15702.5,15705.25,5,wick
107313,107319,1,15681.0,60m,1,0.698025990877653,15674.75,8.95382132138325,15711.0,15717.5,5,wick
109847,109884,7,15601.5,60m,1,0.7317412337914012,15597.75,5.124762452663723,15603.0,15607.25,5,wick
110833,110849,3,15647.5,60m,1,0.11400750619670612,15647.25,2.1928380712815114,15653.25,15656.5,5,wick
111809,111819,2,15549.75,london,1,0.189116622950495,15548.25,7.93161371326229,15568.75,15573.25,5,wick
112493,112499,1,15579.75,asia,1,1.1084392637277076,15574.5,4.736389418707638,15574.0,15581.5,5,wick
112674,112704,6,15546.5,prevday,1,0.657232283074918,15542.75,5.705745284536696,15547.5,15550.5,5,wick
112856,112874,3,15529.75,london,1,0.349722438912649,15525.25,12.867347070983843,15526.5,15539.75,5,wick
113646,113669,4,15571.0,60m,1,0.39065695180935406,15570.25,1.919842963311735,15574.25,15575.0,5,wick
114346,114384,7,15507.25,prevday,1,0.10118494060439966,15506.5,7.412170185801235,15516.25,15518.75,5,wick
115627,115669,8,15492.0,prevday,1,0.4758824181018569,15486.0,12.608156493639932,15482.0,15486.0,5,wick
116864,116889,5,15447.75,asia,1,0.24582789941178262,15445.75,8.135773054179786,15424.25,15430.0,5,wick
119358,119389,6,15713.75,asia,1,0.7810645128091107,15708.75,6.401519871921234,15719.5,15723.5,5,wick
121056,121059,0,15821.0,60m,1,0.819904521844049,15817.5,4.268789727038146,15820.25,15824.5,5,wick
121141,121199,11,15810.0,london,1,0.18108182762452646,15808.0,11.044730585263387,15840.75,15845.5,5,wick
123961,123979,3,15708.75,london,1,0.11517418335865377,15707.75,8.682501328322756,15719.25,15720.75,5,wick
124392,124444,10,15617.25,prevday,1,0.1268948751042105,15616.75,3.9402694520908157,15618.75,15624.5,5,wick
127963,128009,9,15819.0,60m,1,0.32025131132009116,15817.75,3.9031846422343768,15822.75,15826.0,5,wick
129759,129769,2,15779.25,60m,1,0.6559122010777834,15775.25,6.098377181316754,15790.5,15795.5,5,wick
130632,130634,0,15777.75,asia,1,0.6354417459265096,15775.5,3.54084385299454,15772.0,15777.75,5,wick
132026,132029,0,15943.5,60m,1,0.4554748598936635,15941.0,5.488777142570849,15942.0,15947.75,5,wick
133468,133514,9,15982.75,60m,1,0.2718481590195171,15981.75,3.6785240834689854,15993.25,15993.5,5,wick
133711,133744,6,15886.25,60m,1,0.18587806646101823,15885.25,5.3798708962238795,15852.25,15864.0,5,wick
134910,134974,12,15937.25,london,1,0.993823891636864,15928.0,9.307484029957173,15892.0,15899.0,5,wick
135904,135914,2,15967.0,asia,1,0.18407582943558018,15966.25,4.0744078258382785,15981.25,15982.0,5,wick
136227,136289,12,15963.0,60m,1,0.252636563930917,15961.0,7.9165104562888855,15964.0,15965.0,5,wick
137304,137344,8,16002.0,60m,1,0.17487038599323715,16001.25,4.288890859021751,16007.5,16017.25,5,wick
140050,140054,0,16423.75,asia,1,0.22674218702970395,16422.75,4.410295292198962,16423.0,16425.25,5,wick
140466,140469,0,16402.25,london,1,0.7162796780614429,16394.5,10.819796006184054,16401.5,16403.0,5,wick
140878,140939,12,16339.0,prevday,1,0.21776413032641015,16337.25,8.036217890324256,16349.25,16365.25,5,wick
142862,142909,9,16436.25,asia,1,0.13383929522828686,16435.75,3.735823617026379,16431.25,16432.25,5,wick
143160,143189,5,16371.75,prevday,1,0.5244390083386146,16368.75,5.720398277587677,16378.0,16384.5,5,wick
143378,143414,7,16319.0,asia,1,0.3014828241958769,16316.0,9.950815632703723,16321.75,16335.5,5,wick
144178,144189,2,16237.75,asia,1,0.25394595918564344,16236.75,3.9378456865657974,16239.75,16243.5,5,wick
144978,144979,0,16281.0,60m,1,1.989985806041871,16243.0,19.095613589115445,16229.5,16230.75,5,wick
150135,150139,0,16892.75,prevday,1,0.11374283083196114,16891.75,8.791762897807228,16886.0,16894.75,5,wick
150786,150824,7,16861.5,60m,1,0.12209987791716655,16861.0,4.09500818943655,16868.0,16874.0,5,wick
150958,150994,7,16892.25,london,1,0.7049592373324214,16889.5,3.9009347695138374,16890.0,16897.25,5,wick
151307,151309,0,16839.75,london,1,0.42395124301814874,16834.75,11.793809034276041,16836.0,16840.5,5,wick
151902,151949,9,16776.0,prevday,1,0.11247995231407429,16774.75,11.113091482379577,16791.0,16796.75,5,wick
152535,152549,2,16802.75,60m,1,0.3326576372611554,16800.25,7.5152340423717865,16828.75,16830.5,5,wick
152609,152634,5,16797.75,london,1,0.10489615817258222,16796.5,11.916547009695206,16827.5,16828.0,5,wick
154018,154029,2,16997.75,asia,1,0.23231987441287058,16993.0,20.445947691752234,17029.75,17037.0,5,wick
154990,154999,1,17077.5,60m,1,1.643933163085803,17069.5,4.866377891533812,17080.25,17082.0,5,wick
156744,156799,11,17052.75,london,1,0.603364886247591,17047.0,9.529888349585669,17060.25,17095.0,5,wick
158175,158214,7,17061.5,london,1,0.200998720376085,17058.75,13.681679141312571,17000.75,17003.0,5,wick
158928,158949,4,16830.25,prevday,1,0.42381005931312205,16829.0,2.9494344754957007,16813.0,16814.75,5,wick
160542,160544,0,17007.75,asia,1,0.8115326029364898,17003.75,4.9289455353071485,17007.25,17010.25,5,wick
162293,162329,7,17123.75,london,1,0.3077447962260557,17120.0,12.18542131658147,17154.75,17159.25,5,wick
163575,163589,2,17343.25,asia,1,0.720213221425802,17327.75,21.521404410369943,17414.25,17415.5,5,wick
163677,163699,4,17327.75,london,1,0.10296119966046935,17325.75,19.42479309288657,17356.25,17359.5,5,wick
164546,164554,1,17438.75,60m,1,0.9798835205499502,17435.75,3.0615883797252543,17435.75,17445.5,5,wick
165015,165029,2,17430.5,london,1,1.355642423875362,17419.0,8.483062935670795,17446.5,17448.25,5,wick
165285,165324,7,17400.75,60m,1,0.5706792863985967,17390.75,17.522976982583874,17412.25,17424.75,5,wick
165972,166024,10,17514.25,60m,1,0.5282882988971067,17511.75,4.732264570726217,17512.5,17514.5,5,wick
167798,167804,1,17684.25,london,1,0.16112952812648362,17681.25,18.618561320709986,17712.75,17717.25,5,wick
168137,168174,7,17663.25,asia,1,1.072146194836388,17652.5,10.026617686816932,17650.0,17650.75,5,wick
168587,168599,2,17614.5,prevday,1,0.7918833110033173,17611.75,3.4727338760501794,17617.5,17618.0,5,wick
169904,169934,6,17561.5,asia,1,0.2785211163879186,17560.25,4.487990053361072,17570.75,17576.0,5,wick
171293,171294,0,17573.0,asia,1,0.12731819399064404,17572.5,3.9271684927979926,17571.5,17575.75,5,wick
171673,171719,9,17530.0,london,1,0.2626491689156682,17527.0,11.422080688034633,17465.0,17468.75,5,wick
171749,171794,9,17414.25,240m,1,0.48590152701190303,17407.0,14.920718699084059,17374.25,17392.25,5,wick
172677,172689,2,17321.5,asia,1,0.4699301434432665,17318.25,6.915921537160053,17345.75,17346.0,5,wick
173052,173054,0,17318.25,london,1,0.784785477490595,17312.25,7.645401414900551,17343.0,17343.25,5,wick
174091,174139,9,17472.25,asia,1,0.6267271939515867,17467.25,7.9779528449602255,17470.25,17471.75,5,wick
174374,174434,12,17439.0,60m,1,0.47720017860049174,17436.25,5.762780743429433,17394.0,17409.5,5,wick
174446,174469,4,17367.25,london,1,0.2791205981978912,17362.25,17.913403855831145,17365.75,17371.0,5,wick
175742,175754,2,17402.5,asia,1,1.9007453375115408,17391.25,5.918730814685843,17404.0,17407.0,5,wick
175924,175934,2,17333.5,prevday,1,0.19678569093196327,17330.75,13.974593309992166,17361.5,17362.0,5,wick
177215,177249,6,17312.25,240m,1,0.6084308091883728,17302.25,16.435722598169676,17281.0,17291.5,5,wick
178312,178374,12,17384.75,asia,1,0.3460031481742835,17383.5,3.6126838920273894,17382.0,17392.75,5,wick
179562,179619,11,17483.0,asia,1,0.44838728459991145,17481.5,3.3453223396788005,17473.25,17480.5,5,wick
179943,179959,3,17463.0,60m,1,0.5374638674927097,17458.75,7.907508312747457,17468.25,17472.5,5,wick
184071,184089,3,17689.0,60m,1,0.12135934610274786,17688.75,2.059997915515626,17695.5,17697.0,5,wick
184139,184194,11,17688.75,prevday,1,0.399023345472523,17688.25,1.253059515622828,17689.25,17691.5,5,wick
184214,184254,8,17682.5,60m,1,0.359453376170204,17681.75,2.0865014761883027,17686.5,17688.75,5,wick
184600,184624,4,17656.25,prevday,1,1.0940587874101089,17652.25,3.656110664280599,17646.75,17647.5,5,wick
185003,185004,0,17679.25,60m,1,1.1848879186990362,17668.75,8.861597653496727,17671.0,17671.5,5,wick
186003,186064,12,17616.5,asia,1,0.4640401280598744,17614.0,5.387465110942795,17631.0,17637.25,5,wick
186311,186374,12,17603.5,60m,1,0.5820484933688004,17598.75,8.160832051136815,17536.25,17537.75,5,wick
186699,186709,2,17586.75,prevday,1,0.5480061930495667,17583.5,5.930589911610799,17583.5,17594.5,5,wick
187470,187479,1,17552.75,asia,1,0.8396318611911547,17550.0,3.2752449342485366,17546.0,17554.0,5,wick
187701,187704,0,17612.75,60m,1,3.232739033245966,17573.75,12.064073096813024,17570.25,17571.75,5,wick
188141,188159,3,17524.75,60m,1,0.2967561762441742,17520.5,14.321521640388887,17541.75,17547.25,5,wick
188233,188234,0,17520.5,prevday,1,0.6995526547844043,17516.25,6.075311087640444,17520.5,17528.25,5,wick
189294,189334,8,17426.25,60m,1,0.3241537048883795,17422.0,13.11106409060931,17443.25,17472.25,5,wick
190536,190569,6,17524.25,asia,1,0.9810763953815352,17507.5,17.073084296851334,17484.75,17490.5,5,wick
194991,195024,6,18028.25,60m,1,0.662714550636141,18021.0,10.939853354722196,18027.75,18034.25,5,wick
197497,197549,10,18144.25,london,1,0.4514542901399951,18140.0,9.414020628050922,18125.25,18149.0,5,wick
199819,199854,7,18190.5,asia,1,0.5413986700657147,18188.0,4.6176692670791954,18197.5,18199.0,5,wick
200161,200179,3,18165.5,60m,1,0.6621349784822081,18161.25,6.4186308503775855,18179.75,18180.5,5,wick
200250,200274,4,18057.0,prevday,1,0.6766214943672059,18048.75,12.192932191306774,18072.0,18093.5,5,wick
200537,200544,1,17900.5,prevday,1,0.5710990506665113,17895.25,9.1928011329609,17914.25,17920.5,5,wick
201272,201314,8,18009.75,asia,1,0.39433607087976813,18008.5,3.1698850100403857,18000.0,18001.5,5,wick
201594,201639,9,17938.5,60m,1,0.611339524677953,17926.75,19.220088879726486,17932.0,17935.25,5,wick
202499,202514,3,17880.75,60m,1,1.1041376173961197,17876.25,4.075578921595226,17894.75,17895.0,5,wick
202962,202984,4,17875.25,60m,1,0.25306510567857166,17870.0,20.74564956682823,17861.75,17890.25,5,wick
205618,205629,2,17958.25,60m,1,0.7095358104335635,17954.5,5.285145506198699,17968.0,17968.25,5,wick
205703,205724,4,17926.0,london,1,0.5087921845789886,17917.75,16.214871710002082,17942.25,17960.0,5,wick
205806,205824,3,17897.5,asia,1,0.5573516530252792,17892.75,8.522447137668324,17887.25,17903.5,5,wick
206048,206074,5,17873.5,60m,1,0.25295924372846196,17868.0,21.742632998634168,17920.0,17962.25,5,wick
207455,207474,3,17863.25,60m,1,0.2545031483406473,17859.5,14.734591789727885,17934.75,17935.75,5,wick
209866,209924,11,18155.25,london,1,0.10709804047943777,18153.5,16.34016824365699,18179.25,18211.0,5,wick
210218,210229,2,18153.5,60m,1,0.6909328909970452,18148.5,7.2365928227628435,18183.25,18191.25,5,wick
210833,210874,8,18191.0,asia,1,0.8167022590450237,18188.5,3.0610910797813506,18176.75,18187.75,5,wick
210923,210929,1,18148.5,60m,1,0.9192830961764531,18144.0,4.89511883631573,18155.5,18159.0,5,wick
210984,211014,6,18139.5,60m,1,0.48803445212342716,18137.25,4.610330254780783,18154.25,18154.5,5,wick
211266,211284,3,18104.0,london,1,0.7535029706718515,18092.25,15.59383367728897,18113.25,18137.0,5,wick
212678,212694,3,17859.5,240m,1,0.65887079349667,17853.0,9.865363686109196,17852.25,17853.0,5,wick
213716,213719,0,17762.25,240m,1,0.4657417385266268,17758.75,7.514894437145023,17752.5,17764.25,5,wick
215205,215269,12,17834.5,60m,1,0.4899903312763104,17832.25,4.591927343013637,17794.75,17801.0,5,wick
215306,215319,2,17759.0,60m,1,0.32292939245080904,17751.5,23.22489118466494,17838.75,17839.75,5,wick
215396,215409,2,17750.0,london,1,0.37239339400533994,17742.5,20.139992064124677,17803.25,17806.25,5,wick
215670,215704,6,17741.0,60m,1,0.5323981827786021,17734.0,13.148053893547852,17753.25,17753.75,5,wick
215739,215759,4,17687.75,london,1,0.25354964378606604,17684.75,11.83200242446906,17708.0,17711.5,5,wick
216560,216584,4,17752.25,60m,1,1.0725934403125026,17746.75,5.12775837823282,17764.0,17765.0,5,wick
216754,216764,2,17742.25,london,1,0.40001163338668844,17734.75,18.74945470085817,17756.0,17763.75,5,wick
216836,216869,6,17706.0,asia,1,0.19513201886422094,17703.5,12.811838951656517,17717.25,17720.5,5,wick
217733,217784,10,17768.75,60m,1,0.978365172354648,17763.0,5.877151152224049,17763.25,17779.5,5,wick
217887,217909,4,17749.75,60m,1,0.11682536418103315,17749.25,4.279892500272437,17759.0,17765.25,5,wick
218038,218049,2,17682.5,prevday,1,0.5356176848959968,17677.5,9.335016637792442,17697.5,17699.0,5,wick
219366,219384,3,17717.75,60m,1,0.26046063402709785,17716.75,3.8393517843313005,17726.5,17730.0,5,wick
219502,219559,11,17691.75,asia,1,0.20520864396246044,17689.5,10.964450407905822,17626.5,17630.5,5,wick
219592,219624,6,17566.25,60m,1,0.7590088449977587,17557.5,11.528192402060661,17520.25,17524.25,5,wick
221020,221069,9,17568.5,60m,1,0.2220070423039272,17565.0,15.76526565859342,17579.5,17602.75,5,wick
221134,221154,4,17515.5,60m,1,0.28331258202589144,17512.0,12.353845971020593,17511.5,17526.5,5,wick
221940,221989,9,17544.75,60m,1,0.5663322703958432,17541.5,5.738680576560439,17518.5,17520.5,5,wick
222200,222234,6,17484.25,240m,1,0.8423216175611122,17473.25,13.059144833359245,17458.5,17460.75,5,wick
222263,222304,8,17427.5,london,1,0.3963841098656555,17422.25,13.244728709683535,17487.25,17493.25,5,wick
223640,223649,1,17400.0,london,1,0.29950944146212705,17397.0,10.016378733687933,17431.25,17437.25,5,wick
225070,225114,8,17500.25,london,1,0.8692444172686248,17489.25,12.654668562111274,17492.75,17513.5,5,wick
226261,226284,4,17430.5,asia,1,0.31713213465574186,17428.75,5.518204586550924,17438.0,17446.25,5,wick
226364,226409,9,17423.0,prevday,1,0.5365329454387456,17419.75,6.057409945893141,17426.75,17432.0,5,wick
227795,227859,12,17282.5,london,1,0.17447692713652496,17280.25,12.895687910868677,17224.75,17230.25,5,wick
228813,228829,3,17079.75,60m,1,0.8544533423682015,17073.75,7.022033506675052,17090.5,17094.25,5,wick
229192,229229,7,16968.25,london,1,0.25643191970175644,16963.75,17.548517381275047,17024.75,17032.0,5,wick
230067,230114,9,17082.75,60m,1,0.43737896897256207,17081.25,3.429520179087758,17082.75,17084.25,5,wick
231993,231999,1,17343.0,london,1,0.16493631721053342,17341.25,10.610155662480372,17347.0,17352.25,5,wick
232086,232099,2,17291.25,asia,1,0.6720731533428941,17284.0,10.78751615644588,17299.25,17312.75,5,wick
234783,234844,12,17347.75,prevday,1,0.24209822718580334,17344.0,15.489580587147316,17328.0,17331.75,5,wick
235636,235674,7,17165.25,60m,1,0.39761613445160116,17162.75,6.28747121504021,17155.75,17162.0,5,wick
236137,236184,9,17142.5,london,1,0.3314229427878614,17135.25,21.875371508726875,17166.5,17185.75,5,wick
239813,239854,8,17755.5,asia,1,0.13589559590595202,17754.75,5.5189426485832955,17740.25,17745.5,5,wick
241114,241164,10,17849.5,60m,1,0.4520758114513189,17848.5,2.21201837096671,17846.0,17850.25,5,wick
241388,241394,1,17834.75,asia,1,0.9340567326539905,17831.75,3.211796345042044,17830.5,17834.25,5,wick
242582,242584,0,17870.75,60m,1,0.555081651375982,17867.75,5.404610281322313,17872.75,17873.0,5,wick
242974,242984,2,17859.75,london,1,0.37274121958725076,17852.5,19.450491705822543,17877.0,17882.25,5,wick
244398,244454,11,17890.75,london,1,0.2029577355603266,17890.0,3.6953506498749444,17868.5,17869.25,5,wick
