trend_n,trend_t,fast,slow,n,gross,exp,ctrl,excess,z,p,wr
200,ema,13,50,408,3.5618771428942786,2.947164066320607,-0.6304446941291048,3.5776087604497118,2.1273880558658878,0.025,0.5955882352941176
200,ema,21,34,392,3.120690160408307,2.503167366423465,-0.9583973432580241,3.4615647096814888,1.6933973745425837,0.05,0.5892857142857143
200,ema,21,50,392,3.120690160408307,2.503167366423465,-0.9583973432580241,3.4615647096814888,1.6933973745425837,0.05,0.5892857142857143
200,sma,5,21,446,2.6912144529534547,2.079262493294536,-0.705713165921578,2.784975659216114,1.8031893480722703,0.041666666666666664,0.57847533632287
200,sma,5,34,448,2.772010594067461,2.1596050714494677,-0.9650399160538954,3.124644987503363,1.7815341335226191,0.03333333333333333,0.5803571428571429
200,sma,5,50,448,2.772010594067461,2.1596050714494677,-0.9650399160538954,3.124644987503363,1.7815341335226191,0.03333333333333333,0.5803571428571429
200,sma,8,21,433,2.3549846531432825,1.7210925289296695,-0.8845588788719349,2.6056514078016044,1.461438687092607,0.09166666666666666,0.5727482678983834
200,sma,8,34,435,2.4397412757149954,1.8054829081070014,-1.0663607453222665,2.871843653429268,1.7456085524505576,0.041666666666666664,0.5747126436781609
200,sma,8,50,435,2.4397412757149954,1.8054829081070014,-1.0663607453222665,2.871843653429268,1.7456085524505576,0.041666666666666664,0.5747126436781609
200,sma,13,21,421,2.4149714734488166,1.7537190036519184,-0.8217792945130149,2.5754982981649333,1.658643669184811,0.058333333333333334,0.5724465558194775
200,sma,13,34,424,2.5260684971528424,1.8652468228380379,-1.1455457989525624,3.0107926217906003,1.78951495815431,0.025,0.5754716981132075
200,sma,13,50,424,2.5260684971528424,1.8652468228380379,-1.1455457989525624,3.0107926217906003,1.78951495815431,0.025,0.5754716981132075
200,sma,21,34,408,2.0615630180686173,1.3962336310355858,-1.0591051002827583,2.455338731318344,1.5139427798871894,0.06666666666666667,0.5686274509803921
200,sma,21,50,408,2.0615630180686173,1.3962336310355858,-1.0591051002827583,2.455338731318344,1.5139427798871894,0.06666666666666667,0.5686274509803921
200,hma,5,21,340,3.6689062557022467,3.203375067936155,-0.9981861887997902,4.201561256735945,2.079746785876792,0.025,0.55
200,hma,5,34,340,3.6689062557022467,3.203375067936155,-0.9981861887997902,4.201561256735945,2.079746785876792,0.025,0.55
200,hma,5,50,340,3.6689062557022467,3.203375067936155,-0.9981861887997902,4.201561256735945,2.079746785876792,0.025,0.55
200,hma,8,21,324,3.313864814621964,2.8263545688902107,-0.8221462521580327,3.6485008210482435,1.7679949336319123,0.041666666666666664,0.5432098765432098
200,hma,8,34,324,3.313864814621964,2.8263545688902107,-0.8221462521580327,3.6485008210482435,1.7679949336319123,0.041666666666666664,0.5432098765432098
200,hma,8,50,324,3.313864814621964,2.8263545688902107,-0.8221462521580327,3.6485008210482435,1.7679949336319123,0.041666666666666664,0.5432098765432098
200,hma,13,21,310,3.6294340707738435,3.1105072332993666,-0.966182143872632,4.0766893771719985,2.151074716980261,0.008333333333333333,0.5419354838709678
200,hma,13,34,312,3.6612035714287297,3.142404470091909,-1.2376001538197778,4.380004623911686,2.3556380907164054,0.016666666666666666,0.5448717948717948
200,hma,13,50,312,3.6612035714287297,3.142404470091909,-1.2376001538197778,4.380004623911686,2.3556380907164054,0.016666666666666666,0.5448717948717948
200,hma,21,34,294,2.927415587976039,2.410805657305673,-0.8614220893216508,3.2722277466273235,1.649990352183193,0.05,0.5306122448979592
200,hma,21,50,294,2.927415587976039,2.410805657305673,-0.8614220893216508,3.2722277466273235,1.649990352183193,0.05,0.5306122448979592
