n,win,pf,R,pts,sharpe,stop_share,flat_share,chan_share,tgt_share,level,side,window,flat,N,adx,gate,ema,atrx,stop,exN,tp
162,0.47530864197530864,1.0997394241402796,0.019751045073546806,0.3120008422656119,0.2554977561243845,0.17901234567901234,0.5740740740740741,0.24691358024691357,0.0,03:00-12:00,1,09:30-14:00,16:00,55,20,False,2.0,0.0,2.5,10,0.0
170,0.5058823529411764,1.1089518022329545,0.016947495342892818,0.3249939207617418,0.3115434735521581,0.16470588235294117,0.40588235294117647,0.19411764705882353,0.23529411764705882,03:00-12:00,1,09:30-14:00,16:00,55,20,False,2.0,0.0,2.5,10,1.0
162,0.4876543209876543,1.0642284610994575,0.007924796076951261,0.20999749339213772,0.16824814894923362,0.21604938271604937,0.7407407407407407,0.043209876543209874,0.0,03:00-12:00,1,09:30-14:00,16:00,55,20,False,2.0,0.0,2.5,20,0.0
170,0.5176470588235295,1.078107708263317,0.005877882391788622,0.240292707192669,0.22710828775297714,0.19411764705882353,0.5352941176470588,0.03529411764705882,0.23529411764705882,03:00-12:00,1,09:30-14:00,16:00,55,20,False,2.0,0.0,2.5,20,1.0
158,0.5189873417721519,1.3955016627898287,0.06304419902564666,1.0529466524102404,0.866525921962473,0.03164556962025317,0.6455696202531646,0.3227848101265823,0.0,03:00-12:00,1,09:30-14:00,16:00,55,20,False,2.0,0.0,3.5,10,0.0
163,0.5276073619631901,1.4250721838134,0.051228383762260334,1.0803019422191686,0.9953273587165372,0.024539877300613498,0.5398773006134969,0.3067484662576687,0.12883435582822086,03:00-12:00,1,09:30-14:00,16:00,55,20,False,2.0,0.0,3.5,10,1.0
158,0.5316455696202531,1.2642557618564498,0.043264186280801725,0.7850041057285991,0.6124668697924774,0.08227848101265822,0.8544303797468354,0.06329113924050633,0.0,03:00-12:00,1,09:30-14:00,16:00,55,20,False,2.0,0.0,3.5,20,0.0
163,0.5398773006134969,1.2906525279557044,0.0309018506962104,0.8216214368467807,0.7159849166768505,0.0736196319018405,0.7361963190184049,0.06134969325153374,0.12883435582822086,03:00-12:00,1,09:30-14:00,16:00,55,20,False,2.0,0.0,3.5,20,1.0
159,0.44654088050314467,1.1666785166344529,0.05252891710466388,0.46329957143967737,0.4231356912286528,0.3710691823899371,0.44654088050314467,0.18238993710691823,0.0,03:00-12:00,1,09:30-14:00,16:00,55,20,False,2.0,1.1,1.5,10,0.0
180,0.5277777777777778,1.1176800667892959,0.023993482606686253,0.28699995796645983,0.388137551617285,0.3277777777777778,0.2,0.08333333333333333,0.3888888888888889,03:00-12:00,1,09:30-14:00,16:00,55,20,False,2.0,1.1,1.5,10,1.0
159,0.4591194968553459,1.1585767851437183,0.047100159534045026,0.44935353816628587,0.4047459377731711,0.4088050314465409,0.5723270440251572,0.018867924528301886,0.0,03:00-12:00,1,09:30-14:00,16:00,55,20,False,2.0,1.1,1.5,20,0.0
180,0.5388888888888889,1.112175616653687,0.0205180527621726,0.2754619422659251,0.37137137727101066,0.35555555555555557,0.25555555555555554,0.0,0.3888888888888889,03:00-12:00,1,09:30-14:00,16:00,55,20,False,2.0,1.1,1.5,20,1.0
157,0.4840764331210191,1.1239852023239028,0.029588818416539958,0.39121742959891137,0.3113960885607431,0.18471337579617833,0.5605095541401274,0.25477707006369427,0.0,03:00-12:00,1,09:30-14:00,16:00,55,20,False,2.0,1.1,2.5,10,0.0
164,0.5182926829268293,1.1436356516390203,0.03154998526932661,0.43028028371643967,0.3986963754856051,0.17073170731707318,0.3902439024390244,0.1951219512195122,0.24390243902439024,03:00-12:00,1,09:30-14:00,16:00,55,20,False,2.0,1.1,2.5,10,1.0
157,0.4968152866242038,1.0866237285289564,0.01738593728629489,0.28596556643010357,0.22266453783155418,0.2229299363057325,0.732484076433121,0.044585987261146494,0.0,03:00-12:00,1,09:30-14:00,16:00,55,20,False,2.0,1.1,2.5,20,0.0
164,0.5304878048780488,1.111509918713677,0.020482675900156545,0.3446143916021578,0.3147866908888799,0.20121951219512196,0.5182926829268293,0.036585365853658534,0.24390243902439024,03:00-12:00,1,09:30-14:00,16:00,55,20,False,2.0,1.1,2.5,20,1.0
154,0.525974025974026,1.4255117089910114,0.06991039478197275,1.1368413706546612,0.9132476184255756,0.032467532467532464,0.6363636363636364,0.33116883116883117,0.0,03:00-12:00,1,09:30-14:00,16:00,55,20,False,2.0,1.1,3.5,10,0.0
158,0.5379746835443038,1.472366530847002,0.06177653549486295,1.1977039024159772,1.0685788492125508,0.02531645569620253,0.5316455696202531,0.310126582278481,0.13291139240506328,03:00-12:00,1,09:30-14:00,16:00,55,20,False,2.0,1.1,3.5,10,1.0
154,0.538961038961039,1.288464232497473,0.049616615472326646,0.8619392773059644,0.6563257395484868,0.08441558441558442,0.8506493506493507,0.06493506493506493,0.0,03:00-12:00,1,09:30-14:00,16:00,55,20,False,2.0,1.1,3.5,20,0.0
158,0.5506329113924051,1.329966830995318,0.04110872636046525,0.9330524949748437,0.7873004497909774,0.0759493670886076,0.7278481012658228,0.06329113924050633,0.13291139240506328,03:00-12:00,1,09:30-14:00,16:00,55,20,False,2.0,1.1,3.5,20,1.0
135,0.42962962962962964,1.0386299163300239,-0.0515096213207688,0.11309113923204206,0.09680507613823303,0.3851851851851852,0.4666666666666667,0.14814814814814814,0.0,03:00-12:00,1,09:30-14:00,16:00,55,20,True,0.0,0.0,1.5,10,0.0
150,0.5066666666666667,1.0513236106506059,-0.009515524435947833,0.12915244501465167,0.15502640929775285,0.3333333333333333,0.23333333333333334,0.07333333333333333,0.36,03:00-12:00,1,09:30-14:00,16:00,55,20,True,0.0,0.0,1.5,10,1.0
135,0.42962962962962964,1.0231239158554661,-0.06406344939480145,0.06880082470671975,0.0584624989789582,0.4222222222222222,0.562962962962963,0.014814814814814815,0.0,03:00-12:00,1,09:30-14:00,16:00,55,20,True,0.0,0.0,1.5,20,0.0
150,0.5133333333333333,1.0547350013246881,-0.00935926449697581,0.13761669738900006,0.16507211500873292,0.35333333333333333,0.2866666666666667,0.0,0.36,03:00-12:00,1,09:30-14:00,16:00,55,20,True,0.0,0.0,1.5,20,1.0
134,0.4701492537313433,1.0126975697810936,-0.03241762781025972,0.043134588818990925,0.03139802244261482,0.19402985074626866,0.5895522388059702,0.21641791044776118,0.0,03:00-12:00,1,09:30-14:00,16:00,55,20,True,0.0,0.0,2.5,10,0.0
138,0.5072463768115942,1.0399024853626742,-0.004213968076332741,0.12868047898601895,0.10657138054585315,0.18115942028985507,0.43478260869565216,0.16666666666666666,0.21739130434782608,03:00-12:00,1,09:30-14:00,16:00,55,20,True,0.0,0.0,2.5,10,1.0
134,0.4701492537313433,0.9866597144195872,-0.04455475387527483,-0.04656109973149877,-0.03345282416184008,0.23134328358208955,0.7313432835820896,0.03731343283582089,0.0,03:00-12:00,1,09:30-14:00,16:00,55,20,True,0.0,0.0,2.5,20,0.0
138,0.5072463768115942,1.0233436581994888,-0.0114927754866797,0.07655086989177891,0.06288325498713053,0.21014492753623187,0.5434782608695652,0.028985507246376812,0.21739130434782608,03:00-12:00,1,09:30-14:00,16:00,55,20,True,0.0,0.0,2.5,20,1.0
131,0.5038167938931297,1.2642082883589267,0.02164273554044051,0.7732639013802882,0.567587675060842,0.03816793893129771,0.6717557251908397,0.2900763358778626,0.0,03:00-12:00,1,09:30-14:00,16:00,55,20,True,0.0,0.0,3.5,10,0.0
132,0.5151515151515151,1.3528542490460538,0.03370162454787362,0.9797164205681228,0.7667795443812404,0.030303030303030304,0.5757575757575758,0.2727272727272727,0.12121212121212122,03:00-12:00,1,09:30-14:00,16:00,55,20,True,0.0,0.0,3.5,10,1.0
131,0.5038167938931297,1.1728213705349486,0.004052068532596376,0.5457385550857821,0.38476733653186607,0.07633587786259542,0.8625954198473282,0.061068702290076333,0.0,03:00-12:00,1,09:30-14:00,16:00,55,20,True,0.0,0.0,3.5,20,0.0
132,0.5151515151515151,1.2470341996205148,0.01575815221927338,0.7422405087152438,0.5575719110500472,0.06818181818181818,0.75,0.06060606060606061,0.12121212121212122,03:00-12:00,1,09:30-14:00,16:00,55,20,True,0.0,0.0,3.5,20,1.0
128,0.4453125,1.081915748318434,-0.026662867213841493,0.2425160202842136,0.1978273788655968,0.390625,0.453125,0.15625,0.0,03:00-12:00,1,09:30-14:00,16:00,55,20,True,0.0,1.1,1.5,10,0.0
142,0.528169014084507,1.0975732776987,0.015028302553603094,0.24813108135388312,0.28422535312324587,0.3380281690140845,0.20422535211267606,0.07746478873239436,0.38028169014084506,03:00-12:00,1,09:30-14:00,16:00,55,20,True,0.0,1.1,1.5,10,1.0
128,0.4453125,1.0650310819201338,-0.03990323276067277,0.19580357918328772,0.15854116754522413,0.4296875,0.5546875,0.015625,0.0,03:00-12:00,1,09:30-14:00,16:00,55,20,True,0.0,1.1,1.5,20,0.0
142,0.5352112676056338,1.101181579395332,0.01519336586941861,0.2570721930169272,0.2942616616385196,0.3591549295774648,0.2605633802816901,0.0,0.38028169014084506,03:00-12:00,1,09:30-14:00,16:00,55,20,True,0.0,1.1,1.5,20,1.0
127,0.4881889763779528,1.0447632666553084,-0.019318537777403593,0.15535460552554806,0.1075664139943152,0.2047244094488189,0.5669291338582677,0.2283464566929134,0.0,03:00-12:00,1,09:30-14:00,16:00,55,20,True,0.0,1.1,2.5,10,0.0
131,0.5267175572519084,1.0736385204007808,0.009992215529088765,0.24204508473336206,0.19114072420268996,0.19083969465648856,0.40458015267175573,0.17557251908396945,0.22900763358778625,03:00-12:00,1,09:30-14:00,16:00,55,20,True,0.0,1.1,2.5,10,1.0
127,0.4881889763779528,1.0170122282101954,-0.03212463929482113,0.06071506012581876,0.0414889810032864,0.2440944881889764,0.7165354330708661,0.03937007874015748,0.0,03:00-12:00,1,09:30-14:00,16:00,55,20,True,0.0,1.1,2.5,20,0.0
131,0.5267175572519084,1.0559553750170243,0.0023244642113186957,0.18712992400813214,0.14656136055849112,0.22137404580152673,0.5190839694656488,0.030534351145038167,0.22900763358778625,03:00-12:00,1,09:30-14:00,16:00,55,20,True,0.0,1.1,2.5,20,1.0
125,0.52,1.3046909811869538,0.031664655017139595,0.9046285686465398,0.6348674503451753,0.04,0.656,0.304,0.0,03:00-12:00,1,09:30-14:00,16:00,55,20,True,0.0,1.1,3.5,10,0.0
126,0.5317460317460317,1.3983397298812401,0.04421823779098459,1.119869583452317,0.8385470238041347,0.031746031746031744,0.5555555555555556,0.2857142857142857,0.12698412698412698,03:00-12:00,1,09:30-14:00,16:00,55,20,True,0.0,1.1,3.5,10,1.0
125,0.52,1.2074561695489543,0.01322963599291893,0.6661820057298974,0.4489820931110427,0.08,0.856,0.064,0.0,03:00-12:00,1,09:30-14:00,16:00,55,20,True,0.0,1.1,3.5,20,0.0
126,0.5317460317460317,1.2855771914016847,0.025420314399117686,0.871085294844539,0.6259038759253983,0.07142857142857142,0.7380952380952381,0.06349206349206349,0.12698412698412698,03:00-12:00,1,09:30-14:00,16:00,55,20,True,0.0,1.1,3.5,20,1.0
133,0.42105263157894735,0.9891412277171048,-0.06563954645793936,-0.03184373481661039,-0.0277854306028024,0.38345864661654133,0.47368421052631576,0.14285714285714285,0.0,03:00-12:00,1,09:30-14:00,16:00,55,20,True,2.0,0.0,1.5,10,0.0
148,0.5,1.0335525050846135,-0.012495159994579378,0.08439645726849522,0.10125557543038637,0.3310810810810811,0.23648648648648649,0.07432432432432433,0.3581081081081081,03:00-12:00,1,09:30-14:00,16:00,55,20,True,2.0,0.0,1.5,10,1.0
133,0.42105263157894735,0.9699213646201151,-0.07976267933008127,-0.0896647307633645,-0.07803531163427024,0.42105263157894735,0.5639097744360902,0.015037593984962405,0.0,03:00-12:00,1,09:30-14:00,16:00,55,20,True,2.0,0.0,1.5,20,0.0
148,0.5067567567567568,1.036995770402427,-0.012336788434810429,0.09297509143168615,0.11146846200357524,0.35135135135135137,0.2905405405405405,0.0,0.3581081081081081,03:00-12:00,1,09:30-14:00,16:00,55,20,True,2.0,0.0,1.5,20,1.0
132,0.45454545454545453,0.9130362993266564,-0.06228957143502372,-0.3003179174110314,-0.22490092743961704,0.19696969696969696,0.5909090909090909,0.21212121212121213,0.0,03:00-12:00,1,09:30-14:00,16:00,55,20,True,2.0,0.0,2.5,10,0.0
136,0.49264705882352944,0.9770412632783722,-0.020963066170995557,-0.07523537209006544,-0.06258492046574339,0.18382352941176472,0.4411764705882353,0.16911764705882354,0.20588235294117646,03:00-12:00,1,09:30-14:00,16:00,55,20,True,2.0,0.0,2.5,10,1.0
132,0.45454545454545453,0.8860377552428702,-0.07544518372223814,-0.40433475275773906,-0.29970162556071334,0.23484848484848486,0.7272727272727273,0.03787878787878788,0.0,03:00-12:00,1,09:30-14:00,16:00,55,20,True,2.0,0.0,2.5,20,0.0
136,0.49264705882352944,0.9615475558257454,-0.02834891486678879,-0.12813159308275016,-0.10569084969171952,0.21323529411764705,0.5514705882352942,0.029411764705882353,0.20588235294117646,03:00-12:00,1,09:30-14:00,16:00,55,20,True,2.0,0.0,2.5,20,1.0
129,0.4883720930232558,1.145495118114058,0.0005039667512096505,0.4331439618667971,0.3277378145499644,0.03875968992248062,0.6744186046511628,0.2868217054263566,0.0,03:00-12:00,1,09:30-14:00,16:00,55,20,True,2.0,0.0,3.5,10,0.0
130,0.5,1.2490428255773622,0.01735500446003077,0.7033375702226556,0.5621338238927923,0.03076923076923077,0.5846153846153846,0.27692307692307694,0.1076923076923077,03:00-12:00,1,09:30-14:00,16:00,55,20,True,2.0,0.0,3.5,10,1.0
129,0.4883720930232558,1.0587933606880002,-0.01796942338411093,0.18882752493206764,0.13728558016304152,0.07751937984496124,0.8604651162790697,0.06201550387596899,0.0,03:00-12:00,1,09:30-14:00,16:00,55,20,True,2.0,0.0,3.5,20,0.0
130,0.5,1.1512594476710387,-0.0008645212890094746,0.46220818280280934,0.3535810237223148,0.06923076923076923,0.7615384615384615,0.06153846153846154,0.1076923076923077,03:00-12:00,1,09:30-14:00,16:00,55,20,True,2.0,0.0,3.5,20,1.0
126,0.4365079365079365,1.0308742971673346,-0.0411833952696338,0.0915835719797181,0.0761136981601225,0.3888888888888889,0.4603174603174603,0.15079365079365079,0.0,03:00-12:00,1,09:30-14:00,16:00,55,20,True,2.0,1.1,1.5,10,0.0
140,0.5214285714285715,1.0796602590232975,0.012229028205757629,0.20251730339850674,0.2317310151410397,0.3357142857142857,0.20714285714285716,0.07857142857142857,0.37857142857142856,03:00-12:00,1,09:30-14:00,16:00,55,20,True,2.0,1.1,1.5,10,1.0
126,0.4365079365079365,1.0101243563399713,-0.05609114663467249,0.03055029848036654,0.025323044889623687,0.42857142857142855,0.5555555555555556,0.015873015873015872,0.0,03:00-12:00,1,09:30-14:00,16:00,55,20,True,2.0,1.1,1.5,20,0.0
140,0.5285714285714286,1.0833046453306587,0.012396449568941948,0.21158614522816574,0.24193412323834443,0.35714285714285715,0.2642857142857143,0.0,0.37857142857142856,03:00-12:00,1,09:30-14:00,16:00,55,20,True,2.0,1.1,1.5,20,1.0
125,0.472,0.9417944972264914,-0.05065372480462869,-0.20553572078605067,-0.1463250303295638,0.208,0.568,0.224,0.0,03:00-12:00,1,09:30-14:00,16:00,55,20,True,2.0,1.1,2.5,10,0.0
129,0.5116279069767442,1.0086219128655385,-0.007445497445045333,0.028821623222875344,0.0228456594362509,0.1937984496124031,0.4108527131782946,0.17829457364341086,0.21705426356589147,03:00-12:00,1,09:30-14:00,16:00,55,20,True,2.0,1.1,2.5,10,1.0
125,0.472,0.913145597392681,-0.06454605137992714,-0.3153774989121739,-0.2222056696334909,0.248,0.712,0.04,0.0,03:00-12:00,1,09:30-14:00,16:00,55,20,True,2.0,1.1,2.5,20,0.0
129,0.5116279069767442,0.9920774840703377,-0.01523212862820719,-0.026944935343055844,-0.021176593336040193,0.2248062015503876,0.5271317829457365,0.031007751937984496,0.21705426356589147,03:00-12:00,1,09:30-14:00,16:00,55,20,True,2.0,1.1,2.5,20,1.0
123,0.5040650406504065,1.1819887267185971,0.009657684815047045,0.5500534234212727,0.3976810714618738,0.04065040650406504,0.6585365853658537,0.3008130081300813,0.0,03:00-12:00,1,09:30-14:00,16:00,55,20,True,2.0,1.1,3.5,10,0.0
124,0.5161290322580645,1.290855768874385,0.027250275009264042,0.8323780978140722,0.6360828481306401,0.03225806451612903,0.5645161290322581,0.2903225806451613,0.11290322580645161,03:00-12:00,1,09:30-14:00,16:00,55,20,True,2.0,1.1,3.5,10,1.0
123,0.5040650406504065,1.0898917716514853,-0.009716846302484289,0.2938191115141175,0.20407238475503692,0.08130081300813008,0.8536585365853658,0.06504065040650407,0.0,03:00-12:00,1,09:30-14:00,16:00,55,20,True,2.0,1.1,3.5,20,0.0
124,0.5161290322580645,1.186684828018266,0.008149159304625083,0.5795811593900397,0.4238119781310201,0.07258064516129033,0.75,0.06451612903225806,0.11290322580645161,03:00-12:00,1,09:30-14:00,16:00,55,20,True,2.0,1.1,3.5,20,1.0
138,0.4057971014492754,0.911674498742662,-0.09973677795317787,-0.2524903980437923,-0.23480946454482018,0.36231884057971014,0.43478260869565216,0.2028985507246377,0.0,03:00-12:00,1,09:30-14:00,16:00,55,25,False,0.0,0.0,1.5,10,0.0
150,0.48,1.0001131948350248,-0.04287567581987406,0.0002819172630446095,0.0003507436863566713,0.32666666666666666,0.22,0.11333333333333333,0.34,03:00-12:00,1,09:30-14:00,16:00,55,25,False,0.0,0.0,1.5,10,1.0
138,0.41304347826086957,0.8891216085277248,-0.11637376762035621,-0.32461846429862196,-0.3001495146003736,0.41304347826086957,0.5652173913043478,0.021739130434782608,0.0,03:00-12:00,1,09:30-14:00,16:00,55,25,False,0.0,0.0,1.5,20,0.0
150,0.49333333333333335,0.9988492049582232,-0.04443240301142558,-0.00287703491093301,-0.003565687234085379,0.36,0.3,0.0,0.34,03:00-12:00,1,09:30-14:00,16:00,55,25,False,0.0,0.0,1.5,20,1.0
135,0.45925925925925926,1.0216748656629797,-0.025787486596945176,0.06295348797348534,0.05175549332822671,0.14814814814814814,0.5703703703703704,0.2814814814814815,0.0,03:00-12:00,1,09:30-14:00,16:00,55,25,False,0.0,0.0,2.5,10,0.0
138,0.4855072463768116,1.1736313824211828,0.010805205593091713,0.46738740913624033,0.41206999789149906,0.13768115942028986,0.41304347826086957,0.2391304347826087,0.21014492753623187,03:00-12:00,1,09:30-14:00,16:00,55,25,False,0.0,0.0,2.5,10,1.0
135,0.4666666666666667,0.9786632771621261,-0.04209765078558302,-0.06452007027392365,-0.052271620908673586,0.18518518518518517,0.7777777777777778,0.037037037037037035,0.0,03:00-12:00,1,09:30-14:00,16:00,55,25,False,0.0,0.0,2.5,20,0.0
138,0.4927536231884058,1.1424034903780076,0.0008036872322035919,0.3948323790446456,0.3437070855258746,0.16666666666666666,0.5869565217391305,0.036231884057971016,0.21014492753623187,03:00-12:00,1,09:30-14:00,16:00,55,25,False,0.0,0.0,2.5,20,1.0
133,0.49624060150375937,1.2311178014206154,0.016119583552062344,0.598736045697634,0.4903695975455384,0.03007518796992481,0.631578947368421,0.3383458646616541,0.0,03:00-12:00,1,09:30-14:00,16:00,55,25,False,0.0,0.0,3.5,10,0.0
134,0.5,1.272691507670704,0.027116315248543115,0.7037233863334392,0.5970546117582303,0.029850746268656716,0.5522388059701493,0.3208955223880597,0.09701492537313433,03:00-12:00,1,09:30-14:00,16:00,55,25,False,0.0,0.0,3.5,10,1.0
133,0.5037593984962406,1.1159710525056665,-0.004900376549447689,0.3305887372148305,0.25832016322733176,0.07518796992481203,0.8721804511278195,0.05263157894736842,0.0,03:00-12:00,1,09:30-14:00,16:00,55,25,False,0.0,0.0,3.5,20,0.0
134,0.5074626865671642,1.1563977312557623,0.006839242932932932,0.4437712070184173,0.35816753494002146,0.07462686567164178,0.7761194029850746,0.05223880597014925,0.09701492537313433,03:00-12:00,1,09:30-14:00,16:00,55,25,False,0.0,0.0,3.5,20,1.0
133,0.41353383458646614,0.9378840314053358,-0.08249080872721588,-0.17884762892441886,-0.1607548494121762,0.3609022556390977,0.42857142857142855,0.21052631578947367,0.0,03:00-12:00,1,09:30-14:00,16:00,55,25,False,0.0,1.1,1.5,10,0.0
144,0.4930555555555556,1.039212292550879,-0.020478741906672662,0.09777241578161346,0.11699812119240194,0.3263888888888889,0.2013888888888889,0.11805555555555555,0.3541666666666667,03:00-12:00,1,09:30-14:00,16:00,55,25,False,0.0,1.1,1.5,10,1.0
133,0.42105263157894735,0.9140309150669202,-0.09975324913376189,-0.25368727661740004,-0.22669944754702923,0.41353383458646614,0.5639097744360902,0.022556390977443608,0.0,03:00-12:00,1,09:30-14:00,16:00,55,25,False,0.0,1.1,1.5,20,0.0
144,0.5069444444444444,1.0377429128833366,-0.022100332731205503,0.09448184060038677,0.11262471499116589,0.3611111111111111,0.2847222222222222,0.0,0.3541666666666667,03:00-12:00,1,09:30-14:00,16:00,55,25,False,0.0,1.1,1.5,20,1.0
130,0.46923076923076923,1.05844610813332,-0.010812220015861386,0.16994855379169937,0.13508571209212256,0.14615384615384616,0.5615384615384615,0.2923076923076923,0.0,03:00-12:00,1,09:30-14:00,16:00,55,25,False,0.0,1.1,2.5,10,0.0
133,0.49624060150375937,1.2185152343841748,0.026818349326107327,0.5871733351676809,0.5011976727762101,0.13533834586466165,0.39849624060150374,0.24812030075187969,0.21804511278195488,03:00-12:00,1,09:30-14:00,16:00,55,25,False,0.0,1.1,2.5,10,1.0
130,0.47692307692307695,1.0123925791446007,-0.027749698211754537,0.03757216638092849,0.029425739098038535,0.18461538461538463,0.7769230769230769,0.038461538461538464,0.0,03:00-12:00,1,09:30-14:00,16:00,55,25,False,0.0,1.1,2.5,20,0.0
133,0.5037593984962406,1.184735631028257,0.016440834034358753,0.5118906723658758,0.4313625498305366,0.16541353383458646,0.5789473684210527,0.03759398496240601,0.21804511278195488,03:00-12:00,1,09:30-14:00,16:00,55,25,False,0.0,1.1,2.5,20,1.0
128,0.5078125,1.2810911310121365,0.02810138235158101,0.7262804224827004,0.5747884838448045,0.03125,0.6171875,0.3515625,0.0,03:00-12:00,1,09:30-14:00,16:00,55,25,False,0.0,1.1,3.5,10,0.0
129,0.5116279069767442,1.3242070335980636,0.03943146179754152,0.8343483237882263,0.6844097156359902,0.031007751937984496,0.5348837209302325,0.3333333333333333,0.10077519379844961,03:00-12:00,1,09:30-14:00,16:00,55,25,False,0.0,1.1,3.5,10,1.0
128,0.515625,1.1568557577148642,0.00626033005860574,0.44765860976228744,0.33786715389858407,0.078125,0.8671875,0.0546875,0.0,03:00-12:00,1,09:30-14:00,16:00,55,25,False,0.0,1.1,3.5,20,0.0
129,0.5193798449612403,1.1986866609178883,0.018368456446442572,0.564320478608281,0.44015102607408535,0.07751937984496124,0.7674418604651163,0.05426356589147287,0.10077519379844961,03:00-12:00,1,09:30-14:00,16:00,55,25,False,0.0,1.1,3.5,20,1.0
129,0.4186046511627907,0.9196249209102783,-0.0892824598898801,-0.22243735796031397,-0.20609505435310838,0.3488372093023256,0.4573643410852713,0.1937984496124031,0.0,03:00-12:00,1,09:30-14:00,16:00,55,25,False,2.0,0.0,1.5,10,0.0
140,0.4928571428571429,1.0494309782620632,-0.02037807366711783,0.11866862029271488,0.14620987223727666,0.3142857142857143,0.2357142857142857,0.1,0.35,03:00-12:00,1,09:30-14:00,16:00,55,25,False,2.0,0.0,1.5,10,1.0
129,0.4263565891472868,0.8959937622129109,-0.10709794162936737,-0.2950472272871826,-0.2716804342483599,0.40310077519379844,0.5736434108527132,0.023255813953488372,0.0,03:00-12:00,1,09:30-14:00,16:00,55,25,False,2.0,0.0,1.5,20,0.0
140,0.5071428571428571,1.0496440503576383,-0.022062371160374766,0.11947688582059916,0.14653986427140164,0.35,0.3,0.0,0.35,03:00-12:00,1,09:30-14:00,16:00,55,25,False,2.0,0.0,1.5,20,1.0
127,0.4566929133858268,0.9199962173269169,-0.05638744060214501,-0.23594707971323273,-0.19602960824355567,0.15748031496062992,0.5826771653543307,0.25984251968503935,0.0,03:00-12:00,1,09:30-14:00,16:00,55,25,False,2.0,0.0,2.5,10,0.0
130,0.4846153846153846,1.117623446825759,-0.006695050756346494,0.3202266938938744,0.27659016460537195,0.14615384615384616,0.43846153846153846,0.2230769230769231,0.19230769230769232,03:00-12:00,1,09:30-14:00,16:00,55,25,False,2.0,0.0,2.5,10,1.0
127,0.4645669291338583,0.8751079180228833,-0.07541228717207132,-0.38674968099984486,-0.3150311280349071,0.1968503937007874,0.7637795275590551,0.03937007874015748,0.0,03:00-12:00,1,09:30-14:00,16:00,55,25,False,2.0,0.0,2.5,20,0.0
130,0.49230769230769234,1.078911933657298,-0.019649590103240452,0.223183661950494,0.1896263603847044,0.17692307692307693,0.5923076923076923,0.038461538461538464,0.19230769230769232,03:00-12:00,1,09:30-14:00,16:00,55,25,False,2.0,0.0,2.5,20,1.0
125,0.496,1.125896044766484,-0.0038767303342332154,0.3293431526222739,0.27267313218497646,0.032,0.648,0.32,0.0,03:00-12:00,1,09:30-14:00,16:00,55,25,False,2.0,0.0,3.5,10,0.0
126,0.5,1.174990349078645,0.008145591920598319,0.45588611557560393,0.38855989070772295,0.031746031746031744,0.5793650793650794,0.30952380952380953,0.07936507936507936,03:00-12:00,1,09:30-14:00,16:00,55,25,False,2.0,0.0,3.5,10,1.0
125,0.504,1.0097788886446675,-0.027466444161751462,0.028490416396574802,0.022288748937523837,0.08,0.864,0.056,0.0,03:00-12:00,1,09:30-14:00,16:00,55,25,False,2.0,0.0,3.5,20,0.0
126,0.5079365079365079,1.054767911618632,-0.015141592590184697,0.15877030582788712,0.12756714246585446,0.07936507936507936,0.7857142857142857,0.05555555555555555,0.07936507936507936,03:00-12:00,1,09:30-14:00,16:00,55,25,False,2.0,0.0,3.5,20,1.0
124,0.4274193548387097,0.9489442779999806,-0.07036322200786856,-0.14223773301439413,-0.1270922688599001,0.3467741935483871,0.45161290322580644,0.20161290322580644,0.0,03:00-12:00,1,09:30-14:00,16:00,55,25,False,2.0,1.1,1.5,10,0.0
134,0.5074626865671642,1.0953164668888136,0.0046976285449533564,0.2287354262990726,0.2703392666727784,0.31343283582089554,0.21641791044776118,0.1044776119402985,0.3656716417910448,03:00-12:00,1,09:30-14:00,16:00,55,25,False,2.0,1.1,1.5,10,1.0
124,0.43548387096774194,0.9238030004255344,-0.08889706994652868,-0.21777541965283007,-0.19337197095030578,0.4032258064516129,0.5725806451612904,0.024193548387096774,0.0,03:00-12:00,1,09:30-14:00,16:00,55,25,False,2.0,1.1,1.5,20,0.0
134,0.5223880597014925,1.0954200399804863,0.0029379147460282186,0.22957988282074276,0.2701047108389307,0.35074626865671643,0.2835820895522388,0.0,0.3656716417910448,03:00-12:00,1,09:30-14:00,16:00,55,25,False,2.0,1.1,1.5,20,1.0
122,0.4672131147540984,0.9545838590229307,-0.041684285802842606,-0.13418596727114887,-0.10758384857371947,0.1557377049180328,0.5737704918032787,0.27049180327868855,0.0,03:00-12:00,1,09:30-14:00,16:00,55,25,False,2.0,1.1,2.5,10,0.0
125,0.496,1.1625035571437097,0.00964292392160461,0.4417924905816326,0.36870445516329353,0.144,0.424,0.232,0.2,03:00-12:00,1,09:30-14:00,16:00,55,25,False,2.0,1.1,2.5,10,1.0
122,0.47540983606557374,0.9063193971297614,-0.06148883919940525,-0.29116900303672055,-0.2288263099714499,0.19672131147540983,0.7622950819672131,0.040983606557377046,0.0,03:00-12:00,1,09:30-14:00,16:00,55,25,False,2.0,1.1,2.5,20,0.0
125,0.504,1.1205039891306259,-0.0038297969991651195,0.3408677373605169,0.2797831565397095,0.176,0.584,0.04,0.2,03:00-12:00,1,09:30-14:00,16:00,55,25,False,2.0,1.1,2.5,20,1.0
