ema,atr,osc,dist,vwap,ent1,tf,market,research_n,research_mean,research_net,research_pf,research_sh,research_dd,validation_n,validation_mean,validation_net,validation_pf,validation_sh,validation_dd,test_n,test_mean,test_net,test_pf,test_sh,test_dd
13,10,1,2.0,99.0,630,15,US30,413,-0.324455205811138,-134.0,0.9949066859249687,-0.015358624241707603,2967.0,136,-10.463235294117647,-1423.0,0.8922948834392976,-0.3364606634643507,3425.0,133,-23.97218045112784,-3188.300000000003,0.7843688919849314,-0.8924955083732258,4249.900000000009
13,10,1,2.0,99.0,660,15,US30,487,2.5277207392197125,1231.0,1.039470309093241,0.12754062138335556,2421.0,173,-8.352601156069364,-1445.0,0.9143551446183025,-0.2967691567018798,4871.0,154,-26.12402597402592,-4023.0999999999913,0.7622295376504872,-1.056598406710694,5084.699999999997
13,10,1,2.0,99.0,720,15,US30,595,0.46218487394957986,275.0,1.0072784056321626,0.026480545957416883,3461.0,209,-7.913875598086125,-1654.0,0.9153271219412307,-0.3285241958388297,4535.0,191,-14.237696335078542,-2719.4000000000015,0.8556336532744413,-0.6702653882771241,4188.000000000007
13,10,1,2.0,99.0,840,15,US30,699,2.144492131616595,1499.0,1.0339647437349888,0.13032427516842124,3225.0,260,-16.78076923076923,-4363.0,0.8287542193264777,-0.7517232950899162,6940.0,230,-6.235652173913031,-1434.199999999997,0.933091051592948,-0.31920707959468403,3859.100000000006
13,10,1,2.5,1.5,630,15,US30,171,-5.95906432748538,-1019.0,0.9081485487650982,-0.17137559523568666,2180.0,79,-30.632911392405063,-2420.0,0.7319747480341123,-0.7070381060199877,3253.0,56,-26.469642857143167,-1482.3000000000175,0.7790974933683027,-0.5799194808406302,2422.5000000000073
13,10,1,2.5,1.5,660,15,US30,177,-5.220338983050848,-924.0,0.9179614667495338,-0.15478177237044555,2173.0,79,-30.632911392405063,-2420.0,0.7319747480341123,-0.7070381060199877,3253.0,58,-32.646551724138305,-1893.5000000000218,0.7381123620370088,-0.7170867105411382,2764.600000000006
13,10,1,2.5,1.5,720,15,US30,178,-4.96067415730337,-883.0,0.9216017046967948,-0.147894648391106,2132.0,79,-30.632911392405063,-2420.0,0.7319747480341123,-0.7070381060199877,3253.0,58,-32.646551724138305,-1893.5000000000218,0.7381123620370088,-0.7170867105411382,2764.600000000006
13,10,1,2.5,1.5,840,15,US30,178,-4.96067415730337,-883.0,0.9216017046967948,-0.147894648391106,2132.0,79,-30.632911392405063,-2420.0,0.7319747480341123,-0.7070381060199877,3253.0,58,-32.646551724138305,-1893.5000000000218,0.7381123620370088,-0.7170867105411382,2764.600000000006
13,10,1,2.5,2.0,630,15,US30,222,-17.013513513513512,-3777.0,0.754564948989538,-0.5825706205967133,4194.0,102,-23.029411764705884,-2349.0,0.7878623679219724,-0.6138646496507698,3811.0,72,-19.25694444444475,-1386.5000000000218,0.8286261664915618,-0.5010728161861995,2899.300000000003
13,10,1,2.5,2.0,660,15,US30,243,-14.234567901234568,-3459.0,0.7886859307227075,-0.5186641822601329,3876.0,107,-19.50467289719626,-2087.0,0.8115235256931275,-0.5445121038654966,3811.0,74,-24.293243243243598,-1797.7000000000262,0.7912200220660794,-0.6318008026948781,3419.300000000003
13,10,1,2.5,2.0,720,15,US30,246,-13.617886178861788,-3350.0,0.7954698089016423,-0.5020681181974563,3767.0,109,-19.587155963302752,-2135.0,0.8091534817198534,-0.556378429588567,3811.0,74,-24.293243243243598,-1797.7000000000262,0.7912200220660794,-0.6318008026948781,3419.300000000003
13,10,1,2.5,2.0,840,15,US30,246,-13.617886178861788,-3350.0,0.7954698089016423,-0.5020681181974563,3767.0,109,-19.587155963302752,-2135.0,0.8091534817198534,-0.556378429588567,3811.0,74,-24.293243243243598,-1797.7000000000262,0.7912200220660794,-0.6318008026948781,3419.300000000003
13,10,1,2.5,2.5,630,15,US30,245,-13.244897959183673,-3245.0,0.8008347142944823,-0.48795622876254574,3802.0,109,-14.669724770642201,-1599.0,0.8566819037375638,-0.41193030652357265,3811.0,78,-17.723076923077222,-1382.4000000000233,0.8351636558755118,-0.4950913355328496,2860.30000000001
